Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Airplane,Porcentaje Automobile,Porcentaje Bird,Porcentaje Cat,Porcentaje Deer,Porcentaje Dog,Porcentaje Frog,Porcentaje Horse,Porcentaje Ship,Porcentaje Truck
MA,0.1,4:41:46,0.7590521954814269,0.7586462520417879,0.760039426395227,0.7593422002000701,100.0,0.05,0.0982,0.1002,0.0962,0.1098,0.1004,0.1,0.098,0.089,0.105,0.1032
MA,0.25,10:27:12,0.7736015476345587,0.7734518080694098,0.7717280759576104,0.7725889805545987,100.0,0.28,0.1024,0.0998,0.1014,0.0951,0.0978,0.1005,0.0984,0.1015,0.1033,0.0998
MA,0.5,20:08:05,0.7944808172190501,0.7951986886502516,0.7929544355619973,0.7940749764046465,100.0,0.53,0.0992,0.1009,0.0995,0.0973,0.099,0.0998,0.1035,0.0993,0.1008,0.1007
MA,0.75,"1 day, 5:45:14",0.7955463527086686,0.7933587288747324,0.796133777683855,0.7947438308402287,100.0,0.74,0.0993,0.0999,0.1003,0.101,0.1002,0.0999,0.101,0.0993,0.0994,0.0998
