Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final
-,1.0,0:08:46,0.9287383177570093,0.9273812928718937,0.9287383177570093,0.9278351995583829,1,0.90018654
aleatorio,0.1,1:38:27,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,100,0.09001866
busqueda local,0.1,1:37:53,0.9030373831775701,0.9004483538920831,0.9030373831775701,0.90095586375748,100,0.09001866
genetico,0.1,1:36:38,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,100,0.09001866
memetico,0.1,1:38:30,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,100,0.09001866
genetico2,0.1,1:37:57,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,100,0.09001866
genetico3,0.1,1:38:02,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,100,0.09001866
