Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
aleatorio,0.1,0 days 00:44:16,0.8602,0.866,0.8602,0.8584,100,0.1,0.3254,0.3254,0.3492
aleatorio,0.75,0 days 04:12:21,0.9059,0.9128,0.9059,0.9045,100,0.75,0.3354,0.3254,0.3392
