Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
RS,0.1,1:29:41,0.8441,0.8572,0.8441,0.8437,100,0.1,0.3333,0.3056,0.3611
RS,0.75,4:05:08,0.8844,0.8952,0.8844,0.881,100,0.75,0.336,0.3265,0.3376
