Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
RS,0.1,1:32:11,0.8522,0.8669,0.8522,0.8501,100,0.1,0.3571,0.3413,0.3016
RS,0.75,4:12:21,0.9059,0.9128,0.9059,0.9045,100,0.75,0.3354,0.3254,0.3392
