Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
100%,1.0,0:02:44,0.8683,0.8823,0.8683,0.8645,1,1.0,0.3333,0.3333,0.3333
RS,0.25,1:25:29,0.8737,0.884,0.8737,0.8735,100,0.25,0.346,0.3302,0.3238
RS,0.5,2:18:44,0.8763,0.886,0.8763,0.8739,100,0.5,0.3421,0.3246,0.3333
