Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
-,1.0,0:02:49,0.8548,0.8763,0.8548,0.8525,1,1.0,0.3333,0.3333,0.3333
aleatorio,0.25,1:15:01,0.8898,0.8972,0.8898,0.887,100,0.25,0.3302,0.3429,0.327
aleatorio,0.5,2:01:53,0.8898,0.901,0.8898,0.8885,100,0.5,0.327,0.3333,0.3397
