Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
100%,1.0,0:03:13,0.8522,0.8689,0.8522,0.8493,1,1.0,0.3333,0.3333,0.3333
RS,0.25,1:39:05,0.8737,0.8798,0.8737,0.8717,100,0.25,0.3222,0.3524,0.3254
RS,0.5,2:53:54,0.8817,0.8923,0.8817,0.8791,100,0.5,0.3405,0.323,0.3365
