Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
-,1.0,0:02:44,0.9032,0.9088,0.9032,0.9021,1,1.0,0.3333,0.3333,0.3333
aleatorio,0.25,1:25:29,0.8629,0.8689,0.8629,0.8599,100,0.25,0.346,0.3508,0.3032
aleatorio,0.5,2:18:26,0.8952,0.9033,0.8952,0.8941,100,0.5,0.319,0.3373,0.3437
