Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
-,1.0,0:03:07,0.8925,0.9001,0.8925,0.8906,1,1.0,0.3333,0.3333,0.3333
aleatorio,0.25,1:36:07,0.8629,0.8768,0.8629,0.8591,100,0.25,0.319,0.346,0.3349
aleatorio,0.5,2:43:27,0.8817,0.8928,0.8817,0.8792,100,0.5,0.3397,0.3349,0.3254
