Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Airplane,Porcentaje Automobile,Porcentaje Bird,Porcentaje Cat,Porcentaje Deer,Porcentaje Dog,Porcentaje Frog,Porcentaje Horse,Porcentaje Ship,Porcentaje Truck
GA-AM-F,0.1,4:36:38,0.7546658256511702,0.7542512508982526,0.7529009957045485,0.7535755184552082,100,0.09,0.0998,0.0974,0.1056,0.0992,0.101,0.098,0.0992,0.102,0.1016,0.0962
GA-AM-F,0.25,10:28:30,0.7893790248807049,0.7901790483485738,0.7896724384829007,0.7899256621881225,100,0.18,0.1,0.0931,0.1022,0.0966,0.1047,0.0967,0.1,0.1042,0.103,0.0994
GA-AM-F,0.5,19:44:40,0.7961683557401046,0.7945443094614709,0.7933743709857006,0.7939589092324896,100,0.45,0.0994,0.1013,0.1031,0.0986,0.0994,0.0986,0.1024,0.0975,0.0989,0.1008
GA-AM-F,0.75,"1 day, 5:18:43",0.7873474389205096,0.7897897240517172,0.7850455255978869,0.7874104788644392,100,0.75,0.0991,0.0981,0.0993,0.1013,0.1001,0.0994,0.1019,0.0995,0.101,0.1002
