Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Airplane,Porcentaje Automobile,Porcentaje Bird,Porcentaje Cat,Porcentaje Deer,Porcentaje Dog,Porcentaje Frog,Porcentaje Horse,Porcentaje Ship,Porcentaje Truck
GA-AM-F,0.1,3:10:42,0.7751560462147302,0.7747124976739477,0.7738906403696185,0.7743013509378335,100,0.08,0.1036,0.1032,0.1,0.0942,0.1044,0.0974,0.1016,0.0998,0.0948,0.101
GA-AM-F,0.25,7:02:54,0.7793659864963743,0.7782195052675077,0.7795329110518735,0.7788756544656972,100,0.3,0.1003,0.102,0.1017,0.099,0.1,0.1001,0.1004,0.0995,0.0978,0.0992
GA-AM-F,0.5,13:31:34,0.7903634284263256,0.7882314068516008,0.7934369673084741,0.7908256208528515,100,0.48,0.1002,0.102,0.0998,0.1006,0.0973,0.0997,0.1021,0.1007,0.0977,0.0998
GA-AM-F,0.75,19:57:10,0.7868981058525301,0.7844335631526723,0.7886149331210565,0.786518690820473,100,0.78,0.1004,0.0996,0.0995,0.0997,0.0997,0.1005,0.1,0.0991,0.1009,0.1006
