

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-17 09:42:42.068020 UTC
Evaluación 1 -> 2025-03-17 09:45:04.881878 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-17 09:47:03.217919 UTC
Evaluación 1 -> 2025-03-17 09:47:19.962620 UTC
Evaluación 2 -> 2025-03-17 09:47:35.638519 UTC
Evaluación 3 -> 2025-03-17 09:47:51.664168 UTC
Evaluación 4 -> 2025-03-17 09:48:07.879228 UTC
Evaluación 5 -> 2025-03-17 09:48:24.151728 UTC
Evaluación 6 -> 2025-03-17 09:48:39.461715 UTC
Evaluación 7 -> 2025-03-17 09:48:54.979078 UTC
Evaluación 8 -> 2025-03-17 09:49:10.252174 UTC
Evaluación 9 -> 2025-03-17 09:49:25.969684 UTC
Evaluación 10 -> 2025-03-17 09:49:42.357132 UTC
Evaluación 11 -> 2025-03-17 09:49:57.858160 UTC
Evaluación 12 -> 2025-03-17 09:50:13.503863 UTC
Evaluación 13 -> 2025-03-17 09:50:28.990982 UTC
Evaluación 14 -> 2025-03-17 09:50:44.417465 UTC
Evaluación 15 -> 2025-03-17 09:50:59.630873 UTC
Evaluación 16 -> 2025-03-17 09:51:15.170201 UTC
Evaluación 17 -> 2025-03-17 09:51:31.627964 UTC
Evaluación 18 -> 2025-03-17 09:51:47.832335 UTC
Evaluación 19 -> 2025-03-17 09:52:03.900341 UTC
Evaluación 20 -> 2025-03-17 09:52:19.573128 UTC
Evaluación 21 -> 2025-03-17 09:52:35.158955 UTC
Evaluación 22 -> 2025-03-17 09:52:51.354529 UTC
Evaluación 23 -> 2025-03-17 09:53:06.817632 UTC
Evaluación 24 -> 2025-03-17 09:53:22.185205 UTC
Evaluación 25 -> 2025-03-17 09:53:37.699623 UTC
Evaluación 26 -> 2025-03-17 09:53:53.737016 UTC
Evaluación 27 -> 2025-03-17 09:54:09.235791 UTC
Evaluación 28 -> 2025-03-17 09:54:24.529598 UTC
Evaluación 29 -> 2025-03-17 09:54:39.838191 UTC
Evaluación 30 -> 2025-03-17 09:54:55.264383 UTC
Evaluación 31 -> 2025-03-17 09:55:11.501194 UTC
Evaluación 32 -> 2025-03-17 09:55:26.881037 UTC
Evaluación 33 -> 2025-03-17 09:55:42.667929 UTC
Evaluación 34 -> 2025-03-17 09:55:58.065138 UTC
Evaluación 35 -> 2025-03-17 09:56:13.877129 UTC
Evaluación 36 -> 2025-03-17 09:56:30.303073 UTC
Evaluación 37 -> 2025-03-17 09:56:45.614392 UTC
Evaluación 38 -> 2025-03-17 09:57:01.180972 UTC
Evaluación 39 -> 2025-03-17 09:57:16.309618 UTC
Evaluación 40 -> 2025-03-17 09:57:31.448097 UTC
Evaluación 41 -> 2025-03-17 09:57:48.221902 UTC
Evaluación 42 -> 2025-03-17 09:58:03.620427 UTC
Evaluación 43 -> 2025-03-17 09:58:20.222203 UTC
Evaluación 44 -> 2025-03-17 09:58:35.569849 UTC
Evaluación 45 -> 2025-03-17 09:58:50.683490 UTC
Evaluación 46 -> 2025-03-17 09:59:06.156285 UTC
Evaluación 47 -> 2025-03-17 09:59:22.160568 UTC
Evaluación 48 -> 2025-03-17 09:59:37.957292 UTC
Evaluación 49 -> 2025-03-17 09:59:52.920365 UTC
