

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-17 09:42:40.575933 UTC
Evaluación 1 -> 2025-03-17 09:45:18.806777 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-17 09:47:37.506545 UTC
Evaluación 1 -> 2025-03-17 09:47:56.211802 UTC
Evaluación 2 -> 2025-03-17 09:48:15.723967 UTC
Evaluación 3 -> 2025-03-17 09:48:34.360411 UTC
Evaluación 4 -> 2025-03-17 09:48:53.461080 UTC
Evaluación 5 -> 2025-03-17 09:49:11.734745 UTC
Evaluación 6 -> 2025-03-17 09:49:31.467444 UTC
Evaluación 7 -> 2025-03-17 09:49:50.387604 UTC
Evaluación 8 -> 2025-03-17 09:50:09.316438 UTC
Evaluación 9 -> 2025-03-17 09:50:28.190086 UTC
Evaluación 10 -> 2025-03-17 09:50:46.953157 UTC
Evaluación 11 -> 2025-03-17 09:51:05.322760 UTC
Evaluación 12 -> 2025-03-17 09:51:24.306906 UTC
Evaluación 13 -> 2025-03-17 09:51:43.524142 UTC
Evaluación 14 -> 2025-03-17 09:52:02.626074 UTC
Evaluación 15 -> 2025-03-17 09:52:21.023609 UTC
Evaluación 16 -> 2025-03-17 09:52:40.100263 UTC
Evaluación 17 -> 2025-03-17 09:52:59.063741 UTC
Evaluación 18 -> 2025-03-17 09:53:18.354963 UTC
Evaluación 19 -> 2025-03-17 09:53:37.425901 UTC
Evaluación 20 -> 2025-03-17 09:53:57.099039 UTC
Evaluación 21 -> 2025-03-17 09:54:15.782159 UTC
Evaluación 22 -> 2025-03-17 09:54:33.836969 UTC
Evaluación 23 -> 2025-03-17 09:54:52.564342 UTC
Evaluación 24 -> 2025-03-17 09:55:11.808742 UTC
Evaluación 25 -> 2025-03-17 09:55:31.125352 UTC
Evaluación 26 -> 2025-03-17 09:55:50.155516 UTC
Evaluación 27 -> 2025-03-17 09:56:08.667534 UTC
Evaluación 28 -> 2025-03-17 09:56:28.476849 UTC
Evaluación 29 -> 2025-03-17 09:56:48.036266 UTC
Evaluación 30 -> 2025-03-17 09:57:06.728500 UTC
Evaluación 31 -> 2025-03-17 09:57:25.793733 UTC
