Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
free busqueda local,0.06,0 days 00:03:37,0.7608,0.7915,0.7608,0.759,13.0,0.0599,0.3179,0.3377,0.3444
free busqueda local,0.63,0 days 00:21:49,0.793,0.8191,0.793,0.7829,13.0,0.6298,0.3151,0.339,0.3459
free busqueda local,0.66,0 days 00:23:32,0.7796,0.8139,0.7796,0.7749,13.0,0.6599,0.3349,0.3313,0.3337
free busqueda local,0.68,0 days 00:23:33,0.8172,0.8356,0.8172,0.8111,13.0,0.6798,0.3327,0.3392,0.3281
free busqueda local,0.86,0 days 00:29:35,0.8065,0.8294,0.8065,0.8009,13.0,0.8599,0.3286,0.3327,0.3387
genetico3,0.1,0 days 00:04:36.400000,0.78278,0.81114,0.78278,0.7674799999999999,13.0,0.1,0.34208,0.31588000000000005,0.34208
genetico3,0.25,0 days 00:09:21,0.7849600000000001,0.8008599999999999,0.7849600000000001,0.7746000000000001,13.0,0.25,0.33205999999999997,0.33334,0.3346
genetico3,0.5,0 days 00:17:24.200000,0.8,0.81972,0.8,0.79222,13.0,0.5,0.33982,0.32126,0.33890000000000003
genetico3,0.75,0 days 00:25:34.800000,0.8193400000000001,0.8384199999999999,0.8193400000000001,0.81268,13.0,0.75,0.33544,0.3331,0.33144
