Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
MEM-F,0.1,0:31:36,0.8199,0.8353,0.8199,0.8072,100,0.0853,0.3488,0.2884,0.3628
MEM-F,0.25,0:57:06,0.8226,0.8374,0.8226,0.8165,100,0.2524,0.3632,0.3255,0.3113
MEM-F,0.5,2:49:23,0.8226,0.8342,0.8226,0.8184,100,0.8139,0.3335,0.332,0.3345
MEM-F,0.75,3:09:30,0.8172,0.8356,0.8172,0.8107,100,0.75,0.3333,0.3328,0.3339
