

---------------------------------------RPS  mobilenet  GENETICO2  10%----------------------------------------------

Start time: 2025-04-20 10:25:49.291087 UTC
Evaluación 1 -> 2025-04-20 10:26:30.475219 UTC
Evaluación 2 -> 2025-04-20 10:26:49.285396 UTC
Evaluación 3 -> 2025-04-20 10:27:07.747128 UTC
Evaluación 4 -> 2025-04-20 10:27:26.319805 UTC
Evaluación 5 -> 2025-04-20 10:27:44.717801 UTC
Evaluación 6 -> 2025-04-20 10:28:03.503533 UTC
Evaluación 7 -> 2025-04-20 10:28:21.673388 UTC
Evaluación 8 -> 2025-04-20 10:28:40.033114 UTC
Evaluación 9 -> 2025-04-20 10:28:58.090370 UTC
Evaluación 10 -> 2025-04-20 10:29:16.259698 UTC
Evaluación 11 -> 2025-04-20 10:29:39.531333 UTC
Evaluación 12 -> 2025-04-20 10:30:02.701052 UTC
Evaluación 13 -> 2025-04-20 10:30:15.690132 UTC
Evaluación 14 -> 2025-04-20 10:30:28.332581 UTC
Evaluación 15 -> 2025-04-20 10:30:40.056426 UTC
Evaluación 16 -> 2025-04-20 10:30:51.787068 UTC
Evaluación 17 -> 2025-04-20 10:31:13.136388 UTC
Evaluación 18 -> 2025-04-20 10:31:34.056880 UTC
Evaluación 19 -> 2025-04-20 10:31:50.673995 UTC
Evaluación 20 -> 2025-04-20 10:32:07.653284 UTC
Evaluación 21 -> 2025-04-20 10:32:31.765440 UTC
Evaluación 22 -> 2025-04-20 10:32:56.789168 UTC
Evaluación 23 -> 2025-04-20 10:33:18.178593 UTC
Evaluación 24 -> 2025-04-20 10:33:38.972699 UTC
Evaluación 25 -> 2025-04-20 10:34:02.979176 UTC
Evaluación 26 -> 2025-04-20 10:34:27.539351 UTC
Evaluación 27 -> 2025-04-20 10:34:52.879727 UTC
Evaluación 28 -> 2025-04-20 10:35:32.789283 UTC
Evaluación 29 -> 2025-04-20 10:35:52.193206 UTC
Evaluación 30 -> 2025-04-20 10:36:08.636421 UTC
Evaluación 31 -> 2025-04-20 10:36:22.929003 UTC
Evaluación 32 -> 2025-04-20 10:36:37.415490 UTC
Evaluación 33 -> 2025-04-20 10:36:57.673648 UTC
Evaluación 34 -> 2025-04-20 10:37:17.689479 UTC
Evaluación 35 -> 2025-04-20 10:37:36.670864 UTC
Evaluación 36 -> 2025-04-20 10:37:55.757582 UTC
Evaluación 37 -> 2025-04-20 10:38:22.872618 UTC
Evaluación 38 -> 2025-04-20 10:38:49.711771 UTC
Evaluación 39 -> 2025-04-20 10:39:08.382225 UTC
Evaluación 40 -> 2025-04-20 10:39:27.104296 UTC
Evaluación 41 -> 2025-04-20 10:39:54.157926 UTC
Evaluación 42 -> 2025-04-20 10:40:25.806361 UTC
Evaluación 43 -> 2025-04-20 10:40:43.015935 UTC
Evaluación 44 -> 2025-04-20 10:41:00.011478 UTC
Evaluación 45 -> 2025-04-20 10:41:29.905978 UTC
Evaluación 46 -> 2025-04-20 10:42:00.415229 UTC
Evaluación 47 -> 2025-04-20 10:42:13.314310 UTC
Evaluación 48 -> 2025-04-20 10:42:26.014931 UTC
Evaluación 49 -> 2025-04-20 10:42:55.563173 UTC
Evaluación 50 -> 2025-04-20 10:43:24.973741 UTC
Evaluación 51 -> 2025-04-20 10:43:42.258120 UTC
Evaluación 52 -> 2025-04-20 10:43:59.714078 UTC
Evaluación 53 -> 2025-04-20 10:44:17.667180 UTC
Evaluación 54 -> 2025-04-20 10:44:36.330829 UTC
Evaluación 55 -> 2025-04-20 10:44:58.460361 UTC
Evaluación 56 -> 2025-04-20 10:45:21.034043 UTC
Evaluación 57 -> 2025-04-20 10:45:45.321684 UTC
Evaluación 58 -> 2025-04-20 10:46:10.191535 UTC
Evaluación 59 -> 2025-04-20 10:46:26.992643 UTC
Evaluación 60 -> 2025-04-20 10:46:43.936895 UTC
Evaluación 61 -> 2025-04-20 10:47:04.637093 UTC
Evaluación 62 -> 2025-04-20 10:47:25.320741 UTC
Evaluación 63 -> 2025-04-20 10:47:47.444698 UTC
Evaluación 64 -> 2025-04-20 10:48:09.503649 UTC
Evaluación 65 -> 2025-04-20 10:48:23.023526 UTC
Evaluación 66 -> 2025-04-20 10:48:36.631102 UTC
Evaluación 67 -> 2025-04-20 10:48:52.765994 UTC
Evaluación 68 -> 2025-04-20 10:49:08.994578 UTC
Evaluación 69 -> 2025-04-20 10:49:39.677146 UTC
Evaluación 70 -> 2025-04-20 10:50:09.988158 UTC
Evaluación 71 -> 2025-04-20 10:50:36.893478 UTC
Evaluación 72 -> 2025-04-20 10:51:04.024237 UTC
Evaluación 73 -> 2025-04-20 10:51:24.780203 UTC
Evaluación 74 -> 2025-04-20 10:51:47.338661 UTC
Evaluación 75 -> 2025-04-20 10:52:12.870371 UTC
Evaluación 76 -> 2025-04-20 10:52:34.877067 UTC
Evaluación 77 -> 2025-04-20 10:52:49.536399 UTC
Evaluación 78 -> 2025-04-20 10:53:04.334694 UTC
Evaluación 79 -> 2025-04-20 10:53:30.023315 UTC
