

---------------------------------------RPS  mobilenet  GENETICO2  10%----------------------------------------------

Start time: 2025-04-20 10:25:49.291007 UTC
Evaluación 1 -> 2025-04-20 10:26:30.476607 UTC
Evaluación 2 -> 2025-04-20 10:26:49.349722 UTC
Evaluación 3 -> 2025-04-20 10:27:07.872682 UTC
Evaluación 4 -> 2025-04-20 10:27:26.561187 UTC
Evaluación 5 -> 2025-04-20 10:27:45.241780 UTC
Evaluación 6 -> 2025-04-20 10:28:03.930718 UTC
Evaluación 7 -> 2025-04-20 10:28:21.988038 UTC
Evaluación 8 -> 2025-04-20 10:28:40.271429 UTC
Evaluación 9 -> 2025-04-20 10:28:58.449156 UTC
Evaluación 10 -> 2025-04-20 10:29:16.608919 UTC
Evaluación 11 -> 2025-04-20 10:29:30.346699 UTC
Evaluación 12 -> 2025-04-20 10:29:43.650253 UTC
Evaluación 13 -> 2025-04-20 10:29:55.803623 UTC
Evaluación 14 -> 2025-04-20 10:30:08.852663 UTC
Evaluación 15 -> 2025-04-20 10:30:30.632290 UTC
Evaluación 16 -> 2025-04-20 10:30:52.606420 UTC
Evaluación 17 -> 2025-04-20 10:31:14.639441 UTC
Evaluación 18 -> 2025-04-20 10:31:36.402156 UTC
Evaluación 19 -> 2025-04-20 10:31:52.926733 UTC
Evaluación 20 -> 2025-04-20 10:32:09.501570 UTC
Evaluación 21 -> 2025-04-20 10:32:25.404924 UTC
Evaluación 22 -> 2025-04-20 10:32:41.486986 UTC
Evaluación 23 -> 2025-04-20 10:32:55.547377 UTC
Evaluación 24 -> 2025-04-20 10:33:09.197803 UTC
Evaluación 25 -> 2025-04-20 10:33:32.161625 UTC
Evaluación 26 -> 2025-04-20 10:33:55.081215 UTC
Evaluación 27 -> 2025-04-20 10:34:12.898745 UTC
Evaluación 28 -> 2025-04-20 10:34:29.604086 UTC
Evaluación 29 -> 2025-04-20 10:34:51.271184 UTC
Evaluación 30 -> 2025-04-20 10:35:25.744532 UTC
Evaluación 31 -> 2025-04-20 10:35:59.157628 UTC
Evaluación 32 -> 2025-04-20 10:36:27.838507 UTC
Evaluación 33 -> 2025-04-20 10:36:46.888689 UTC
Evaluación 34 -> 2025-04-20 10:37:05.418301 UTC
Evaluación 35 -> 2025-04-20 10:37:22.345208 UTC
Evaluación 36 -> 2025-04-20 10:37:39.131874 UTC
Evaluación 37 -> 2025-04-20 10:37:57.213930 UTC
Evaluación 38 -> 2025-04-20 10:38:15.387772 UTC
Evaluación 39 -> 2025-04-20 10:38:26.620657 UTC
Evaluación 40 -> 2025-04-20 10:38:37.832946 UTC
Evaluación 41 -> 2025-04-20 10:39:07.187272 UTC
Evaluación 42 -> 2025-04-20 10:39:36.550066 UTC
Evaluación 43 -> 2025-04-20 10:40:11.379589 UTC
Evaluación 44 -> 2025-04-20 10:40:41.407499 UTC
Evaluación 45 -> 2025-04-20 10:41:08.974550 UTC
Evaluación 46 -> 2025-04-20 10:41:36.010268 UTC
Evaluación 47 -> 2025-04-20 10:41:55.967887 UTC
Evaluación 48 -> 2025-04-20 10:42:16.212836 UTC
Evaluación 49 -> 2025-04-20 10:42:56.408386 UTC
Evaluación 50 -> 2025-04-20 10:43:36.119072 UTC
Evaluación 51 -> 2025-04-20 10:43:56.778237 UTC
Evaluación 52 -> 2025-04-20 10:44:16.970770 UTC
Evaluación 53 -> 2025-04-20 10:44:29.958400 UTC
Evaluación 54 -> 2025-04-20 10:44:42.528166 UTC
Evaluación 55 -> 2025-04-20 10:45:03.110002 UTC
Evaluación 56 -> 2025-04-20 10:45:23.269613 UTC
Evaluación 57 -> 2025-04-20 10:45:39.221520 UTC
Evaluación 58 -> 2025-04-20 10:45:55.459948 UTC
Evaluación 59 -> 2025-04-20 10:46:10.443235 UTC
Evaluación 60 -> 2025-04-20 10:46:25.683815 UTC
Evaluación 61 -> 2025-04-20 10:46:39.966212 UTC
Evaluación 62 -> 2025-04-20 10:46:54.339323 UTC
Evaluación 63 -> 2025-04-20 10:47:12.701381 UTC
Evaluación 64 -> 2025-04-20 10:47:31.388005 UTC
Evaluación 65 -> 2025-04-20 10:47:57.195240 UTC
Evaluación 66 -> 2025-04-20 10:48:23.331628 UTC
Evaluación 67 -> 2025-04-20 10:48:43.231392 UTC
Evaluación 68 -> 2025-04-20 10:49:02.863841 UTC
Evaluación 69 -> 2025-04-20 10:49:27.202581 UTC
Evaluación 70 -> 2025-04-20 10:49:51.704199 UTC
Evaluación 71 -> 2025-04-20 10:50:12.412985 UTC
Evaluación 72 -> 2025-04-20 10:50:33.018047 UTC
Evaluación 73 -> 2025-04-20 10:50:48.444218 UTC
Evaluación 74 -> 2025-04-20 10:51:03.834533 UTC
Evaluación 75 -> 2025-04-20 10:52:07.365935 UTC
Evaluación 76 -> 2025-04-20 10:53:08.355197 UTC
Evaluación 77 -> 2025-04-20 10:53:56.980342 UTC
Evaluación 78 -> 2025-04-20 10:54:45.656005 UTC
Evaluación 79 -> 2025-04-20 10:54:58.978617 UTC
Evaluación 80 -> 2025-04-20 10:55:12.726685 UTC
Evaluación 81 -> 2025-04-20 10:55:39.457690 UTC
Evaluación 82 -> 2025-04-20 10:56:05.494885 UTC
Evaluación 83 -> 2025-04-20 10:56:19.563779 UTC
Evaluación 84 -> 2025-04-20 10:56:33.924148 UTC
Evaluación 85 -> 2025-04-20 10:56:50.149836 UTC
Evaluación 86 -> 2025-04-20 10:57:06.143836 UTC
Evaluación 87 -> 2025-04-20 10:58:08.152481 UTC
Evaluación 88 -> 2025-04-20 10:59:09.503464 UTC
Evaluación 89 -> 2025-04-20 10:59:41.515756 UTC
Evaluación 90 -> 2025-04-20 11:00:13.625584 UTC
Evaluación 91 -> 2025-04-20 11:00:31.210120 UTC
Evaluación 92 -> 2025-04-20 11:00:48.773100 UTC
Evaluación 93 -> 2025-04-20 11:01:02.763794 UTC
Evaluación 94 -> 2025-04-20 11:01:16.914657 UTC
Evaluación 95 -> 2025-04-20 11:01:35.892627 UTC
Evaluación 96 -> 2025-04-20 11:01:54.446209 UTC
Evaluación 97 -> 2025-04-20 11:02:27.848849 UTC
Evaluación 98 -> 2025-04-20 11:03:01.058911 UTC
Evaluación 99 -> 2025-04-20 11:03:31.700124 UTC
Evaluación 100 -> 2025-04-20 11:04:02.475929 UTC


---------------------------------------RPS  mobilenet  GENETICO2  25%----------------------------------------------

Start time: 2025-04-20 11:04:16.203799 UTC
Evaluación 1 -> 2025-04-20 11:04:53.946909 UTC
Evaluación 2 -> 2025-04-20 11:05:31.050176 UTC
Evaluación 3 -> 2025-04-20 11:06:07.672722 UTC
Evaluación 4 -> 2025-04-20 11:06:44.588113 UTC
Evaluación 5 -> 2025-04-20 11:07:21.528778 UTC
Evaluación 6 -> 2025-04-20 11:07:58.354082 UTC
Evaluación 7 -> 2025-04-20 11:08:35.154261 UTC
Evaluación 8 -> 2025-04-20 11:09:12.150144 UTC
Evaluación 9 -> 2025-04-20 11:09:50.063603 UTC
Evaluación 10 -> 2025-04-20 11:10:26.592518 UTC
Evaluación 11 -> 2025-04-20 11:10:54.869026 UTC
Evaluación 12 -> 2025-04-20 11:11:22.777027 UTC
Evaluación 13 -> 2025-04-20 11:11:46.488897 UTC
Evaluación 14 -> 2025-04-20 11:12:10.366774 UTC
Evaluación 15 -> 2025-04-20 11:13:00.504533 UTC
Evaluación 16 -> 2025-04-20 11:13:50.499917 UTC
Evaluación 17 -> 2025-04-20 11:14:36.745470 UTC
Evaluación 18 -> 2025-04-20 11:15:23.541956 UTC
Evaluación 19 -> 2025-04-20 11:16:09.565823 UTC
Evaluación 20 -> 2025-04-20 11:16:55.159201 UTC
Evaluación 21 -> 2025-04-20 11:17:27.762057 UTC
Evaluación 22 -> 2025-04-20 11:18:00.811943 UTC
Evaluación 23 -> 2025-04-20 11:18:47.272311 UTC
Evaluación 24 -> 2025-04-20 11:19:32.709769 UTC
Evaluación 25 -> 2025-04-20 11:20:15.645344 UTC
Evaluación 26 -> 2025-04-20 11:20:58.186471 UTC
Evaluación 27 -> 2025-04-20 11:21:51.221400 UTC
Evaluación 28 -> 2025-04-20 11:22:43.709598 UTC
Evaluación 29 -> 2025-04-20 11:23:45.067368 UTC
Evaluación 30 -> 2025-04-20 11:24:47.124591 UTC
Evaluación 31 -> 2025-04-20 11:25:16.546570 UTC
Evaluación 32 -> 2025-04-20 11:25:46.066023 UTC
Evaluación 33 -> 2025-04-20 11:26:23.986727 UTC
