Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
GA-WC-F,0.1,0:35:46,0.8199,0.8368,0.8199,0.807,100,0.1171,0.3458,0.2644,0.3898
GA-WC-F,0.25,1:29:28,0.8145,0.8257,0.8145,0.8105,100,0.1798,0.3907,0.3135,0.2958
GA-WC-F,0.5,2:23:33,0.8199,0.8354,0.8199,0.8154,100,0.9933,0.332,0.3348,0.3332
GA-WC-F,0.75,2:44:26,0.8226,0.8423,0.8226,0.817,100,0.6,0.3175,0.3439,0.3386
