Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
-,1.0,0:02:24,0.7473118279569892,0.7900786212641883,0.7473118279569892,0.7420306040478848,1,1.0,0.33333334,0.33333334,0.33333334
aleatorio,0.1,0:32:05,0.8252688172043011,0.8247566232858097,0.8252688172043011,0.8220995532587749,101,0.1,0.41269842,0.2579365,0.32936507
aleatorio,0.25,1:04:28,0.7795698924731183,0.786954414649625,0.7795698924731183,0.7722803805278032,101,0.25,0.33333334,0.31746033,0.34920636
aleatorio,0.5,1:58:05,0.8172043010752689,0.8306871233341822,0.8172043010752689,0.8107610692477664,101,0.5,0.34126985,0.33650795,0.32222223
aleatorio,0.75,2:52:13,0.8010752688172043,0.8301943004349195,0.8010752688172043,0.7975206761232653,101,0.75,0.33015874,0.33174604,0.33809525
busqueda local,0.1,0:31:08,0.8252688172043011,0.8219044048521822,0.8252688172043011,0.8214359427981719,101,0.1,0.3809524,0.27380952,0.3452381
busqueda local,0.25,1:05:11,0.7768817204301075,0.7989083431721208,0.7768817204301075,0.7711397985100185,101,0.25,0.33333334,0.32539684,0.34126985
busqueda local,0.5,1:58:14,0.8198924731182796,0.8317385600444617,0.8198924731182796,0.8133609613786974,101,0.5,0.30952382,0.32698414,0.36349207
busqueda local,0.75,2:52:09,0.8145161290322581,0.8474432204542363,0.8145161290322581,0.8055412531462642,101,0.75,0.33068782,0.34285715,0.32645503
genetico,0.1,0:31:03,0.8387096774193549,0.8561532035216245,0.8387096774193549,0.828080808080808,101,0.1,0.36507937,0.26984128,0.36507937
genetico,0.25,1:05:07,0.7849462365591398,0.8038478752591577,0.7849462365591398,0.776640194812157,101,0.25,0.35079366,0.30634922,0.34285715
genetico,0.5,1:58:39,0.8118279569892473,0.8277929191450986,0.8118279569892473,0.8051831245416584,101,0.5,0.34920636,0.31746033,0.33333334
genetico,0.75,2:52:05,0.7903225806451613,0.8172039630140189,0.7903225806451613,0.7854745596500822,101,0.75,0.32328042,0.33862433,0.33809525
memetico,0.1,0:30:47,0.8279569892473119,0.8297219854125224,0.8279569892473119,0.8211464047284942,101,0.1,0.3809524,0.26190478,0.35714287
memetico,0.25,1:04:20,0.7903225806451613,0.8181201105293915,0.7903225806451613,0.7865309864319766,101,0.25,0.32698414,0.33492064,0.33809525
memetico,0.5,1:59:24,0.8225806451612904,0.8372761225702402,0.8225806451612904,0.8166492075607825,101,0.5,0.32380953,0.31587303,0.36031747
memetico,0.75,2:52:29,0.7983870967741935,0.817039622054592,0.7983870967741935,0.7880658888506248,101,0.75,0.33068782,0.34126985,0.32804233
genetico2,0.1,0:30:47,0.8655913978494624,0.8654074683486447,0.8655913978494624,0.8625168690958165,101,0.1,0.3690476,0.26587301,0.36507937
genetico2,0.25,1:03:37,0.793010752688172,0.8181818181818182,0.793010752688172,0.787126611618137,101,0.25,0.32380953,0.31904763,0.35714287
genetico2,0.5,2:01:00,0.8198924731182796,0.8375640697575236,0.8198924731182796,0.8148851971358283,101,0.5,0.3420635,0.33730158,0.32063493
genetico2,0.75,2:52:39,0.8010752688172043,0.824591720204155,0.8010752688172043,0.794670231397769,101,0.75,0.31904763,0.34497353,0.33597884
genetico3,0.1,0:30:51,0.8198924731182796,0.8296800439725103,0.8198924731182796,0.810201864887359,109,0.1,0.34126985,0.30952382,0.34920636
genetico3,0.25,1:03:43,0.782258064516129,0.8071633629528366,0.782258064516129,0.7725315678110709,110,0.25,0.32857144,0.30793652,0.36349207
genetico3,0.5,1:59:45,0.8118279569892473,0.8272636979982491,0.8118279569892473,0.8039390035730853,110,0.5,0.32777777,0.34047619,0.33174604
genetico3,0.75,2:52:23,0.7983870967741935,0.8263915324732871,0.7983870967741935,0.7937583971855697,101,0.75,0.33015874,0.33809525,0.33174604
