Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final
100%,1.0,0:08:53,0.9123831775700935,0.9101347582370747,0.9123831775700935,0.9090480445536679,1,0.90018654
RS,0.1,1:37:40,0.897196261682243,0.8904365825236348,0.897196261682243,0.89124131320393,100,0.09001866
LS,0.1,1:37:19,0.9007009345794392,0.8967226758405165,0.9007009345794392,0.8968973597358451,100,0.09001866
GA,0.1,1:37:12,0.9007009345794392,0.8953411365743963,0.9007009345794392,0.896668903415211,100,0.09001866
MA,0.1,1:37:42,0.9018691588785047,0.8991100543515685,0.9018691588785047,0.8992426690469714,100,0.09001866
GA-WC,0.1,1:37:40,0.9030373831775701,0.899560966065147,0.9030373831775701,0.9007255823536628,100,0.09001866
GA-PR,0.1,1:37:34,0.905373831775701,0.9023769524121591,0.905373831775701,0.9028120071637452,100,0.09001866
