Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final
100%,1.0,0:09:16,0.9287383177570093,0.9273812928718937,0.9287383177570093,0.9278351995583829,1,0.90018654
RS,0.1,1:43:17,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,100,0.09001866
LR,0.1,1:42:36,0.9030373831775701,0.9004483538920831,0.9030373831775701,0.90095586375748,100,0.09001866
GEN,0.1,1:41:41,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,100,0.09001866
MEM,0.1,1:42:27,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,100,0.09001866
WC,0.1,1:42:34,0.905373831775701,0.9018305349287826,0.905373831775701,0.9032227027751315,100,0.09001866
PR,0.1,1:41:33,0.9030373831775701,0.8988396864223409,0.9030373831775701,0.8994066996291977,109,0.09001866
