Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final
100%,1.0,0:08:20,0.9228971962616822,0.9206370982003409,0.9228971962616822,0.9211927128034872,1,0.90018654
RS,0.1,1:22:57,0.897196261682243,0.8937475974382824,0.897196261682243,0.8951849960037681,100,0.09001866
LS,0.1,1:21:44,0.9065420560747663,0.9020846349733108,0.9065420560747663,0.9015164154998435,100,0.09001866
GA,0.1,1:21:12,0.9018691588785047,0.897429742339904,0.9018691588785047,0.8986077671829673,100,0.09001866
MA,0.1,1:21:32,0.9030373831775701,0.9003243686742595,0.9030373831775701,0.8985083422729514,100,0.09001866
GA-WC,0.1,1:22:17,0.9042056074766355,0.9012699950631178,0.9042056074766355,0.8999585341033864,100,0.09001866
GA-PR,0.1,1:21:56,0.9065420560747663,0.9043034001246092,0.9065420560747663,0.9036457802653982,100,0.09001866
