Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
LS-F,0.06,0:34:41,0.8199,0.8322,0.8199,0.8125,100,0.0655,0.4303,0.2545,0.3152
LS-F,0.87,4:32:32,0.8226,0.8422,0.8226,0.8176,100,0.8833,0.3347,0.3329,0.3324
LS-F,0.71,3:18:16,0.8306,0.8493,0.8306,0.8242,100,0.7385,0.3267,0.3299,0.3434
LS-F,0.35,1:36:58,0.8091,0.8312,0.8091,0.7976,100,0.3317,0.3337,0.3457,0.3206
