Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
LS-F,0.06,0:45:34,0.8038,0.8008,0.8038,0.797,100,0.071,0.4078,0.2402,0.352
LS-F,0.57,3:54:51,0.8253,0.8372,0.8253,0.8177,100,0.5746,0.3287,0.3425,0.3287
LS-F,0.4,2:44:04,0.8172,0.8275,0.8172,0.8091,100,0.4032,0.3278,0.3278,0.3445
LS-F,0.12,1:00:37,0.8091,0.8273,0.8091,0.7982,100,0.1405,0.3192,0.3616,0.3192
