Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Airplane,Porcentaje Automobile,Porcentaje Bird,Porcentaje Cat,Porcentaje Deer,Porcentaje Dog,Porcentaje Frog,Porcentaje Horse,Porcentaje Ship,Porcentaje Truck
GA-AM,0.1,3:10:52,0.7570846499274425,0.7555470198936007,0.7603937296406265,0.7579626269059604,100,0.05,0.1036,0.1032,0.1,0.0942,0.1044,0.0974,0.1016,0.0998,0.0948,0.101
GA-AM,0.25,7:02:49,0.7917718890750486,0.7911862056728323,0.7913923949185395,0.791289286863308,100,0.19,0.1003,0.102,0.1017,0.099,0.1,0.1001,0.1004,0.0995,0.0978,0.0992
GA-AM,0.5,13:30:33,0.7754771840892958,0.7771710380825587,0.7771479575042483,0.7771594976215379,100,0.51,0.1002,0.102,0.0998,0.1006,0.0973,0.0997,0.1021,0.1007,0.0977,0.0998
GA-AM,0.75,19:54:52,0.7951515515164461,0.7928221713566624,0.7930372140236235,0.7929296781097409,100,0.76,0.1004,0.0996,0.0995,0.0997,0.0997,0.1005,0.1,0.0991,0.1009,0.1006
