Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Airplane,Porcentaje Automobile,Porcentaje Bird,Porcentaje Cat,Porcentaje Deer,Porcentaje Dog,Porcentaje Frog,Porcentaje Horse,Porcentaje Ship,Porcentaje Truck
GA-AM,0.1,4:37:46,0.7546224530324525,0.756145563797033,0.7571175570465534,0.7566312482578418,100,0.14,0.0976,0.0984,0.1054,0.1018,0.0994,0.0992,0.1046,0.095,0.1026,0.096
GA-AM,0.25,10:20:30,0.7804152727107706,0.7784006254099479,0.7779055155820948,0.7781529917405337,100,0.1,0.0979,0.0975,0.1022,0.1016,0.1023,0.0964,0.0996,0.0998,0.1009,0.1018
GA-AM,0.5,19:46:47,0.7916870269407801,0.7908987327200706,0.7921679166566781,0.7915328159196978,100,0.46,0.1,0.0986,0.1021,0.101,0.101,0.0988,0.1004,0.0977,0.1011,0.0994
GA-AM,0.75,"1 day, 5:36:23",0.7880382881226348,0.7862525322081757,0.7897388863856357,0.7879918530998213,100,0.66,0.0998,0.0996,0.0999,0.1002,0.1006,0.1005,0.1009,0.1002,0.099,0.0994
