

---------------------------------------PAINTING  mobilenet  ALEATORIO  75%----------------------------------------------

Start time: 2025-06-10 06:14:44.159825 UTC
Evaluación 1 -> 2025-06-10 06:27:52.166713 UTC
Evaluación 2 -> 2025-06-10 06:39:48.866137 UTC
Evaluación 3 -> 2025-06-10 06:51:47.086003 UTC
Evaluación 4 -> 2025-06-10 07:03:44.955605 UTC
Evaluación 5 -> 2025-06-10 07:15:39.406264 UTC
Evaluación 6 -> 2025-06-10 07:27:30.290296 UTC
Evaluación 7 -> 2025-06-10 07:39:24.193532 UTC
Evaluación 8 -> 2025-06-10 07:51:32.880946 UTC
Evaluación 9 -> 2025-06-10 08:03:57.613077 UTC
Evaluación 10 -> 2025-06-10 08:16:19.775711 UTC
Evaluación 11 -> 2025-06-10 08:28:21.453077 UTC
Evaluación 12 -> 2025-06-10 08:40:24.998350 UTC
Evaluación 13 -> 2025-06-10 08:52:12.137538 UTC
Evaluación 14 -> 2025-06-10 09:03:57.125356 UTC
Evaluación 15 -> 2025-06-10 09:15:40.763580 UTC
Evaluación 16 -> 2025-06-10 09:28:11.303646 UTC
Evaluación 17 -> 2025-06-10 09:40:13.000047 UTC
Evaluación 18 -> 2025-06-10 09:52:35.973428 UTC
Evaluación 19 -> 2025-06-10 10:04:37.408379 UTC
Evaluación 20 -> 2025-06-10 10:16:24.579894 UTC
Evaluación 21 -> 2025-06-10 10:28:14.943512 UTC
Evaluación 22 -> 2025-06-10 10:40:23.996205 UTC
Evaluación 23 -> 2025-06-10 10:52:07.018767 UTC
Evaluación 24 -> 2025-06-10 11:03:45.507215 UTC
Evaluación 25 -> 2025-06-10 11:15:25.156420 UTC
Evaluación 26 -> 2025-06-10 11:27:11.093266 UTC
Evaluación 27 -> 2025-06-10 11:39:16.684868 UTC
Evaluación 28 -> 2025-06-10 11:52:07.014053 UTC
Evaluación 29 -> 2025-06-10 12:05:04.030690 UTC
Evaluación 30 -> 2025-06-10 12:17:35.963813 UTC
Evaluación 31 -> 2025-06-10 12:30:17.571943 UTC
Evaluación 32 -> 2025-06-10 12:42:09.767134 UTC
Evaluación 33 -> 2025-06-10 12:53:56.179276 UTC
Evaluación 34 -> 2025-06-10 13:05:31.648611 UTC
Evaluación 35 -> 2025-06-10 13:17:15.128143 UTC
Evaluación 36 -> 2025-06-10 13:28:58.112154 UTC
Evaluación 37 -> 2025-06-10 13:40:41.964897 UTC
Evaluación 38 -> 2025-06-10 13:52:19.500255 UTC
Evaluación 39 -> 2025-06-10 14:03:59.336215 UTC
Evaluación 40 -> 2025-06-10 14:15:35.592061 UTC
Evaluación 41 -> 2025-06-10 14:27:16.713993 UTC
Evaluación 42 -> 2025-06-10 14:39:01.145734 UTC
Evaluación 43 -> 2025-06-10 14:50:35.048450 UTC
Evaluación 44 -> 2025-06-10 15:02:17.293527 UTC
Evaluación 45 -> 2025-06-10 15:14:00.193098 UTC
Evaluación 46 -> 2025-06-10 15:25:43.628783 UTC
Evaluación 47 -> 2025-06-10 15:37:40.708947 UTC
Evaluación 48 -> 2025-06-10 15:49:24.838778 UTC
Evaluación 49 -> 2025-06-10 16:01:10.500763 UTC
Evaluación 50 -> 2025-06-10 16:12:55.108154 UTC
Evaluación 51 -> 2025-06-10 16:24:39.980284 UTC
Evaluación 52 -> 2025-06-10 16:36:18.669861 UTC
Evaluación 53 -> 2025-06-10 16:47:49.245290 UTC
Evaluación 54 -> 2025-06-10 16:59:49.887793 UTC
Evaluación 55 -> 2025-06-10 17:11:49.940833 UTC
Evaluación 56 -> 2025-06-10 17:23:33.852578 UTC
Evaluación 57 -> 2025-06-10 17:35:10.464749 UTC
Evaluación 58 -> 2025-06-10 17:46:39.069776 UTC
Evaluación 59 -> 2025-06-10 17:58:32.555199 UTC
Evaluación 60 -> 2025-06-10 18:10:05.484834 UTC
Evaluación 61 -> 2025-06-10 18:21:36.140500 UTC
Evaluación 62 -> 2025-06-10 18:33:27.379853 UTC
Evaluación 63 -> 2025-06-10 18:45:09.692673 UTC
Evaluación 64 -> 2025-06-10 18:56:39.812827 UTC
Evaluación 65 -> 2025-06-10 19:07:42.067835 UTC
Evaluación 66 -> 2025-06-10 19:18:41.870645 UTC
Evaluación 67 -> 2025-06-10 19:29:33.562831 UTC
Evaluación 68 -> 2025-06-10 19:40:44.191831 UTC
Evaluación 69 -> 2025-06-10 19:51:54.315462 UTC
Evaluación 70 -> 2025-06-10 20:02:04.228372 UTC
Evaluación 71 -> 2025-06-10 20:11:52.846009 UTC
Evaluación 72 -> 2025-06-10 20:22:23.917452 UTC
Evaluación 73 -> 2025-06-10 20:33:51.763286 UTC
Evaluación 74 -> 2025-06-10 20:44:45.498157 UTC
Evaluación 75 -> 2025-06-10 20:55:47.919167 UTC
Evaluación 76 -> 2025-06-10 21:06:48.472680 UTC
Evaluación 77 -> 2025-06-10 21:17:30.239261 UTC
Evaluación 78 -> 2025-06-10 21:28:26.450153 UTC
Evaluación 79 -> 2025-06-10 21:39:18.676026 UTC
Evaluación 80 -> 2025-06-10 21:50:32.811257 UTC
Evaluación 81 -> 2025-06-10 22:01:40.876437 UTC
Evaluación 82 -> 2025-06-10 22:12:50.730498 UTC
Evaluación 83 -> 2025-06-10 22:23:45.587801 UTC
Evaluación 84 -> 2025-06-10 22:34:57.472471 UTC
Evaluación 85 -> 2025-06-10 22:46:01.505241 UTC
Evaluación 86 -> 2025-06-10 22:56:24.190961 UTC
Evaluación 87 -> 2025-06-10 23:06:49.746503 UTC
Evaluación 88 -> 2025-06-10 23:17:21.625079 UTC
Evaluación 89 -> 2025-06-10 23:28:44.421877 UTC
Evaluación 90 -> 2025-06-10 23:40:07.811434 UTC
Evaluación 91 -> 2025-06-10 23:51:25.901301 UTC
Evaluación 92 -> 2025-06-11 00:02:43.509821 UTC
Evaluación 93 -> 2025-06-11 00:13:59.386947 UTC
Evaluación 94 -> 2025-06-11 00:25:31.215908 UTC
Evaluación 95 -> 2025-06-11 00:36:51.646611 UTC
Evaluación 96 -> 2025-06-11 00:48:17.501042 UTC
Evaluación 97 -> 2025-06-11 00:59:35.583725 UTC
