

---------------------------------------PAINTING  mobilenet  ALEATORIO  75%----------------------------------------------

Start time: 2025-06-10 06:14:44.159819 UTC
Evaluación 1 -> 2025-06-10 06:27:52.170485 UTC
Evaluación 2 -> 2025-06-10 06:39:51.962307 UTC
Evaluación 3 -> 2025-06-10 06:51:53.551158 UTC
Evaluación 4 -> 2025-06-10 07:03:52.156067 UTC
Evaluación 5 -> 2025-06-10 07:15:44.534272 UTC
Evaluación 6 -> 2025-06-10 07:27:38.083316 UTC
Evaluación 7 -> 2025-06-10 07:39:34.169345 UTC
Evaluación 8 -> 2025-06-10 07:51:44.701825 UTC
Evaluación 9 -> 2025-06-10 08:04:12.054233 UTC
Evaluación 10 -> 2025-06-10 08:16:35.106860 UTC
Evaluación 11 -> 2025-06-10 08:28:39.852787 UTC
Evaluación 12 -> 2025-06-10 08:40:41.538233 UTC
Evaluación 13 -> 2025-06-10 08:52:31.649980 UTC
Evaluación 14 -> 2025-06-10 09:04:22.639579 UTC
Evaluación 15 -> 2025-06-10 09:16:13.964965 UTC
Evaluación 16 -> 2025-06-10 09:28:43.467197 UTC
Evaluación 17 -> 2025-06-10 09:40:44.454186 UTC
Evaluación 18 -> 2025-06-10 09:53:09.988801 UTC
Evaluación 19 -> 2025-06-10 10:05:14.236674 UTC
Evaluación 20 -> 2025-06-10 10:16:59.289451 UTC
Evaluación 21 -> 2025-06-10 10:29:01.833314 UTC
Evaluación 22 -> 2025-06-10 10:41:05.767744 UTC
Evaluación 23 -> 2025-06-10 10:52:50.395580 UTC
Evaluación 24 -> 2025-06-10 11:04:30.267002 UTC
Evaluación 25 -> 2025-06-10 11:16:17.869717 UTC
Evaluación 26 -> 2025-06-10 11:28:07.300974 UTC
Evaluación 27 -> 2025-06-10 11:40:23.888019 UTC
Evaluación 28 -> 2025-06-10 11:53:16.542764 UTC
Evaluación 29 -> 2025-06-10 12:06:12.397058 UTC
Evaluación 30 -> 2025-06-10 12:18:44.610397 UTC
Evaluación 31 -> 2025-06-10 12:31:27.769308 UTC
Evaluación 32 -> 2025-06-10 12:43:20.878390 UTC
Evaluación 33 -> 2025-06-10 12:55:13.012851 UTC
Evaluación 34 -> 2025-06-10 13:06:53.910705 UTC
Evaluación 35 -> 2025-06-10 13:18:37.964443 UTC
Evaluación 36 -> 2025-06-10 13:30:20.000916 UTC
Evaluación 37 -> 2025-06-10 13:42:03.401914 UTC
Evaluación 38 -> 2025-06-10 13:53:41.986082 UTC
Evaluación 39 -> 2025-06-10 14:05:13.783773 UTC
Evaluación 40 -> 2025-06-10 14:16:50.841328 UTC
Evaluación 41 -> 2025-06-10 14:28:30.671574 UTC
Evaluación 42 -> 2025-06-10 14:40:17.474536 UTC
Evaluación 43 -> 2025-06-10 14:51:55.337769 UTC
Evaluación 44 -> 2025-06-10 15:03:40.209416 UTC
Evaluación 45 -> 2025-06-10 15:15:20.747294 UTC
Evaluación 46 -> 2025-06-10 15:27:12.654900 UTC
Evaluación 47 -> 2025-06-10 15:39:12.037430 UTC
Evaluación 48 -> 2025-06-10 15:50:59.933738 UTC
Evaluación 49 -> 2025-06-10 16:02:51.954796 UTC
Evaluación 50 -> 2025-06-10 16:14:35.332243 UTC
Evaluación 51 -> 2025-06-10 16:26:25.613523 UTC
Evaluación 52 -> 2025-06-10 16:38:04.842715 UTC
Evaluación 53 -> 2025-06-10 16:49:41.315624 UTC
Evaluación 54 -> 2025-06-10 17:01:43.879518 UTC
Evaluación 55 -> 2025-06-10 17:13:43.118395 UTC
Evaluación 56 -> 2025-06-10 17:25:23.848793 UTC
Evaluación 57 -> 2025-06-10 17:37:00.912638 UTC
Evaluación 58 -> 2025-06-10 17:48:38.098219 UTC
Evaluación 59 -> 2025-06-10 18:00:30.433902 UTC
Evaluación 60 -> 2025-06-10 18:12:04.637797 UTC
Evaluación 61 -> 2025-06-10 18:23:40.228550 UTC
Evaluación 62 -> 2025-06-10 18:35:34.299770 UTC
Evaluación 63 -> 2025-06-10 18:47:09.637329 UTC
Evaluación 64 -> 2025-06-10 18:58:44.520126 UTC
Evaluación 65 -> 2025-06-10 19:09:30.770974 UTC
Evaluación 66 -> 2025-06-10 19:20:24.080503 UTC
Evaluación 67 -> 2025-06-10 19:31:35.729978 UTC
Evaluación 68 -> 2025-06-10 19:42:51.376361 UTC
Evaluación 69 -> 2025-06-10 19:53:49.490045 UTC
Evaluación 70 -> 2025-06-10 20:04:30.243867 UTC
Evaluación 71 -> 2025-06-10 20:14:39.971177 UTC
Evaluación 72 -> 2025-06-10 20:25:31.324410 UTC
Evaluación 73 -> 2025-06-10 20:36:46.894368 UTC
Evaluación 74 -> 2025-06-10 20:47:52.960913 UTC
Evaluación 75 -> 2025-06-10 20:59:07.636549 UTC
Evaluación 76 -> 2025-06-10 21:09:47.819991 UTC
Evaluación 77 -> 2025-06-10 21:20:44.432566 UTC
Evaluación 78 -> 2025-06-10 21:31:38.270256 UTC
Evaluación 79 -> 2025-06-10 21:42:49.328089 UTC
Evaluación 80 -> 2025-06-10 21:53:45.496474 UTC
Evaluación 81 -> 2025-06-10 22:04:32.968105 UTC
Evaluación 82 -> 2025-06-10 22:15:49.478952 UTC
Evaluación 83 -> 2025-06-10 22:27:00.557725 UTC
Evaluación 84 -> 2025-06-10 22:38:02.099110 UTC
Evaluación 85 -> 2025-06-10 22:48:58.420782 UTC
Evaluación 86 -> 2025-06-10 22:59:12.348726 UTC
Evaluación 87 -> 2025-06-10 23:09:57.958470 UTC
Evaluación 88 -> 2025-06-10 23:21:09.633609 UTC
Evaluación 89 -> 2025-06-10 23:32:11.687535 UTC
Evaluación 90 -> 2025-06-10 23:43:33.743360 UTC
Evaluación 91 -> 2025-06-10 23:54:58.898827 UTC
Evaluación 92 -> 2025-06-11 00:06:32.206831 UTC
Evaluación 93 -> 2025-06-11 00:17:57.535571 UTC
Evaluación 94 -> 2025-06-11 00:29:29.523011 UTC
Evaluación 95 -> 2025-06-11 00:40:53.368715 UTC
Evaluación 96 -> 2025-06-11 00:52:15.020548 UTC
Evaluación 97 -> 2025-06-11 01:03:33.246171 UTC
Evaluación 98 -> 2025-06-11 01:14:46.337889 UTC
Evaluación 99 -> 2025-06-11 01:25:21.353114 UTC
Evaluación 100 -> 2025-06-11 01:36:00.232269 UTC


---------------------------------------PAINTING  mobilenet  MEMETICO  75%----------------------------------------------

Start time: 2025-06-11 01:45:43.826293 UTC
Evaluación 1 -> 2025-06-11 01:56:15.846717 UTC
Evaluación 2 -> 2025-06-11 02:06:37.397568 UTC
Evaluación 3 -> 2025-06-11 02:17:46.719278 UTC
Evaluación 4 -> 2025-06-11 02:29:00.958901 UTC
Evaluación 5 -> 2025-06-11 02:40:18.705533 UTC
Evaluación 6 -> 2025-06-11 02:51:45.484160 UTC
Evaluación 7 -> 2025-06-11 03:02:49.922922 UTC
Evaluación 8 -> 2025-06-11 03:14:26.379796 UTC
Evaluación 9 -> 2025-06-11 03:25:07.458735 UTC
Evaluación 10 -> 2025-06-11 03:35:11.658561 UTC
Evaluación 11 -> 2025-06-11 03:46:06.103390 UTC
Evaluación 12 -> 2025-06-11 03:57:23.937083 UTC
Evaluación 13 -> 2025-06-11 04:08:25.766872 UTC
Evaluación 14 -> 2025-06-11 04:18:58.992863 UTC
Evaluación 15 -> 2025-06-11 04:29:23.803521 UTC
Evaluación 16 -> 2025-06-11 04:40:13.245533 UTC
Evaluación 17 -> 2025-06-11 04:51:07.050778 UTC
Evaluación 18 -> 2025-06-11 05:02:21.525254 UTC
Evaluación 19 -> 2025-06-11 05:13:09.762543 UTC
Evaluación 20 -> 2025-06-11 05:23:36.313394 UTC
Evaluación 21 -> 2025-06-11 05:34:51.453362 UTC
Evaluación 22 -> 2025-06-11 05:46:21.408768 UTC
Evaluación 23 -> 2025-06-11 05:57:48.132627 UTC
Evaluación 24 -> 2025-06-11 06:09:03.528681 UTC
Evaluación 25 -> 2025-06-11 06:20:27.311548 UTC
Evaluación 26 -> 2025-06-11 06:31:55.471460 UTC
Evaluación 27 -> 2025-06-11 06:42:52.894218 UTC
Evaluación 28 -> 2025-06-11 06:53:40.892632 UTC
Evaluación 29 -> 2025-06-11 07:04:22.506745 UTC
Evaluación 30 -> 2025-06-11 07:15:23.038495 UTC
Evaluación 31 -> 2025-06-11 07:26:26.808567 UTC
Evaluación 32 -> 2025-06-11 07:37:50.874262 UTC
Evaluación 33 -> 2025-06-11 07:49:17.872265 UTC
Evaluación 34 -> 2025-06-11 08:00:42.275318 UTC
Evaluación 35 -> 2025-06-11 08:12:12.655011 UTC
Evaluación 36 -> 2025-06-11 08:23:41.057700 UTC
Evaluación 37 -> 2025-06-11 08:35:21.542275 UTC
Evaluación 38 -> 2025-06-11 08:46:42.725243 UTC
Evaluación 39 -> 2025-06-11 08:58:11.201258 UTC
Evaluación 40 -> 2025-06-11 09:09:58.349649 UTC
Evaluación 41 -> 2025-06-11 09:21:54.893317 UTC
Evaluación 42 -> 2025-06-11 09:33:43.147345 UTC
Evaluación 43 -> 2025-06-11 09:45:38.176465 UTC
Evaluación 44 -> 2025-06-11 09:54:44.020180 UTC
Evaluación 45 -> 2025-06-11 10:02:25.360158 UTC
Evaluación 46 -> 2025-06-11 10:10:22.613058 UTC
Evaluación 47 -> 2025-06-11 10:17:59.191639 UTC
Evaluación 48 -> 2025-06-11 10:25:33.269309 UTC
Evaluación 49 -> 2025-06-11 10:33:11.810565 UTC
Evaluación 50 -> 2025-06-11 10:41:06.746882 UTC
Evaluación 51 -> 2025-06-11 10:48:50.476656 UTC
Evaluación 52 -> 2025-06-11 10:56:29.945657 UTC
Evaluación 53 -> 2025-06-11 11:04:06.008101 UTC
Evaluación 54 -> 2025-06-11 11:11:49.268527 UTC
Evaluación 55 -> 2025-06-11 11:19:34.378176 UTC
Evaluación 56 -> 2025-06-11 11:27:12.968469 UTC
Evaluación 57 -> 2025-06-11 11:34:50.894203 UTC
Evaluación 58 -> 2025-06-11 11:42:22.336780 UTC
Evaluación 59 -> 2025-06-11 11:49:47.344143 UTC
Evaluación 60 -> 2025-06-11 11:57:21.558505 UTC
Evaluación 61 -> 2025-06-11 12:04:55.368587 UTC
Evaluación 62 -> 2025-06-11 12:12:42.679903 UTC
Evaluación 63 -> 2025-06-11 12:20:17.919347 UTC
Evaluación 64 -> 2025-06-11 12:27:52.591578 UTC
Evaluación 65 -> 2025-06-11 12:35:26.255964 UTC
Evaluación 66 -> 2025-06-11 12:43:02.829748 UTC
Evaluación 67 -> 2025-06-11 12:50:37.631205 UTC
Evaluación 68 -> 2025-06-11 12:58:16.007872 UTC
Evaluación 69 -> 2025-06-11 13:05:46.477219 UTC
Evaluación 70 -> 2025-06-11 13:13:28.941482 UTC
Evaluación 71 -> 2025-06-11 13:21:03.140417 UTC
