

---------------------------------------PAINTING  mobilenet  ALEATORIO  75%----------------------------------------------

Start time: 2025-06-10 06:14:44.159889 UTC
Evaluación 1 -> 2025-06-10 06:27:52.155931 UTC
Evaluación 2 -> 2025-06-10 06:39:47.688700 UTC
Evaluación 3 -> 2025-06-10 06:51:48.519253 UTC
Evaluación 4 -> 2025-06-10 07:03:42.859692 UTC
Evaluación 5 -> 2025-06-10 07:15:21.075027 UTC
Evaluación 6 -> 2025-06-10 07:27:08.946089 UTC
Evaluación 7 -> 2025-06-10 07:39:04.018373 UTC
Evaluación 8 -> 2025-06-10 07:51:07.552949 UTC
Evaluación 9 -> 2025-06-10 08:03:31.875141 UTC
Evaluación 10 -> 2025-06-10 08:15:49.535232 UTC
Evaluación 11 -> 2025-06-10 08:27:54.858151 UTC
Evaluación 12 -> 2025-06-10 08:39:53.253160 UTC
Evaluación 13 -> 2025-06-10 08:51:40.618074 UTC
Evaluación 14 -> 2025-06-10 09:03:16.942310 UTC
Evaluación 15 -> 2025-06-10 09:14:58.934295 UTC
Evaluación 16 -> 2025-06-10 09:27:27.393090 UTC
Evaluación 17 -> 2025-06-10 09:39:25.464748 UTC
Evaluación 18 -> 2025-06-10 09:51:47.295736 UTC
Evaluación 19 -> 2025-06-10 10:03:53.799243 UTC
Evaluación 20 -> 2025-06-10 10:15:39.339608 UTC
Evaluación 21 -> 2025-06-10 10:27:31.286622 UTC
Evaluación 22 -> 2025-06-10 10:39:42.079690 UTC
Evaluación 23 -> 2025-06-10 10:51:21.930491 UTC
Evaluación 24 -> 2025-06-10 11:03:03.435789 UTC
Evaluación 25 -> 2025-06-10 11:14:41.104449 UTC
Evaluación 26 -> 2025-06-10 11:26:25.402604 UTC
Evaluación 27 -> 2025-06-10 11:38:29.407126 UTC
Evaluación 28 -> 2025-06-10 11:51:19.521663 UTC
Evaluación 29 -> 2025-06-10 12:04:16.125033 UTC
Evaluación 30 -> 2025-06-10 12:16:49.606273 UTC
Evaluación 31 -> 2025-06-10 12:29:32.825984 UTC
Evaluación 32 -> 2025-06-10 12:41:25.558710 UTC
Evaluación 33 -> 2025-06-10 12:53:13.191590 UTC
Evaluación 34 -> 2025-06-10 13:04:49.503031 UTC
Evaluación 35 -> 2025-06-10 13:16:23.939936 UTC
Evaluación 36 -> 2025-06-10 13:28:03.757367 UTC
Evaluación 37 -> 2025-06-10 13:39:45.565273 UTC
Evaluación 38 -> 2025-06-10 13:51:22.347116 UTC
Evaluación 39 -> 2025-06-10 14:02:57.779296 UTC
Evaluación 40 -> 2025-06-10 14:14:32.449053 UTC
Evaluación 41 -> 2025-06-10 14:26:07.259322 UTC
Evaluación 42 -> 2025-06-10 14:37:46.519248 UTC
Evaluación 43 -> 2025-06-10 14:49:21.236580 UTC
Evaluación 44 -> 2025-06-10 15:00:52.186412 UTC
Evaluación 45 -> 2025-06-10 15:12:18.892361 UTC
Evaluación 46 -> 2025-06-10 15:24:01.105010 UTC
Evaluación 47 -> 2025-06-10 15:35:56.153247 UTC
Evaluación 48 -> 2025-06-10 15:47:39.571113 UTC
Evaluación 49 -> 2025-06-10 15:59:22.470055 UTC
Evaluación 50 -> 2025-06-10 16:11:06.102794 UTC
Evaluación 51 -> 2025-06-10 16:22:52.385056 UTC
Evaluación 52 -> 2025-06-10 16:34:32.734067 UTC
Evaluación 53 -> 2025-06-10 16:45:55.252632 UTC
Evaluación 54 -> 2025-06-10 16:57:48.469661 UTC
Evaluación 55 -> 2025-06-10 17:09:46.826718 UTC
Evaluación 56 -> 2025-06-10 17:21:26.495282 UTC
Evaluación 57 -> 2025-06-10 17:33:10.841807 UTC
Evaluación 58 -> 2025-06-10 17:44:38.634259 UTC
Evaluación 59 -> 2025-06-10 17:56:27.383199 UTC
Evaluación 60 -> 2025-06-10 18:07:59.710421 UTC
Evaluación 61 -> 2025-06-10 18:19:31.392292 UTC
Evaluación 62 -> 2025-06-10 18:31:00.086425 UTC
Evaluación 63 -> 2025-06-10 18:42:48.005182 UTC
Evaluación 64 -> 2025-06-10 18:54:20.926838 UTC
Evaluación 65 -> 2025-06-10 19:05:08.858337 UTC
Evaluación 66 -> 2025-06-10 19:16:02.781119 UTC
Evaluación 67 -> 2025-06-10 19:26:44.066620 UTC
Evaluación 68 -> 2025-06-10 19:37:42.814907 UTC
Evaluación 69 -> 2025-06-10 19:48:44.181677 UTC
Evaluación 70 -> 2025-06-10 19:59:32.265103 UTC
Evaluación 71 -> 2025-06-10 20:09:49.209660 UTC
Evaluación 72 -> 2025-06-10 20:20:08.029577 UTC
Evaluación 73 -> 2025-06-10 20:31:38.290006 UTC
Evaluación 74 -> 2025-06-10 20:42:32.015006 UTC
Evaluación 75 -> 2025-06-10 20:53:39.144212 UTC
Evaluación 76 -> 2025-06-10 21:04:31.465996 UTC
Evaluación 77 -> 2025-06-10 21:15:14.593229 UTC
Evaluación 78 -> 2025-06-10 21:25:56.245170 UTC
Evaluación 79 -> 2025-06-10 21:36:28.290108 UTC
Evaluación 80 -> 2025-06-10 21:47:31.309462 UTC
Evaluación 81 -> 2025-06-10 21:58:30.486047 UTC
Evaluación 82 -> 2025-06-10 22:09:30.072620 UTC
Evaluación 83 -> 2025-06-10 22:20:23.833017 UTC
Evaluación 84 -> 2025-06-10 22:31:17.882679 UTC
Evaluación 85 -> 2025-06-10 22:42:25.071804 UTC
Evaluación 86 -> 2025-06-10 22:52:52.964715 UTC
Evaluación 87 -> 2025-06-10 23:03:14.562338 UTC
Evaluación 88 -> 2025-06-10 23:13:46.816167 UTC
Evaluación 89 -> 2025-06-10 23:24:50.316715 UTC
Evaluación 90 -> 2025-06-10 23:36:02.619315 UTC
Evaluación 91 -> 2025-06-10 23:46:55.743351 UTC
Evaluación 92 -> 2025-06-10 23:58:00.168852 UTC
Evaluación 93 -> 2025-06-11 00:09:16.923175 UTC
Evaluación 94 -> 2025-06-11 00:20:19.660063 UTC
Evaluación 95 -> 2025-06-11 00:31:30.352501 UTC
Evaluación 96 -> 2025-06-11 00:42:51.549789 UTC
Evaluación 97 -> 2025-06-11 00:54:03.549621 UTC
Evaluación 98 -> 2025-06-11 01:05:18.626705 UTC
Evaluación 99 -> 2025-06-11 01:15:47.548533 UTC
Evaluación 100 -> 2025-06-11 01:26:15.795679 UTC


---------------------------------------PAINTING  mobilenet  MEMETICO  75%----------------------------------------------

Start time: 2025-06-11 01:36:31.993640 UTC
Evaluación 1 -> 2025-06-11 01:46:41.311953 UTC
Evaluación 2 -> 2025-06-11 01:57:07.715287 UTC
Evaluación 3 -> 2025-06-11 02:07:20.240207 UTC
Evaluación 4 -> 2025-06-11 02:18:27.877075 UTC
Evaluación 5 -> 2025-06-11 02:29:23.896227 UTC
Evaluación 6 -> 2025-06-11 02:40:30.609200 UTC
Evaluación 7 -> 2025-06-11 02:51:49.885077 UTC
Evaluación 8 -> 2025-06-11 03:03:06.369387 UTC
Evaluación 9 -> 2025-06-11 03:14:20.595766 UTC
Evaluación 10 -> 2025-06-11 03:25:07.257327 UTC
Evaluación 11 -> 2025-06-11 03:35:17.690975 UTC
Evaluación 12 -> 2025-06-11 03:45:59.880097 UTC
Evaluación 13 -> 2025-06-11 03:56:52.329890 UTC
Evaluación 14 -> 2025-06-11 04:07:41.581027 UTC
Evaluación 15 -> 2025-06-11 04:17:54.519734 UTC
Evaluación 16 -> 2025-06-11 04:28:20.642478 UTC
Evaluación 17 -> 2025-06-11 04:39:04.975539 UTC
Evaluación 18 -> 2025-06-11 04:49:33.396728 UTC
Evaluación 19 -> 2025-06-11 05:00:30.808377 UTC
Evaluación 20 -> 2025-06-11 05:11:07.483586 UTC
Evaluación 21 -> 2025-06-11 05:21:44.425268 UTC
Evaluación 22 -> 2025-06-11 05:32:52.223507 UTC
Evaluación 23 -> 2025-06-11 05:44:12.419829 UTC
Evaluación 24 -> 2025-06-11 05:55:26.708808 UTC
Evaluación 25 -> 2025-06-11 06:06:49.106265 UTC
Evaluación 26 -> 2025-06-11 06:17:52.872711 UTC
Evaluación 27 -> 2025-06-11 06:29:20.706255 UTC
Evaluación 28 -> 2025-06-11 06:40:04.716817 UTC
Evaluación 29 -> 2025-06-11 06:50:58.883593 UTC
Evaluación 30 -> 2025-06-11 07:01:41.690942 UTC
Evaluación 31 -> 2025-06-11 07:12:22.894554 UTC
Evaluación 32 -> 2025-06-11 07:23:11.459293 UTC
Evaluación 33 -> 2025-06-11 07:34:07.918026 UTC
Evaluación 34 -> 2025-06-11 07:45:19.846195 UTC
Evaluación 35 -> 2025-06-11 07:56:26.083023 UTC
Evaluación 36 -> 2025-06-11 08:07:33.656470 UTC
Evaluación 37 -> 2025-06-11 08:18:42.380432 UTC
Evaluación 38 -> 2025-06-11 08:30:04.805814 UTC
Evaluación 39 -> 2025-06-11 08:41:28.860720 UTC
Evaluación 40 -> 2025-06-11 08:52:47.169320 UTC
Evaluación 41 -> 2025-06-11 09:04:14.867708 UTC
Evaluación 42 -> 2025-06-11 09:16:01.431586 UTC
Evaluación 43 -> 2025-06-11 09:27:45.147631 UTC
Evaluación 44 -> 2025-06-11 09:39:43.141628 UTC
Evaluación 45 -> 2025-06-11 09:50:42.877660 UTC
Evaluación 46 -> 2025-06-11 09:58:40.166384 UTC
Evaluación 47 -> 2025-06-11 10:06:34.439753 UTC
Evaluación 48 -> 2025-06-11 10:14:39.534603 UTC
Evaluación 49 -> 2025-06-11 10:22:27.794561 UTC
Evaluación 50 -> 2025-06-11 10:30:20.422983 UTC
Evaluación 51 -> 2025-06-11 10:38:15.422831 UTC
Evaluación 52 -> 2025-06-11 10:46:26.463181 UTC
Evaluación 53 -> 2025-06-11 10:54:18.809462 UTC
Evaluación 54 -> 2025-06-11 11:02:05.896314 UTC
Evaluación 55 -> 2025-06-11 11:09:59.773314 UTC
Evaluación 56 -> 2025-06-11 11:17:57.847583 UTC
Evaluación 57 -> 2025-06-11 11:25:49.893361 UTC
Evaluación 58 -> 2025-06-11 11:33:41.120054 UTC
Evaluación 59 -> 2025-06-11 11:41:24.039217 UTC
Evaluación 60 -> 2025-06-11 11:49:09.892443 UTC
Evaluación 61 -> 2025-06-11 11:56:56.311969 UTC
Evaluación 62 -> 2025-06-11 12:04:48.224547 UTC
