Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
GA-AM-F,0.1,0:29:07,0.8925,0.8965,0.8925,0.8925,100,0.071,0.419,0.3352,0.2458
GA-AM-F,0.25,1:29:07,0.8333,0.8358,0.8333,0.8288,100,0.2282,0.3513,0.327,0.3217
GA-AM-F,0.5,1:20:27,0.871,0.882,0.871,0.8667,100,0.2726,0.3581,0.329,0.313
GA-AM-F,0.75,3:08:14,0.8306,0.84,0.8306,0.8226,100,0.6361,0.35,0.3144,0.3356
