Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
genetico2_2 (libre),0.1,0:32:35,0.8038,0.8161,0.8038,0.7876,100,0.1567,0.3468,0.3266,0.3266
genetico2_2 (libre),0.25,0:59:13,0.8118,0.8221,0.8118,0.8058,100,0.1885,0.3474,0.3242,0.3284
genetico2_2 (libre),0.5,1:50:02,0.8495,0.8559,0.8495,0.8449,100,0.5599,0.3409,0.3253,0.3338
genetico2_2 (libre),0.75,2:31:34,0.8199,0.841,0.8199,0.8152,100,0.75,0.3317,0.337,0.3312
