Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
aleatorio,0.1,0:39:05,0.7849,0.8111,0.7849,0.7685,100,0.1,0.3135,0.3333,0.3532
aleatorio,0.25,1:20:07,0.7957,0.8127,0.7957,0.7865,100,0.25,0.327,0.3413,0.3317
aleatorio,0.5,2:31:31,0.8038,0.8271,0.8038,0.7996,100,0.5,0.3381,0.3278,0.3341
aleatorio,0.75,2:51:48,0.8306,0.8478,0.8306,0.8255,100,0.75,0.3423,0.327,0.3307
