Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
memetico,0.1,0:52:48,0.8226,0.8389,0.8226,0.8111,100,0.1,0.3373,0.2857,0.377
memetico,0.25,1:21:02,0.8253,0.8332,0.8253,0.8191,100,0.25,0.3444,0.3016,0.354
memetico,0.5,2:29:27,0.8038,0.8242,0.8038,0.7977,100,0.5,0.3341,0.3278,0.3381
memetico,0.75,3:35:40,0.8199,0.8474,0.8199,0.81,100,0.75,0.3354,0.3344,0.3302
