

---------------------------------------RPS  mobilenet  GENETICO  10%----------------------------------------------

Start time: 2025-05-03 16:50:15.166593 UTC
Evaluación 1 -> 2025-05-03 16:51:02.862539 UTC
Evaluación 2 -> 2025-05-03 16:51:29.336408 UTC
Evaluación 3 -> 2025-05-03 16:51:54.613145 UTC
Evaluación 4 -> 2025-05-03 16:52:19.572486 UTC
Evaluación 5 -> 2025-05-03 16:52:43.796579 UTC
Evaluación 6 -> 2025-05-03 16:53:08.394575 UTC
Evaluación 7 -> 2025-05-03 16:53:35.328239 UTC
Evaluación 8 -> 2025-05-03 16:54:05.906354 UTC
Evaluación 9 -> 2025-05-03 16:54:28.920467 UTC
Evaluación 10 -> 2025-05-03 16:54:51.345874 UTC
Evaluación 11 -> 2025-05-03 16:55:13.630085 UTC
Evaluación 12 -> 2025-05-03 16:55:35.678126 UTC
Evaluación 13 -> 2025-05-03 16:55:57.446613 UTC
Evaluación 14 -> 2025-05-03 16:56:19.244308 UTC
Evaluación 15 -> 2025-05-03 16:56:41.064806 UTC
Evaluación 16 -> 2025-05-03 16:57:02.342255 UTC
Evaluación 17 -> 2025-05-03 16:57:26.975960 UTC
Evaluación 18 -> 2025-05-03 16:57:49.017904 UTC
Evaluación 19 -> 2025-05-03 16:58:11.272464 UTC
Evaluación 20 -> 2025-05-03 16:58:32.963577 UTC
Evaluación 21 -> 2025-05-03 16:58:55.256157 UTC
Evaluación 22 -> 2025-05-03 16:59:16.945348 UTC
Evaluación 23 -> 2025-05-03 16:59:38.456271 UTC
Evaluación 24 -> 2025-05-03 17:00:00.159558 UTC
Evaluación 25 -> 2025-05-03 17:00:22.334658 UTC
Evaluación 26 -> 2025-05-03 17:00:50.316942 UTC
Evaluación 27 -> 2025-05-03 17:01:14.478721 UTC
Evaluación 28 -> 2025-05-03 17:01:36.347811 UTC
Evaluación 29 -> 2025-05-03 17:02:04.841107 UTC
Evaluación 30 -> 2025-05-03 17:02:28.149318 UTC
Evaluación 31 -> 2025-05-03 17:02:49.615057 UTC
Evaluación 32 -> 2025-05-03 17:03:11.538704 UTC
Evaluación 33 -> 2025-05-03 17:03:33.509961 UTC
Evaluación 34 -> 2025-05-03 17:03:55.501448 UTC
Evaluación 35 -> 2025-05-03 17:04:18.156943 UTC
Evaluación 36 -> 2025-05-03 17:04:47.465460 UTC
Evaluación 37 -> 2025-05-03 17:05:09.286887 UTC
Evaluación 38 -> 2025-05-03 17:05:32.950712 UTC
Evaluación 39 -> 2025-05-03 17:05:55.465013 UTC
Evaluación 40 -> 2025-05-03 17:06:17.232638 UTC
Evaluación 41 -> 2025-05-03 17:06:38.840075 UTC
Evaluación 42 -> 2025-05-03 17:07:00.946885 UTC
Evaluación 43 -> 2025-05-03 17:07:22.994801 UTC
Evaluación 44 -> 2025-05-03 17:07:45.110434 UTC
Evaluación 45 -> 2025-05-03 17:08:13.649527 UTC
Evaluación 46 -> 2025-05-03 17:08:37.370126 UTC
Evaluación 47 -> 2025-05-03 17:08:59.198121 UTC
Evaluación 48 -> 2025-05-03 17:09:21.144759 UTC
Evaluación 49 -> 2025-05-03 17:09:43.557520 UTC
Evaluación 50 -> 2025-05-03 17:10:09.041005 UTC
Evaluación 51 -> 2025-05-03 17:10:35.861579 UTC
Evaluación 52 -> 2025-05-03 17:10:57.545991 UTC
Evaluación 53 -> 2025-05-03 17:11:19.652996 UTC
Evaluación 54 -> 2025-05-03 17:11:45.304662 UTC
