

---------------------------------------RPS  mobilenet  GENETICO  10%----------------------------------------------

Start time: 2025-05-03 16:50:15.166604 UTC
Evaluación 1 -> 2025-05-03 16:51:02.864646 UTC
Evaluación 2 -> 2025-05-03 16:51:31.646815 UTC
Evaluación 3 -> 2025-05-03 16:51:59.878658 UTC
Evaluación 4 -> 2025-05-03 16:52:28.175072 UTC
Evaluación 5 -> 2025-05-03 16:52:53.922215 UTC
Evaluación 6 -> 2025-05-03 16:53:17.965136 UTC
Evaluación 7 -> 2025-05-03 16:53:48.635263 UTC
Evaluación 8 -> 2025-05-03 16:54:14.337884 UTC
Evaluación 9 -> 2025-05-03 16:54:35.587541 UTC
Evaluación 10 -> 2025-05-03 16:54:56.686028 UTC
Evaluación 11 -> 2025-05-03 16:55:18.281583 UTC
Evaluación 12 -> 2025-05-03 16:55:39.538068 UTC
Evaluación 13 -> 2025-05-03 16:56:00.536754 UTC
Evaluación 14 -> 2025-05-03 16:56:21.522340 UTC
Evaluación 15 -> 2025-05-03 16:56:42.528535 UTC
Evaluación 16 -> 2025-05-03 16:57:03.166912 UTC
Evaluación 17 -> 2025-05-03 16:57:27.054892 UTC
Evaluación 18 -> 2025-05-03 16:57:48.848680 UTC
Evaluación 19 -> 2025-05-03 16:58:10.470678 UTC
Evaluación 20 -> 2025-05-03 16:58:31.509001 UTC
Evaluación 21 -> 2025-05-03 16:58:52.996603 UTC
Evaluación 22 -> 2025-05-03 16:59:14.343560 UTC
Evaluación 23 -> 2025-05-03 16:59:35.599939 UTC
Evaluación 24 -> 2025-05-03 16:59:56.826490 UTC
Evaluación 25 -> 2025-05-03 17:00:18.081825 UTC
Evaluación 26 -> 2025-05-03 17:00:42.219687 UTC
Evaluación 27 -> 2025-05-03 17:01:09.815739 UTC
Evaluación 28 -> 2025-05-03 17:01:31.047306 UTC
Evaluación 29 -> 2025-05-03 17:01:57.173547 UTC
Evaluación 30 -> 2025-05-03 17:02:22.998355 UTC
Evaluación 31 -> 2025-05-03 17:02:43.899764 UTC
Evaluación 32 -> 2025-05-03 17:03:05.224531 UTC
Evaluación 33 -> 2025-05-03 17:03:26.587782 UTC
Evaluación 34 -> 2025-05-03 17:03:47.897018 UTC
Evaluación 35 -> 2025-05-03 17:04:08.640103 UTC
Evaluación 36 -> 2025-05-03 17:04:38.764830 UTC
Evaluación 37 -> 2025-05-03 17:05:00.666365 UTC
Evaluación 38 -> 2025-05-03 17:05:22.842998 UTC
Evaluación 39 -> 2025-05-03 17:05:46.129565 UTC
Evaluación 40 -> 2025-05-03 17:06:07.386710 UTC
Evaluación 41 -> 2025-05-03 17:06:28.365695 UTC
Evaluación 42 -> 2025-05-03 17:06:49.501859 UTC
Evaluación 43 -> 2025-05-03 17:07:10.594847 UTC
Evaluación 44 -> 2025-05-03 17:07:31.781702 UTC
Evaluación 45 -> 2025-05-03 17:07:53.251550 UTC
Evaluación 46 -> 2025-05-03 17:08:23.930385 UTC
Evaluación 47 -> 2025-05-03 17:08:44.809007 UTC
Evaluación 48 -> 2025-05-03 17:09:05.897066 UTC
Evaluación 49 -> 2025-05-03 17:09:27.147344 UTC
Evaluación 50 -> 2025-05-03 17:09:48.379120 UTC
Evaluación 51 -> 2025-05-03 17:10:16.631268 UTC
Evaluación 52 -> 2025-05-03 17:10:40.744107 UTC
Evaluación 53 -> 2025-05-03 17:11:02.091352 UTC
Evaluación 54 -> 2025-05-03 17:11:23.433001 UTC
Evaluación 55 -> 2025-05-03 17:11:51.403946 UTC
Evaluación 56 -> 2025-05-03 17:12:15.440111 UTC
Evaluación 57 -> 2025-05-03 17:12:36.247414 UTC
Evaluación 58 -> 2025-05-03 17:12:57.356944 UTC
Evaluación 59 -> 2025-05-03 17:13:18.419376 UTC
Evaluación 60 -> 2025-05-03 17:13:41.988678 UTC
Evaluación 61 -> 2025-05-03 17:14:04.095392 UTC
Evaluación 62 -> 2025-05-03 17:14:25.095017 UTC
Evaluación 63 -> 2025-05-03 17:14:46.213785 UTC
Evaluación 64 -> 2025-05-03 17:15:07.490153 UTC
Evaluación 65 -> 2025-05-03 17:15:37.231166 UTC
Evaluación 66 -> 2025-05-03 17:15:59.278710 UTC
Evaluación 67 -> 2025-05-03 17:16:20.292955 UTC
Evaluación 68 -> 2025-05-03 17:16:41.352738 UTC
Evaluación 69 -> 2025-05-03 17:17:02.284643 UTC
Evaluación 70 -> 2025-05-03 17:17:23.410718 UTC
Evaluación 71 -> 2025-05-03 17:17:44.630577 UTC
