Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
GA,0.1,0:36:22,0.8253,0.8313,0.8253,0.8265,100,0.1,0.3175,0.3254,0.3571
GA,0.25,1:34:03,0.7984,0.818,0.7984,0.7914,100,0.25,0.3222,0.3397,0.3381
GA,0.5,4:03:46,0.8118,0.8289,0.8118,0.8052,100,0.5,0.3246,0.3524,0.323
GA,0.75,4:46:17,0.836,0.8481,0.836,0.8311,100,0.75,0.3317,0.3349,0.3333
