

---------------------------------------RPS  mobilenet  GENETICO2  10%----------------------------------------------

Start time: 2025-04-19 08:00:33.178519 UTC
Evaluación 1 -> 2025-04-19 08:01:10.244368 UTC
Evaluación 2 -> 2025-04-19 08:01:30.497217 UTC
Evaluación 3 -> 2025-04-19 08:01:50.930817 UTC
Evaluación 4 -> 2025-04-19 08:02:10.546592 UTC
Evaluación 5 -> 2025-04-19 08:02:30.593698 UTC
Evaluación 6 -> 2025-04-19 08:02:51.221074 UTC
Evaluación 7 -> 2025-04-19 08:03:10.892917 UTC
Evaluación 8 -> 2025-04-19 08:03:31.112578 UTC
Evaluación 9 -> 2025-04-19 08:03:51.339797 UTC
Evaluación 10 -> 2025-04-19 08:04:12.084383 UTC
Evaluación 11 -> 2025-04-19 08:04:30.993626 UTC
Evaluación 12 -> 2025-04-19 08:04:50.048780 UTC
Evaluación 13 -> 2025-04-19 08:05:06.667207 UTC
Evaluación 14 -> 2025-04-19 08:05:23.769910 UTC
Evaluación 15 -> 2025-04-19 08:05:38.519890 UTC
Evaluación 16 -> 2025-04-19 08:05:53.041901 UTC
Evaluación 17 -> 2025-04-19 08:06:07.878895 UTC
Evaluación 18 -> 2025-04-19 08:06:22.150436 UTC
Evaluación 19 -> 2025-04-19 08:06:44.407341 UTC
Evaluación 20 -> 2025-04-19 08:07:06.694169 UTC
Evaluación 21 -> 2025-04-19 08:07:28.951319 UTC
Evaluación 22 -> 2025-04-19 08:07:52.375843 UTC
Evaluación 23 -> 2025-04-19 08:08:05.833896 UTC
Evaluación 24 -> 2025-04-19 08:08:20.664076 UTC
Evaluación 25 -> 2025-04-19 08:08:37.237494 UTC
Evaluación 26 -> 2025-04-19 08:08:53.311289 UTC
Evaluación 27 -> 2025-04-19 08:09:09.312680 UTC
Evaluación 28 -> 2025-04-19 08:09:24.179932 UTC
Evaluación 29 -> 2025-04-19 08:09:45.554188 UTC
Evaluación 30 -> 2025-04-19 08:10:06.501503 UTC
Evaluación 31 -> 2025-04-19 08:10:27.942833 UTC
Evaluación 32 -> 2025-04-19 08:10:49.122578 UTC
Evaluación 33 -> 2025-04-19 08:11:09.084324 UTC
Evaluación 34 -> 2025-04-19 08:11:30.615074 UTC
