

---------------------------------------RPS  mobilenet  GENETICO2  10%----------------------------------------------

Start time: 2025-04-19 08:01:19.353754 UTC
Evaluación 1 -> 2025-04-19 08:02:18.959078 UTC
Evaluación 2 -> 2025-04-19 08:02:50.301425 UTC
Evaluación 3 -> 2025-04-19 08:03:19.197682 UTC
Evaluación 4 -> 2025-04-19 08:03:48.042277 UTC
Evaluación 5 -> 2025-04-19 08:04:19.660740 UTC
Evaluación 6 -> 2025-04-19 08:04:53.020754 UTC
Evaluación 7 -> 2025-04-19 08:05:26.562069 UTC
Evaluación 8 -> 2025-04-19 08:05:53.734972 UTC
Evaluación 9 -> 2025-04-19 08:06:20.589783 UTC
Evaluación 10 -> 2025-04-19 08:06:48.012720 UTC
Evaluación 11 -> 2025-04-19 08:07:08.943263 UTC
Evaluación 12 -> 2025-04-19 08:07:31.154935 UTC
Evaluación 13 -> 2025-04-19 08:07:53.765384 UTC
Evaluación 14 -> 2025-04-19 08:08:13.680079 UTC
Evaluación 15 -> 2025-04-19 08:08:50.395193 UTC
Evaluación 16 -> 2025-04-19 08:09:25.441099 UTC
Evaluación 17 -> 2025-04-19 08:09:58.224046 UTC
Evaluación 18 -> 2025-04-19 08:10:30.565476 UTC
Evaluación 19 -> 2025-04-19 08:10:50.644328 UTC
Evaluación 20 -> 2025-04-19 08:11:10.760828 UTC
Evaluación 21 -> 2025-04-19 08:11:37.581348 UTC
Evaluación 22 -> 2025-04-19 08:12:01.142151 UTC
Evaluación 23 -> 2025-04-19 08:12:25.840986 UTC
Evaluación 24 -> 2025-04-19 08:12:54.766896 UTC
Evaluación 25 -> 2025-04-19 08:13:13.009812 UTC
Evaluación 26 -> 2025-04-19 08:13:30.295876 UTC
Evaluación 27 -> 2025-04-19 08:13:49.924198 UTC
Evaluación 28 -> 2025-04-19 08:14:08.643605 UTC
Evaluación 29 -> 2025-04-19 08:14:32.978949 UTC
Evaluación 30 -> 2025-04-19 08:14:57.112728 UTC
Evaluación 31 -> 2025-04-19 08:15:10.898387 UTC
Evaluación 32 -> 2025-04-19 08:15:25.767540 UTC
Evaluación 33 -> 2025-04-19 08:15:40.482205 UTC
Evaluación 34 -> 2025-04-19 08:15:55.715936 UTC
Evaluación 35 -> 2025-04-19 08:16:12.182780 UTC
Evaluación 36 -> 2025-04-19 08:16:28.958339 UTC
