

---------------------------------------RPS  mobilenet  GENETICO2  10%----------------------------------------------

Start time: 2025-04-19 08:00:33.178527 UTC
Evaluación 1 -> 2025-04-19 08:01:08.736165 UTC
Evaluación 2 -> 2025-04-19 08:01:27.259725 UTC
Evaluación 3 -> 2025-04-19 08:01:46.002162 UTC
Evaluación 4 -> 2025-04-19 08:02:04.709743 UTC
Evaluación 5 -> 2025-04-19 08:02:22.775993 UTC
Evaluación 6 -> 2025-04-19 08:02:41.394790 UTC
Evaluación 7 -> 2025-04-19 08:03:00.488794 UTC
Evaluación 8 -> 2025-04-19 08:03:18.956222 UTC
Evaluación 9 -> 2025-04-19 08:03:37.159486 UTC
Evaluación 10 -> 2025-04-19 08:03:55.874718 UTC
Evaluación 11 -> 2025-04-19 08:04:14.248846 UTC
Evaluación 12 -> 2025-04-19 08:04:32.233739 UTC
Evaluación 13 -> 2025-04-19 08:04:49.084778 UTC
Evaluación 14 -> 2025-04-19 08:05:06.297828 UTC
Evaluación 15 -> 2025-04-19 08:05:18.451829 UTC
Evaluación 16 -> 2025-04-19 08:05:30.572488 UTC
Evaluación 17 -> 2025-04-19 08:05:52.043777 UTC
Evaluación 18 -> 2025-04-19 08:06:13.960864 UTC
Evaluación 19 -> 2025-04-19 08:06:27.257235 UTC
Evaluación 20 -> 2025-04-19 08:06:40.113149 UTC
Evaluación 21 -> 2025-04-19 08:07:02.893056 UTC
Evaluación 22 -> 2025-04-19 08:07:25.433652 UTC
Evaluación 23 -> 2025-04-19 08:07:38.028812 UTC
Evaluación 24 -> 2025-04-19 08:07:50.874062 UTC
Evaluación 25 -> 2025-04-19 08:08:04.771645 UTC
Evaluación 26 -> 2025-04-19 08:08:19.249238 UTC
Evaluación 27 -> 2025-04-19 08:08:38.886152 UTC
Evaluación 28 -> 2025-04-19 08:08:58.105563 UTC
