

---------------------------------------RPS  mobilenet  GENETICO2  10%----------------------------------------------

Start time: 2025-04-19 08:01:19.354014 UTC
Evaluación 1 -> 2025-04-19 08:02:18.960195 UTC
Evaluación 2 -> 2025-04-19 08:02:50.193164 UTC
Evaluación 3 -> 2025-04-19 08:03:18.713260 UTC
Evaluación 4 -> 2025-04-19 08:03:47.473701 UTC
Evaluación 5 -> 2025-04-19 08:04:18.476995 UTC
Evaluación 6 -> 2025-04-19 08:04:51.851254 UTC
Evaluación 7 -> 2025-04-19 08:05:25.699225 UTC
Evaluación 8 -> 2025-04-19 08:05:53.084347 UTC
Evaluación 9 -> 2025-04-19 08:06:19.984417 UTC
Evaluación 10 -> 2025-04-19 08:06:47.119790 UTC
Evaluación 11 -> 2025-04-19 08:07:24.088527 UTC
Evaluación 12 -> 2025-04-19 08:08:04.315643 UTC
Evaluación 13 -> 2025-04-19 08:08:25.817436 UTC
Evaluación 14 -> 2025-04-19 08:08:46.570184 UTC
Evaluación 15 -> 2025-04-19 08:09:06.772346 UTC
Evaluación 16 -> 2025-04-19 08:09:25.060494 UTC
Evaluación 17 -> 2025-04-19 08:10:01.128335 UTC
Evaluación 18 -> 2025-04-19 08:10:37.097599 UTC
Evaluación 19 -> 2025-04-19 08:10:59.606725 UTC
Evaluación 20 -> 2025-04-19 08:11:23.114203 UTC
Evaluación 21 -> 2025-04-19 08:11:49.074784 UTC
Evaluación 22 -> 2025-04-19 08:12:11.170102 UTC
Evaluación 23 -> 2025-04-19 08:12:27.782330 UTC
Evaluación 24 -> 2025-04-19 08:12:47.168700 UTC
Evaluación 25 -> 2025-04-19 08:13:06.675706 UTC
Evaluación 26 -> 2025-04-19 08:13:24.804528 UTC
Evaluación 27 -> 2025-04-19 08:13:57.813515 UTC
Evaluación 28 -> 2025-04-19 08:14:29.272565 UTC
Evaluación 29 -> 2025-04-19 08:14:47.739380 UTC
Evaluación 30 -> 2025-04-19 08:15:05.969681 UTC
Evaluación 31 -> 2025-04-19 08:15:21.222384 UTC
Evaluación 32 -> 2025-04-19 08:15:36.878174 UTC
Evaluación 33 -> 2025-04-19 08:15:51.586158 UTC
Evaluación 34 -> 2025-04-19 08:16:06.286306 UTC
Evaluación 35 -> 2025-04-19 08:16:32.579399 UTC
Evaluación 36 -> 2025-04-19 08:17:05.443262 UTC
Evaluación 37 -> 2025-04-19 08:17:57.374639 UTC
Evaluación 38 -> 2025-04-19 08:18:43.344471 UTC
Evaluación 39 -> 2025-04-19 08:19:02.415709 UTC
Evaluación 40 -> 2025-04-19 08:19:20.447532 UTC
Evaluación 41 -> 2025-04-19 08:19:36.503682 UTC
Evaluación 42 -> 2025-04-19 08:19:51.820790 UTC
Evaluación 43 -> 2025-04-19 08:20:05.138566 UTC
Evaluación 44 -> 2025-04-19 08:20:18.894428 UTC
Evaluación 45 -> 2025-04-19 08:20:37.384988 UTC
Evaluación 46 -> 2025-04-19 08:20:55.433289 UTC
Evaluación 47 -> 2025-04-19 08:21:13.550161 UTC
Evaluación 48 -> 2025-04-19 08:21:31.896898 UTC
Evaluación 49 -> 2025-04-19 08:21:45.265454 UTC
Evaluación 50 -> 2025-04-19 08:21:58.920071 UTC
