

---------------------------------------RPS  mobilenet  FREE BUSQUEDA LOCAL  6%----------------------------------------------
Evaluación 79 -> 2025-04-11 08:29:34.296836 UTC
Evaluación 80 -> 2025-04-11 08:29:51.182385 UTC
Evaluación 81 -> 2025-04-11 08:30:08.833646 UTC
Evaluación 82 -> 2025-04-11 08:30:30.177162 UTC
Evaluación 83 -> 2025-04-11 08:30:47.884111 UTC
Evaluación 84 -> 2025-04-11 08:31:04.990439 UTC
Evaluación 85 -> 2025-04-11 08:31:21.333269 UTC
Evaluación 86 -> 2025-04-11 08:31:36.987675 UTC
Evaluación 87 -> 2025-04-11 08:31:53.150560 UTC
Evaluación 88 -> 2025-04-11 08:32:09.756905 UTC
Evaluación 89 -> 2025-04-11 08:32:27.937678 UTC
Evaluación 90 -> 2025-04-11 08:32:48.272718 UTC
Evaluación 91 -> 2025-04-11 08:33:06.139475 UTC
Evaluación 92 -> 2025-04-11 08:33:28.578396 UTC
Evaluación 93 -> 2025-04-11 08:33:51.919943 UTC
Evaluación 94 -> 2025-04-11 08:34:09.720044 UTC
Evaluación 95 -> 2025-04-11 08:34:28.402780 UTC
Evaluación 96 -> 2025-04-11 08:34:44.638102 UTC
Evaluación 97 -> 2025-04-11 08:35:01.240110 UTC
Evaluación 98 -> 2025-04-11 08:35:17.964682 UTC
Evaluación 99 -> 2025-04-11 08:35:34.686979 UTC
Evaluación 100 -> 2025-04-11 08:35:51.597016 UTC


---------------------------------------RPS  mobilenet  GENETICO3  10%----------------------------------------------

Start time: 2025-04-11 08:36:08.448864 UTC
Evaluación 1 -> 2025-04-11 08:36:32.018629 UTC
Evaluación 2 -> 2025-04-11 08:36:55.056636 UTC
Evaluación 3 -> 2025-04-11 08:37:17.380303 UTC
Evaluación 4 -> 2025-04-11 08:37:40.229628 UTC
Evaluación 5 -> 2025-04-11 08:38:04.387775 UTC
Evaluación 6 -> 2025-04-11 08:38:28.322157 UTC
Evaluación 7 -> 2025-04-11 08:38:50.488612 UTC
Evaluación 8 -> 2025-04-11 08:39:14.234617 UTC
Evaluación 9 -> 2025-04-11 08:39:37.361607 UTC
Evaluación 10 -> 2025-04-11 08:39:59.753722 UTC
Evaluación 11 -> 2025-04-11 08:40:22.464975 UTC
Evaluación 12 -> 2025-04-11 08:40:45.281778 UTC
Evaluación 13 -> 2025-04-11 08:41:12.180567 UTC
Evaluación 14 -> 2025-04-11 08:41:38.523378 UTC
Evaluación 15 -> 2025-04-11 08:42:04.836750 UTC
Evaluación 16 -> 2025-04-11 08:42:31.503375 UTC
Evaluación 17 -> 2025-04-11 08:42:57.337700 UTC
Evaluación 18 -> 2025-04-11 08:43:26.771486 UTC
Evaluación 19 -> 2025-04-11 08:43:56.357689 UTC
Evaluación 20 -> 2025-04-11 08:44:21.889456 UTC
Evaluación 21 -> 2025-04-11 08:44:48.719535 UTC
Evaluación 22 -> 2025-04-11 08:45:17.539206 UTC
Evaluación 23 -> 2025-04-11 08:45:45.364564 UTC
Evaluación 24 -> 2025-04-11 08:46:15.820231 UTC
Evaluación 25 -> 2025-04-11 08:46:44.440332 UTC
Evaluación 26 -> 2025-04-11 08:47:13.117883 UTC
Evaluación 27 -> 2025-04-11 08:47:43.384825 UTC
Evaluación 28 -> 2025-04-11 08:48:15.648081 UTC
Evaluación 29 -> 2025-04-11 08:48:39.115722 UTC
Evaluación 30 -> 2025-04-11 08:49:01.402953 UTC
Evaluación 31 -> 2025-04-11 08:49:23.031158 UTC
Evaluación 32 -> 2025-04-11 08:49:45.580498 UTC
Evaluación 33 -> 2025-04-11 08:50:07.400326 UTC
Evaluación 34 -> 2025-04-11 08:50:29.633804 UTC
Evaluación 35 -> 2025-04-11 08:50:52.064399 UTC
Evaluación 36 -> 2025-04-11 08:51:14.723766 UTC
Evaluación 37 -> 2025-04-11 08:51:38.644153 UTC
Evaluación 38 -> 2025-04-11 08:52:04.015069 UTC
Evaluación 39 -> 2025-04-11 08:52:26.806252 UTC
Evaluación 40 -> 2025-04-11 08:52:57.644861 UTC
Evaluación 41 -> 2025-04-11 08:53:20.036340 UTC
Evaluación 42 -> 2025-04-11 08:53:42.017662 UTC
Evaluación 43 -> 2025-04-11 08:54:05.223672 UTC
Evaluación 44 -> 2025-04-11 08:54:30.052636 UTC
Evaluación 45 -> 2025-04-11 08:54:58.637876 UTC
Evaluación 46 -> 2025-04-11 08:55:24.325435 UTC
Evaluación 47 -> 2025-04-11 08:55:50.245153 UTC
Evaluación 48 -> 2025-04-11 08:56:15.671249 UTC
Evaluación 49 -> 2025-04-11 08:56:38.700842 UTC
Evaluación 50 -> 2025-04-11 08:57:02.396460 UTC
Evaluación 51 -> 2025-04-11 08:57:26.243977 UTC
Evaluación 52 -> 2025-04-11 08:57:48.588173 UTC
Evaluación 53 -> 2025-04-11 08:58:13.783944 UTC
Evaluación 54 -> 2025-04-11 08:58:38.175014 UTC
Evaluación 55 -> 2025-04-11 08:59:02.563621 UTC
Evaluación 56 -> 2025-04-11 08:59:27.175782 UTC
Evaluación 57 -> 2025-04-11 08:59:55.768450 UTC
Evaluación 58 -> 2025-04-11 09:00:22.617658 UTC
Evaluación 59 -> 2025-04-11 09:00:45.494281 UTC
Evaluación 60 -> 2025-04-11 09:01:09.179372 UTC
Evaluación 61 -> 2025-04-11 09:01:31.426865 UTC
Evaluación 62 -> 2025-04-11 09:01:53.334817 UTC
Evaluación 63 -> 2025-04-11 09:02:15.879525 UTC
Evaluación 64 -> 2025-04-11 09:02:38.740977 UTC
Evaluación 65 -> 2025-04-11 09:03:02.862060 UTC
Evaluación 66 -> 2025-04-11 09:03:25.528079 UTC
Evaluación 67 -> 2025-04-11 09:03:48.426235 UTC
Evaluación 68 -> 2025-04-11 09:04:10.058504 UTC
Evaluación 69 -> 2025-04-11 09:04:31.390551 UTC
Evaluación 70 -> 2025-04-11 09:04:51.776136 UTC
Evaluación 71 -> 2025-04-11 09:05:13.260541 UTC
Evaluación 72 -> 2025-04-11 09:05:33.431274 UTC
Evaluación 73 -> 2025-04-11 09:05:54.396679 UTC
Evaluación 74 -> 2025-04-11 09:06:15.340662 UTC
Evaluación 75 -> 2025-04-11 09:06:35.414949 UTC
Evaluación 76 -> 2025-04-11 09:06:55.272251 UTC
Evaluación 77 -> 2025-04-11 09:07:15.379970 UTC
Evaluación 78 -> 2025-04-11 09:07:36.199784 UTC
Evaluación 79 -> 2025-04-11 09:07:56.784911 UTC
Evaluación 80 -> 2025-04-11 09:08:16.948204 UTC
Evaluación 81 -> 2025-04-11 09:08:36.769728 UTC
Evaluación 82 -> 2025-04-11 09:08:56.554288 UTC
Evaluación 83 -> 2025-04-11 09:09:16.482201 UTC
Evaluación 84 -> 2025-04-11 09:09:37.755719 UTC
Evaluación 85 -> 2025-04-11 09:09:59.968515 UTC
Evaluación 86 -> 2025-04-11 09:10:24.037047 UTC
Evaluación 87 -> 2025-04-11 09:10:45.754775 UTC
Evaluación 88 -> 2025-04-11 09:11:06.560044 UTC
Evaluación 89 -> 2025-04-11 09:11:30.852553 UTC
Evaluación 90 -> 2025-04-11 09:11:51.234938 UTC
Evaluación 91 -> 2025-04-11 09:12:11.787033 UTC
Evaluación 92 -> 2025-04-11 09:12:33.315652 UTC
Evaluación 93 -> 2025-04-11 09:12:54.368008 UTC
Evaluación 94 -> 2025-04-11 09:13:14.440032 UTC
Evaluación 95 -> 2025-04-11 09:13:35.009560 UTC
Evaluación 96 -> 2025-04-11 09:13:55.074984 UTC
Evaluación 97 -> 2025-04-11 09:14:15.819020 UTC
Evaluación 98 -> 2025-04-11 09:14:36.000666 UTC
Evaluación 99 -> 2025-04-11 09:14:56.453581 UTC
Evaluación 100 -> 2025-04-11 09:15:16.637962 UTC


---------------------------------------RPS  mobilenet  GENETICO3  25%----------------------------------------------

Start time: 2025-04-11 09:15:36.359087 UTC
Evaluación 1 -> 2025-04-11 09:16:18.327398 UTC
Evaluación 2 -> 2025-04-11 09:17:00.126179 UTC
Evaluación 3 -> 2025-04-11 09:17:41.887549 UTC
Evaluación 4 -> 2025-04-11 09:18:23.737441 UTC
Evaluación 5 -> 2025-04-11 09:19:06.890108 UTC
Evaluación 6 -> 2025-04-11 09:19:47.945823 UTC
Evaluación 7 -> 2025-04-11 09:20:22.510190 UTC
Evaluación 8 -> 2025-04-11 09:21:05.221662 UTC
Evaluación 9 -> 2025-04-11 09:21:47.759428 UTC
Evaluación 10 -> 2025-04-11 09:22:30.167110 UTC
Evaluación 11 -> 2025-04-11 09:23:12.121249 UTC
Evaluación 12 -> 2025-04-11 09:23:59.683933 UTC
Evaluación 13 -> 2025-04-11 09:24:41.182560 UTC
Evaluación 14 -> 2025-04-11 09:25:24.243194 UTC
Evaluación 15 -> 2025-04-11 09:26:14.558993 UTC
Evaluación 16 -> 2025-04-11 09:26:56.583185 UTC
Evaluación 17 -> 2025-04-11 09:27:38.302301 UTC
Evaluación 18 -> 2025-04-11 09:28:20.558024 UTC
Evaluación 19 -> 2025-04-11 09:29:03.223452 UTC
Evaluación 20 -> 2025-04-11 09:29:46.960574 UTC
Evaluación 21 -> 2025-04-11 09:30:28.314990 UTC
Evaluación 22 -> 2025-04-11 09:31:10.861717 UTC
Evaluación 23 -> 2025-04-11 09:31:51.402826 UTC
Evaluación 24 -> 2025-04-11 09:32:34.635279 UTC
Evaluación 25 -> 2025-04-11 09:33:17.124969 UTC
Evaluación 26 -> 2025-04-11 09:33:59.345227 UTC
Evaluación 27 -> 2025-04-11 09:34:41.316955 UTC
Evaluación 28 -> 2025-04-11 09:35:22.237584 UTC
Evaluación 29 -> 2025-04-11 09:36:05.523459 UTC
Evaluación 30 -> 2025-04-11 09:36:46.964746 UTC
Evaluación 31 -> 2025-04-11 09:37:28.550342 UTC
Evaluación 32 -> 2025-04-11 09:38:11.670503 UTC
Evaluación 33 -> 2025-04-11 09:38:53.171304 UTC
Evaluación 34 -> 2025-04-11 09:39:34.899864 UTC
Evaluación 35 -> 2025-04-11 09:40:16.994914 UTC
Evaluación 36 -> 2025-04-11 09:41:00.469583 UTC
Evaluación 37 -> 2025-04-11 09:41:44.739023 UTC
Evaluación 38 -> 2025-04-11 09:42:29.784284 UTC
Evaluación 39 -> 2025-04-11 09:43:12.187232 UTC
Evaluación 40 -> 2025-04-11 09:43:54.912801 UTC
Evaluación 41 -> 2025-04-11 09:44:37.031166 UTC
Evaluación 42 -> 2025-04-11 09:45:24.081404 UTC
Evaluación 43 -> 2025-04-11 09:46:06.795584 UTC
Evaluación 44 -> 2025-04-11 09:46:48.988807 UTC
Evaluación 45 -> 2025-04-11 09:47:32.478701 UTC
Evaluación 46 -> 2025-04-11 09:48:15.118505 UTC
Evaluación 47 -> 2025-04-11 09:48:56.980958 UTC
Evaluación 48 -> 2025-04-11 09:49:39.604222 UTC
Evaluación 49 -> 2025-04-11 09:50:21.445213 UTC
Evaluación 50 -> 2025-04-11 09:51:01.597555 UTC
Evaluación 51 -> 2025-04-11 09:51:47.581405 UTC
Evaluación 52 -> 2025-04-11 09:52:33.612724 UTC
Evaluación 53 -> 2025-04-11 09:53:15.780579 UTC
Evaluación 54 -> 2025-04-11 09:53:56.997233 UTC
Evaluación 55 -> 2025-04-11 09:54:38.818958 UTC
Evaluación 56 -> 2025-04-11 09:55:22.199448 UTC
Evaluación 57 -> 2025-04-11 09:56:04.746073 UTC
Evaluación 58 -> 2025-04-11 09:56:50.692755 UTC
Evaluación 59 -> 2025-04-11 09:57:31.793555 UTC
Evaluación 60 -> 2025-04-11 09:58:13.329698 UTC
Evaluación 61 -> 2025-04-11 09:59:01.841607 UTC
Evaluación 62 -> 2025-04-11 09:59:44.547857 UTC
Evaluación 63 -> 2025-04-11 10:00:25.764286 UTC
Evaluación 64 -> 2025-04-11 10:01:06.830469 UTC
Evaluación 65 -> 2025-04-11 10:01:49.271757 UTC
Evaluación 66 -> 2025-04-11 10:02:30.138940 UTC
Evaluación 67 -> 2025-04-11 10:03:12.507394 UTC
Evaluación 68 -> 2025-04-11 10:03:57.363460 UTC
Evaluación 69 -> 2025-04-11 10:04:42.703663 UTC
Evaluación 70 -> 2025-04-11 10:05:28.263699 UTC
Evaluación 71 -> 2025-04-11 10:06:10.116349 UTC
Evaluación 72 -> 2025-04-11 10:06:51.980382 UTC
Evaluación 73 -> 2025-04-11 10:07:34.251710 UTC
Evaluación 74 -> 2025-04-11 10:08:15.721921 UTC
Evaluación 75 -> 2025-04-11 10:09:02.067317 UTC
Evaluación 76 -> 2025-04-11 10:09:49.157493 UTC
Evaluación 77 -> 2025-04-11 10:10:40.119051 UTC
Evaluación 78 -> 2025-04-11 10:11:29.852858 UTC
Evaluación 79 -> 2025-04-11 10:12:22.189026 UTC
Evaluación 80 -> 2025-04-11 10:13:14.859934 UTC
Evaluación 81 -> 2025-04-11 10:14:06.762269 UTC
Evaluación 82 -> 2025-04-11 10:15:02.572110 UTC
Evaluación 83 -> 2025-04-11 10:15:51.268403 UTC
Evaluación 84 -> 2025-04-11 10:16:38.310567 UTC
Evaluación 85 -> 2025-04-11 10:17:23.985552 UTC
Evaluación 86 -> 2025-04-11 10:18:07.444584 UTC
Evaluación 87 -> 2025-04-11 10:19:03.119551 UTC
Evaluación 88 -> 2025-04-11 10:19:52.414152 UTC
Evaluación 89 -> 2025-04-11 10:20:40.373629 UTC
Evaluación 90 -> 2025-04-11 10:21:28.309556 UTC
Evaluación 91 -> 2025-04-11 10:22:15.092045 UTC
Evaluación 92 -> 2025-04-11 10:23:04.721187 UTC
Evaluación 93 -> 2025-04-11 10:23:52.304424 UTC
Evaluación 94 -> 2025-04-11 10:24:42.038423 UTC
Evaluación 95 -> 2025-04-11 10:25:26.515202 UTC
Evaluación 96 -> 2025-04-11 10:26:08.438423 UTC
Evaluación 97 -> 2025-04-11 10:26:55.949861 UTC
Evaluación 98 -> 2025-04-11 10:27:42.263811 UTC
Evaluación 99 -> 2025-04-11 10:28:24.421976 UTC
Evaluación 100 -> 2025-04-11 10:29:05.658148 UTC


---------------------------------------RPS  mobilenet  GENETICO3  50%----------------------------------------------

Start time: 2025-04-11 10:29:48.237702 UTC
Evaluación 1 -> 2025-04-11 10:31:07.712808 UTC
Evaluación 2 -> 2025-04-11 10:32:25.255219 UTC
Evaluación 3 -> 2025-04-11 10:33:44.321607 UTC
Evaluación 4 -> 2025-04-11 10:35:04.078757 UTC
Evaluación 5 -> 2025-04-11 10:36:28.828878 UTC
Evaluación 6 -> 2025-04-11 10:37:47.389335 UTC
Evaluación 7 -> 2025-04-11 10:39:11.670494 UTC
Evaluación 8 -> 2025-04-11 10:40:30.330345 UTC
Evaluación 9 -> 2025-04-11 10:41:49.095211 UTC
Evaluación 10 -> 2025-04-11 10:43:08.923585 UTC
Evaluación 11 -> 2025-04-11 10:44:31.701111 UTC
Evaluación 12 -> 2025-04-11 10:45:58.761027 UTC
Evaluación 13 -> 2025-04-11 10:47:15.832836 UTC
Evaluación 14 -> 2025-04-11 10:48:40.508664 UTC
Evaluación 15 -> 2025-04-11 10:50:04.061276 UTC
Evaluación 16 -> 2025-04-11 10:51:23.455757 UTC
Evaluación 17 -> 2025-04-11 10:52:43.980881 UTC
Evaluación 18 -> 2025-04-11 10:54:04.457710 UTC
Evaluación 19 -> 2025-04-11 10:55:23.513760 UTC
Evaluación 20 -> 2025-04-11 10:56:41.748643 UTC
Evaluación 21 -> 2025-04-11 10:58:00.288580 UTC
Evaluación 22 -> 2025-04-11 10:59:16.753999 UTC
Evaluación 23 -> 2025-04-11 11:00:39.043545 UTC
Evaluación 24 -> 2025-04-11 11:02:08.280564 UTC
Evaluación 25 -> 2025-04-11 11:03:34.916807 UTC
Evaluación 26 -> 2025-04-11 11:05:02.192638 UTC
Evaluación 27 -> 2025-04-11 11:06:27.312326 UTC
Evaluación 28 -> 2025-04-11 11:07:54.114280 UTC
Evaluación 29 -> 2025-04-11 11:09:21.642741 UTC
Evaluación 30 -> 2025-04-11 11:10:50.841582 UTC
Evaluación 31 -> 2025-04-11 11:12:34.318136 UTC
Evaluación 32 -> 2025-04-11 11:14:13.012628 UTC
Evaluación 33 -> 2025-04-11 11:15:39.261026 UTC
Evaluación 34 -> 2025-04-11 11:17:03.146648 UTC
Evaluación 35 -> 2025-04-11 11:18:31.682706 UTC
Evaluación 36 -> 2025-04-11 11:19:57.381737 UTC
Evaluación 37 -> 2025-04-11 11:21:22.952685 UTC
Evaluación 38 -> 2025-04-11 11:22:50.747684 UTC
Evaluación 39 -> 2025-04-11 11:24:19.454750 UTC
Evaluación 40 -> 2025-04-11 11:25:43.250925 UTC
Evaluación 41 -> 2025-04-11 11:27:11.810006 UTC
Evaluación 42 -> 2025-04-11 11:28:39.293623 UTC
Evaluación 43 -> 2025-04-11 11:30:06.500809 UTC
Evaluación 44 -> 2025-04-11 11:31:34.557489 UTC
Evaluación 45 -> 2025-04-11 11:33:06.765816 UTC
Evaluación 46 -> 2025-04-11 11:34:26.890133 UTC
Evaluación 47 -> 2025-04-11 11:35:49.518015 UTC
Evaluación 48 -> 2025-04-11 11:37:13.176264 UTC
Evaluación 49 -> 2025-04-11 11:38:35.506135 UTC
Evaluación 50 -> 2025-04-11 11:40:05.540502 UTC
Evaluación 51 -> 2025-04-11 11:41:47.359201 UTC
Evaluación 52 -> 2025-04-11 11:43:24.648305 UTC
Evaluación 53 -> 2025-04-11 11:44:46.797919 UTC
Evaluación 54 -> 2025-04-11 11:46:16.689332 UTC
Evaluación 55 -> 2025-04-11 11:47:40.710552 UTC
Evaluación 56 -> 2025-04-11 11:49:10.315899 UTC
Evaluación 57 -> 2025-04-11 11:50:31.668306 UTC
Evaluación 58 -> 2025-04-11 11:51:55.373149 UTC
Evaluación 59 -> 2025-04-11 11:53:22.557052 UTC
Evaluación 60 -> 2025-04-11 11:54:44.962315 UTC
Evaluación 61 -> 2025-04-11 11:56:07.603865 UTC
Evaluación 62 -> 2025-04-11 11:57:31.247802 UTC
Evaluación 63 -> 2025-04-11 11:58:58.069197 UTC
Evaluación 64 -> 2025-04-11 12:00:19.867968 UTC
Evaluación 65 -> 2025-04-11 12:01:44.931831 UTC
Evaluación 66 -> 2025-04-11 12:03:07.499462 UTC
Evaluación 67 -> 2025-04-11 12:04:33.757323 UTC
Evaluación 68 -> 2025-04-11 12:05:58.246148 UTC
Evaluación 69 -> 2025-04-11 12:07:22.770858 UTC
Evaluación 70 -> 2025-04-11 12:09:05.680133 UTC
Evaluación 71 -> 2025-04-11 12:10:27.777385 UTC
Evaluación 72 -> 2025-04-11 12:11:49.446877 UTC
Evaluación 73 -> 2025-04-11 12:13:10.790091 UTC
Evaluación 74 -> 2025-04-11 12:14:34.156957 UTC
Evaluación 75 -> 2025-04-11 12:15:56.262352 UTC
Evaluación 76 -> 2025-04-11 12:17:25.524918 UTC
Evaluación 77 -> 2025-04-11 12:18:47.210225 UTC
Evaluación 78 -> 2025-04-11 12:20:15.369655 UTC
Evaluación 79 -> 2025-04-11 12:21:44.289587 UTC
Evaluación 80 -> 2025-04-11 12:23:11.934932 UTC
Evaluación 81 -> 2025-04-11 12:24:44.329511 UTC
Evaluación 82 -> 2025-04-11 12:26:33.731447 UTC
Evaluación 83 -> 2025-04-11 12:28:02.274822 UTC
Evaluación 84 -> 2025-04-11 12:29:34.055189 UTC
Evaluación 85 -> 2025-04-11 12:30:58.308717 UTC
Evaluación 86 -> 2025-04-11 12:32:31.574896 UTC
Evaluación 87 -> 2025-04-11 12:33:54.797541 UTC
Evaluación 88 -> 2025-04-11 12:35:37.811514 UTC
Evaluación 89 -> 2025-04-11 12:37:04.991086 UTC
Evaluación 90 -> 2025-04-11 12:38:27.780753 UTC
Evaluación 91 -> 2025-04-11 12:39:50.270689 UTC
Evaluación 92 -> 2025-04-11 12:41:11.765493 UTC
Evaluación 93 -> 2025-04-11 12:42:32.844418 UTC
Evaluación 94 -> 2025-04-11 12:43:56.370161 UTC
Evaluación 95 -> 2025-04-11 12:45:20.529278 UTC
Evaluación 96 -> 2025-04-11 12:46:43.205505 UTC
Evaluación 97 -> 2025-04-11 12:47:55.351949 UTC
Evaluación 98 -> 2025-04-11 12:49:15.505200 UTC
Evaluación 99 -> 2025-04-11 12:50:37.462282 UTC
Evaluación 100 -> 2025-04-11 12:51:59.169256 UTC


---------------------------------------RPS  mobilenet  GENETICO3  75%----------------------------------------------

Start time: 2025-04-11 12:53:25.057445 UTC
Evaluación 1 -> 2025-04-11 12:55:26.501203 UTC
Evaluación 2 -> 2025-04-11 12:57:28.432166 UTC
Evaluación 3 -> 2025-04-11 12:59:27.236450 UTC
Evaluación 4 -> 2025-04-11 13:01:28.559832 UTC
Evaluación 5 -> 2025-04-11 13:03:57.033690 UTC
Evaluación 6 -> 2025-04-11 13:06:02.525664 UTC
Evaluación 7 -> 2025-04-11 13:08:02.606384 UTC
Evaluación 8 -> 2025-04-11 13:10:01.362371 UTC
Evaluación 9 -> 2025-04-11 13:12:02.579759 UTC
Evaluación 10 -> 2025-04-11 13:14:06.686846 UTC
Evaluación 11 -> 2025-04-11 13:16:12.580552 UTC
Evaluación 12 -> 2025-04-11 13:18:16.458317 UTC
Evaluación 13 -> 2025-04-11 13:20:21.724826 UTC
Evaluación 14 -> 2025-04-11 13:22:22.714558 UTC
Evaluación 15 -> 2025-04-11 13:24:25.674166 UTC
Evaluación 16 -> 2025-04-11 13:26:26.797255 UTC
Evaluación 17 -> 2025-04-11 13:28:38.673462 UTC
Evaluación 18 -> 2025-04-11 13:30:44.552121 UTC
Evaluación 19 -> 2025-04-11 13:32:47.978634 UTC
Evaluación 20 -> 2025-04-11 13:34:57.471924 UTC
Evaluación 21 -> 2025-04-11 13:36:59.097531 UTC
Evaluación 22 -> 2025-04-11 13:39:01.720723 UTC
Evaluación 23 -> 2025-04-11 13:41:01.483315 UTC
Evaluación 24 -> 2025-04-11 13:43:13.056383 UTC
Evaluación 25 -> 2025-04-11 13:45:23.063281 UTC
Evaluación 26 -> 2025-04-11 13:47:24.889626 UTC
Evaluación 27 -> 2025-04-11 13:49:29.238828 UTC
Evaluación 28 -> 2025-04-11 13:51:37.195202 UTC
Evaluación 29 -> 2025-04-11 13:53:39.351252 UTC
Evaluación 30 -> 2025-04-11 13:55:57.197554 UTC
Evaluación 31 -> 2025-04-11 13:58:00.971534 UTC
Evaluación 32 -> 2025-04-11 14:00:16.022393 UTC
Evaluación 33 -> 2025-04-11 14:02:17.544725 UTC
Evaluación 34 -> 2025-04-11 14:04:17.954452 UTC
Evaluación 35 -> 2025-04-11 14:06:22.683030 UTC
Evaluación 36 -> 2025-04-11 14:08:26.610605 UTC
Evaluación 37 -> 2025-04-11 14:10:28.585636 UTC
Evaluación 38 -> 2025-04-11 14:12:40.604943 UTC
Evaluación 39 -> 2025-04-11 14:14:41.768484 UTC
