

---------------------------------------RPS  mobilenet  FREE BUSQUEDA LOCAL  6%----------------------------------------------
Evaluación 68 -> 2025-04-11 08:25:59.988287 UTC
Evaluación 69 -> 2025-04-11 08:26:16.968712 UTC
Evaluación 70 -> 2025-04-11 08:26:38.516809 UTC
Evaluación 71 -> 2025-04-11 08:26:57.499450 UTC
Evaluación 72 -> 2025-04-11 08:27:18.454305 UTC
Evaluación 73 -> 2025-04-11 08:27:37.246229 UTC
Evaluación 74 -> 2025-04-11 08:27:54.717420 UTC
Evaluación 75 -> 2025-04-11 08:28:10.494047 UTC
Evaluación 76 -> 2025-04-11 08:28:29.164722 UTC
Evaluación 77 -> 2025-04-11 08:28:48.895098 UTC
Evaluación 78 -> 2025-04-11 08:29:08.151070 UTC
Evaluación 79 -> 2025-04-11 08:29:25.956340 UTC
Evaluación 80 -> 2025-04-11 08:29:41.912110 UTC
Evaluación 81 -> 2025-04-11 08:29:58.091376 UTC
Evaluación 82 -> 2025-04-11 08:30:17.489509 UTC
Evaluación 83 -> 2025-04-11 08:30:38.352314 UTC
Evaluación 84 -> 2025-04-11 08:30:55.182333 UTC
Evaluación 85 -> 2025-04-11 08:31:11.348794 UTC
Evaluación 86 -> 2025-04-11 08:31:27.822713 UTC
Evaluación 87 -> 2025-04-11 08:31:43.695453 UTC
Evaluación 88 -> 2025-04-11 08:32:00.952884 UTC
Evaluación 89 -> 2025-04-11 08:32:17.573930 UTC
Evaluación 90 -> 2025-04-11 08:32:39.232773 UTC
Evaluación 91 -> 2025-04-11 08:32:54.994940 UTC
Evaluación 92 -> 2025-04-11 08:33:16.215634 UTC
Evaluación 93 -> 2025-04-11 08:33:37.939584 UTC
Evaluación 94 -> 2025-04-11 08:33:58.908331 UTC
Evaluación 95 -> 2025-04-11 08:34:17.157830 UTC
Evaluación 96 -> 2025-04-11 08:34:34.922776 UTC
Evaluación 97 -> 2025-04-11 08:34:51.337190 UTC
Evaluación 98 -> 2025-04-11 08:35:07.483249 UTC
Evaluación 99 -> 2025-04-11 08:35:24.631114 UTC
Evaluación 100 -> 2025-04-11 08:35:40.692768 UTC


---------------------------------------RPS  mobilenet  GENETICO3  10%----------------------------------------------

Start time: 2025-04-11 08:35:58.822863 UTC
Evaluación 1 -> 2025-04-11 08:36:22.597764 UTC
Evaluación 2 -> 2025-04-11 08:36:44.840615 UTC
Evaluación 3 -> 2025-04-11 08:37:07.511605 UTC
Evaluación 4 -> 2025-04-11 08:37:30.195883 UTC
Evaluación 5 -> 2025-04-11 08:37:53.246633 UTC
Evaluación 6 -> 2025-04-11 08:38:17.618623 UTC
Evaluación 7 -> 2025-04-11 08:38:39.926286 UTC
Evaluación 8 -> 2025-04-11 08:39:03.176947 UTC
Evaluación 9 -> 2025-04-11 08:39:26.431172 UTC
Evaluación 10 -> 2025-04-11 08:39:48.759101 UTC
Evaluación 11 -> 2025-04-11 08:40:11.239380 UTC
Evaluación 12 -> 2025-04-11 08:40:34.100629 UTC
Evaluación 13 -> 2025-04-11 08:40:58.170305 UTC
Evaluación 14 -> 2025-04-11 08:41:24.913221 UTC
Evaluación 15 -> 2025-04-11 08:41:50.844746 UTC
Evaluación 16 -> 2025-04-11 08:42:17.305616 UTC
Evaluación 17 -> 2025-04-11 08:42:43.992496 UTC
Evaluación 18 -> 2025-04-11 08:43:11.410317 UTC
Evaluación 19 -> 2025-04-11 08:43:40.647347 UTC
Evaluación 20 -> 2025-04-11 08:44:07.302137 UTC
Evaluación 21 -> 2025-04-11 08:44:34.094175 UTC
Evaluación 22 -> 2025-04-11 08:45:01.140305 UTC
Evaluación 23 -> 2025-04-11 08:45:30.181785 UTC
Evaluación 24 -> 2025-04-11 08:45:59.050517 UTC
Evaluación 25 -> 2025-04-11 08:46:28.508897 UTC
Evaluación 26 -> 2025-04-11 08:46:58.137650 UTC
Evaluación 27 -> 2025-04-11 08:47:27.685580 UTC
Evaluación 28 -> 2025-04-11 08:47:59.460910 UTC
Evaluación 29 -> 2025-04-11 08:48:27.787579 UTC
Evaluación 30 -> 2025-04-11 08:48:49.632856 UTC
Evaluación 31 -> 2025-04-11 08:49:12.055556 UTC
Evaluación 32 -> 2025-04-11 08:49:34.152776 UTC
Evaluación 33 -> 2025-04-11 08:49:56.504025 UTC
Evaluación 34 -> 2025-04-11 08:50:17.845179 UTC
Evaluación 35 -> 2025-04-11 08:50:39.932300 UTC
Evaluación 36 -> 2025-04-11 08:51:02.051937 UTC
Evaluación 37 -> 2025-04-11 08:51:24.853149 UTC
Evaluación 38 -> 2025-04-11 08:51:50.598321 UTC
Evaluación 39 -> 2025-04-11 08:52:14.874611 UTC
Evaluación 40 -> 2025-04-11 08:52:41.567899 UTC
Evaluación 41 -> 2025-04-11 08:53:08.107710 UTC
Evaluación 42 -> 2025-04-11 08:53:30.640643 UTC
Evaluación 43 -> 2025-04-11 08:53:52.769537 UTC
Evaluación 44 -> 2025-04-11 08:54:16.579420 UTC
Evaluación 45 -> 2025-04-11 08:54:44.970932 UTC
Evaluación 46 -> 2025-04-11 08:55:12.085311 UTC
Evaluación 47 -> 2025-04-11 08:55:37.678225 UTC
Evaluación 48 -> 2025-04-11 08:56:04.725683 UTC
Evaluación 49 -> 2025-04-11 08:56:28.260954 UTC
Evaluación 50 -> 2025-04-11 08:56:51.522943 UTC
Evaluación 51 -> 2025-04-11 08:57:15.474381 UTC
Evaluación 52 -> 2025-04-11 08:57:39.006404 UTC
Evaluación 53 -> 2025-04-11 08:58:02.218724 UTC
Evaluación 54 -> 2025-04-11 08:58:27.880023 UTC
Evaluación 55 -> 2025-04-11 08:58:52.734336 UTC
Evaluación 56 -> 2025-04-11 08:59:17.521891 UTC
Evaluación 57 -> 2025-04-11 08:59:45.373648 UTC
Evaluación 58 -> 2025-04-11 09:00:13.129224 UTC
Evaluación 59 -> 2025-04-11 09:00:36.171666 UTC
Evaluación 60 -> 2025-04-11 09:01:00.191062 UTC
Evaluación 61 -> 2025-04-11 09:01:22.437604 UTC
Evaluación 62 -> 2025-04-11 09:01:44.255463 UTC
Evaluación 63 -> 2025-04-11 09:02:07.453576 UTC
Evaluación 64 -> 2025-04-11 09:02:29.757707 UTC
Evaluación 65 -> 2025-04-11 09:02:52.879233 UTC
Evaluación 66 -> 2025-04-11 09:03:16.491051 UTC
Evaluación 67 -> 2025-04-11 09:03:39.288409 UTC
Evaluación 68 -> 2025-04-11 09:04:01.864748 UTC
Evaluación 69 -> 2025-04-11 09:04:23.404653 UTC
Evaluación 70 -> 2025-04-11 09:04:43.017469 UTC
Evaluación 71 -> 2025-04-11 09:05:05.053088 UTC
Evaluación 72 -> 2025-04-11 09:05:25.898714 UTC
Evaluación 73 -> 2025-04-11 09:05:46.346230 UTC
Evaluación 74 -> 2025-04-11 09:06:06.863993 UTC
Evaluación 75 -> 2025-04-11 09:06:26.884324 UTC
Evaluación 76 -> 2025-04-11 09:06:46.811161 UTC
Evaluación 77 -> 2025-04-11 09:07:07.055969 UTC
Evaluación 78 -> 2025-04-11 09:07:28.316741 UTC
Evaluación 79 -> 2025-04-11 09:07:48.824415 UTC
Evaluación 80 -> 2025-04-11 09:08:09.227970 UTC
Evaluación 81 -> 2025-04-11 09:08:28.639331 UTC
Evaluación 82 -> 2025-04-11 09:08:48.754121 UTC
Evaluación 83 -> 2025-04-11 09:09:08.390117 UTC
Evaluación 84 -> 2025-04-11 09:09:28.469890 UTC
Evaluación 85 -> 2025-04-11 09:09:50.216079 UTC
Evaluación 86 -> 2025-04-11 09:10:11.900985 UTC
Evaluación 87 -> 2025-04-11 09:10:35.459159 UTC
Evaluación 88 -> 2025-04-11 09:10:56.306153 UTC
Evaluación 89 -> 2025-04-11 09:11:19.515311 UTC
Evaluación 90 -> 2025-04-11 09:11:41.229521 UTC
Evaluación 91 -> 2025-04-11 09:12:01.696223 UTC
Evaluación 92 -> 2025-04-11 09:12:22.334679 UTC
Evaluación 93 -> 2025-04-11 09:12:43.830246 UTC
Evaluación 94 -> 2025-04-11 09:13:04.154182 UTC
Evaluación 95 -> 2025-04-11 09:13:23.977076 UTC
Evaluación 96 -> 2025-04-11 09:13:44.309509 UTC
Evaluación 97 -> 2025-04-11 09:14:04.916763 UTC
Evaluación 98 -> 2025-04-11 09:14:25.385157 UTC
Evaluación 99 -> 2025-04-11 09:14:45.060031 UTC
Evaluación 100 -> 2025-04-11 09:15:06.119331 UTC


---------------------------------------RPS  mobilenet  GENETICO3  25%----------------------------------------------

Start time: 2025-04-11 09:15:26.118112 UTC
Evaluación 1 -> 2025-04-11 09:16:07.697414 UTC
Evaluación 2 -> 2025-04-11 09:16:49.509750 UTC
Evaluación 3 -> 2025-04-11 09:17:31.965495 UTC
Evaluación 4 -> 2025-04-11 09:18:13.492836 UTC
Evaluación 5 -> 2025-04-11 09:18:55.587347 UTC
Evaluación 6 -> 2025-04-11 09:19:38.608132 UTC
Evaluación 7 -> 2025-04-11 09:20:11.061669 UTC
Evaluación 8 -> 2025-04-11 09:20:54.351133 UTC
Evaluación 9 -> 2025-04-11 09:21:36.449484 UTC
Evaluación 10 -> 2025-04-11 09:22:19.641936 UTC
Evaluación 11 -> 2025-04-11 09:23:00.911561 UTC
Evaluación 12 -> 2025-04-11 09:23:47.361168 UTC
Evaluación 13 -> 2025-04-11 09:24:29.671293 UTC
Evaluación 14 -> 2025-04-11 09:25:12.014279 UTC
Evaluación 15 -> 2025-04-11 09:26:02.745511 UTC
Evaluación 16 -> 2025-04-11 09:26:44.671534 UTC
Evaluación 17 -> 2025-04-11 09:27:26.778105 UTC
Evaluación 18 -> 2025-04-11 09:28:08.251294 UTC
Evaluación 19 -> 2025-04-11 09:28:51.220813 UTC
Evaluación 20 -> 2025-04-11 09:29:35.319323 UTC
Evaluación 21 -> 2025-04-11 09:30:16.337548 UTC
Evaluación 22 -> 2025-04-11 09:30:58.287447 UTC
Evaluación 23 -> 2025-04-11 09:31:38.716913 UTC
Evaluación 24 -> 2025-04-11 09:32:21.998570 UTC
Evaluación 25 -> 2025-04-11 09:33:03.896146 UTC
Evaluación 26 -> 2025-04-11 09:33:46.651523 UTC
Evaluación 27 -> 2025-04-11 09:34:28.265947 UTC
Evaluación 28 -> 2025-04-11 09:35:09.561464 UTC
Evaluación 29 -> 2025-04-11 09:35:50.769528 UTC
Evaluación 30 -> 2025-04-11 09:36:33.005809 UTC
Evaluación 31 -> 2025-04-11 09:37:14.706894 UTC
Evaluación 32 -> 2025-04-11 09:37:56.694740 UTC
Evaluación 33 -> 2025-04-11 09:38:40.075570 UTC
Evaluación 34 -> 2025-04-11 09:39:20.992010 UTC
Evaluación 35 -> 2025-04-11 09:40:02.784280 UTC
Evaluación 36 -> 2025-04-11 09:40:45.732451 UTC
Evaluación 37 -> 2025-04-11 09:41:28.169776 UTC
Evaluación 38 -> 2025-04-11 09:42:14.331929 UTC
Evaluación 39 -> 2025-04-11 09:42:57.513260 UTC
Evaluación 40 -> 2025-04-11 09:43:40.144993 UTC
Evaluación 41 -> 2025-04-11 09:44:21.173173 UTC
Evaluación 42 -> 2025-04-11 09:45:05.452247 UTC
Evaluación 43 -> 2025-04-11 09:45:51.925942 UTC
Evaluación 44 -> 2025-04-11 09:46:34.207114 UTC
Evaluación 45 -> 2025-04-11 09:47:16.668331 UTC
Evaluación 46 -> 2025-04-11 09:47:58.619686 UTC
Evaluación 47 -> 2025-04-11 09:48:42.093911 UTC
Evaluación 48 -> 2025-04-11 09:49:23.861423 UTC
Evaluación 49 -> 2025-04-11 09:50:06.547135 UTC
Evaluación 50 -> 2025-04-11 09:50:46.224098 UTC
Evaluación 51 -> 2025-04-11 09:51:28.738361 UTC
Evaluación 52 -> 2025-04-11 09:52:18.224801 UTC
Evaluación 53 -> 2025-04-11 09:52:59.412851 UTC
Evaluación 54 -> 2025-04-11 09:53:40.561760 UTC
Evaluación 55 -> 2025-04-11 09:54:22.032422 UTC
Evaluación 56 -> 2025-04-11 09:55:02.622081 UTC
Evaluación 57 -> 2025-04-11 09:55:45.619395 UTC
Evaluación 58 -> 2025-04-11 09:56:27.575338 UTC
Evaluación 59 -> 2025-04-11 09:57:13.128609 UTC
Evaluación 60 -> 2025-04-11 09:57:54.596408 UTC
Evaluación 61 -> 2025-04-11 09:58:41.193686 UTC
Evaluación 62 -> 2025-04-11 09:59:25.152463 UTC
Evaluación 63 -> 2025-04-11 10:00:05.809976 UTC
Evaluación 64 -> 2025-04-11 10:00:47.407565 UTC
Evaluación 65 -> 2025-04-11 10:01:29.022091 UTC
Evaluación 66 -> 2025-04-11 10:02:10.510821 UTC
Evaluación 67 -> 2025-04-11 10:02:51.574604 UTC
Evaluación 68 -> 2025-04-11 10:03:34.144730 UTC
Evaluación 69 -> 2025-04-11 10:04:18.779822 UTC
Evaluación 70 -> 2025-04-11 10:05:04.913335 UTC
Evaluación 71 -> 2025-04-11 10:05:48.603132 UTC
Evaluación 72 -> 2025-04-11 10:06:29.017626 UTC
Evaluación 73 -> 2025-04-11 10:07:11.310006 UTC
Evaluación 74 -> 2025-04-11 10:07:53.248383 UTC
Evaluación 75 -> 2025-04-11 10:08:35.636226 UTC
Evaluación 76 -> 2025-04-11 10:09:23.494694 UTC
Evaluación 77 -> 2025-04-11 10:10:11.618721 UTC
Evaluación 78 -> 2025-04-11 10:11:02.924996 UTC
Evaluación 79 -> 2025-04-11 10:11:54.300197 UTC
Evaluación 80 -> 2025-04-11 10:12:46.552119 UTC
Evaluación 81 -> 2025-04-11 10:13:38.044274 UTC
Evaluación 82 -> 2025-04-11 10:14:33.264921 UTC
Evaluación 83 -> 2025-04-11 10:15:24.323311 UTC
Evaluación 84 -> 2025-04-11 10:16:12.402557 UTC
Evaluación 85 -> 2025-04-11 10:16:59.106854 UTC
Evaluación 86 -> 2025-04-11 10:17:41.617919 UTC
Evaluación 87 -> 2025-04-11 10:18:31.626520 UTC
Evaluación 88 -> 2025-04-11 10:19:25.121454 UTC
Evaluación 89 -> 2025-04-11 10:20:13.270788 UTC
Evaluación 90 -> 2025-04-11 10:21:01.167999 UTC
Evaluación 91 -> 2025-04-11 10:21:48.754434 UTC
Evaluación 92 -> 2025-04-11 10:22:37.063079 UTC
Evaluación 93 -> 2025-04-11 10:23:24.963420 UTC
Evaluación 94 -> 2025-04-11 10:24:13.477325 UTC
Evaluación 95 -> 2025-04-11 10:25:01.755407 UTC
Evaluación 96 -> 2025-04-11 10:25:44.646179 UTC
Evaluación 97 -> 2025-04-11 10:26:27.064646 UTC
Evaluación 98 -> 2025-04-11 10:27:16.365473 UTC
Evaluación 99 -> 2025-04-11 10:27:59.864564 UTC
Evaluación 100 -> 2025-04-11 10:28:40.772199 UTC


---------------------------------------RPS  mobilenet  GENETICO3  50%----------------------------------------------

Start time: 2025-04-11 10:29:22.882559 UTC
Evaluación 1 -> 2025-04-11 10:30:41.494823 UTC
Evaluación 2 -> 2025-04-11 10:31:59.716978 UTC
Evaluación 3 -> 2025-04-11 10:33:17.091810 UTC
Evaluación 4 -> 2025-04-11 10:34:36.686111 UTC
Evaluación 5 -> 2025-04-11 10:35:55.662433 UTC
Evaluación 6 -> 2025-04-11 10:37:19.745128 UTC
Evaluación 7 -> 2025-04-11 10:38:42.513941 UTC
Evaluación 8 -> 2025-04-11 10:40:00.347451 UTC
Evaluación 9 -> 2025-04-11 10:41:18.213299 UTC
Evaluación 10 -> 2025-04-11 10:42:36.739034 UTC
Evaluación 11 -> 2025-04-11 10:43:59.929351 UTC
Evaluación 12 -> 2025-04-11 10:45:26.015623 UTC
Evaluación 13 -> 2025-04-11 10:46:44.105320 UTC
Evaluación 14 -> 2025-04-11 10:48:05.513147 UTC
Evaluación 15 -> 2025-04-11 10:49:26.664853 UTC
Evaluación 16 -> 2025-04-11 10:50:50.760429 UTC
Evaluación 17 -> 2025-04-11 10:52:10.251197 UTC
Evaluación 18 -> 2025-04-11 10:53:30.316345 UTC
Evaluación 19 -> 2025-04-11 10:54:51.078299 UTC
Evaluación 20 -> 2025-04-11 10:56:08.499221 UTC
Evaluación 21 -> 2025-04-11 10:57:26.203028 UTC
Evaluación 22 -> 2025-04-11 10:58:43.808985 UTC
Evaluación 23 -> 2025-04-11 11:00:02.182854 UTC
Evaluación 24 -> 2025-04-11 11:01:27.756400 UTC
Evaluación 25 -> 2025-04-11 11:02:57.846656 UTC
Evaluación 26 -> 2025-04-11 11:04:24.260872 UTC
Evaluación 27 -> 2025-04-11 11:05:50.917634 UTC
Evaluación 28 -> 2025-04-11 11:07:16.151411 UTC
Evaluación 29 -> 2025-04-11 11:08:44.241499 UTC
Evaluación 30 -> 2025-04-11 11:10:13.792793 UTC
Evaluación 31 -> 2025-04-11 11:11:46.102638 UTC
Evaluación 32 -> 2025-04-11 11:13:36.597767 UTC
Evaluación 33 -> 2025-04-11 11:15:04.150875 UTC
Evaluación 34 -> 2025-04-11 11:16:28.820136 UTC
Evaluación 35 -> 2025-04-11 11:17:55.712468 UTC
Evaluación 36 -> 2025-04-11 11:19:21.016633 UTC
Evaluación 37 -> 2025-04-11 11:20:47.306676 UTC
Evaluación 38 -> 2025-04-11 11:22:14.201584 UTC
Evaluación 39 -> 2025-04-11 11:23:42.845896 UTC
Evaluación 40 -> 2025-04-11 11:25:07.875441 UTC
Evaluación 41 -> 2025-04-11 11:26:31.101014 UTC
Evaluación 42 -> 2025-04-11 11:28:04.045495 UTC
Evaluación 43 -> 2025-04-11 11:29:32.440603 UTC
Evaluación 44 -> 2025-04-11 11:30:55.396223 UTC
Evaluación 45 -> 2025-04-11 11:32:32.824372 UTC
Evaluación 46 -> 2025-04-11 11:33:53.875278 UTC
Evaluación 47 -> 2025-04-11 11:35:14.634698 UTC
Evaluación 48 -> 2025-04-11 11:36:37.097588 UTC
Evaluación 49 -> 2025-04-11 11:37:59.337133 UTC
Evaluación 50 -> 2025-04-11 11:39:22.590538 UTC
Evaluación 51 -> 2025-04-11 11:41:06.041510 UTC
Evaluación 52 -> 2025-04-11 11:42:44.594536 UTC
Evaluación 53 -> 2025-04-11 11:44:12.635584 UTC
Evaluación 54 -> 2025-04-11 11:45:39.303601 UTC
Evaluación 55 -> 2025-04-11 11:47:06.841869 UTC
Evaluación 56 -> 2025-04-11 11:48:31.059742 UTC
Evaluación 57 -> 2025-04-11 11:50:00.431378 UTC
Evaluación 58 -> 2025-04-11 11:51:21.672833 UTC
Evaluación 59 -> 2025-04-11 11:52:49.281207 UTC
Evaluación 60 -> 2025-04-11 11:54:11.639501 UTC
Evaluación 61 -> 2025-04-11 11:55:35.330149 UTC
Evaluación 62 -> 2025-04-11 11:56:57.215825 UTC
Evaluación 63 -> 2025-04-11 11:58:24.117889 UTC
Evaluación 64 -> 2025-04-11 11:59:46.190771 UTC
Evaluación 65 -> 2025-04-11 12:01:10.789132 UTC
Evaluación 66 -> 2025-04-11 12:02:33.533434 UTC
Evaluación 67 -> 2025-04-11 12:03:59.366711 UTC
Evaluación 68 -> 2025-04-11 12:05:25.118940 UTC
Evaluación 69 -> 2025-04-11 12:06:50.291676 UTC
Evaluación 70 -> 2025-04-11 12:08:31.155485 UTC
Evaluación 71 -> 2025-04-11 12:09:55.417215 UTC
Evaluación 72 -> 2025-04-11 12:11:18.738410 UTC
Evaluación 73 -> 2025-04-11 12:12:39.628926 UTC
Evaluación 74 -> 2025-04-11 12:14:01.236887 UTC
Evaluación 75 -> 2025-04-11 12:15:23.017216 UTC
Evaluación 76 -> 2025-04-11 12:16:52.997112 UTC
Evaluación 77 -> 2025-04-11 12:18:15.454318 UTC
Evaluación 78 -> 2025-04-11 12:19:42.216698 UTC
Evaluación 79 -> 2025-04-11 12:21:09.118505 UTC
Evaluación 80 -> 2025-04-11 12:22:36.946173 UTC
Evaluación 81 -> 2025-04-11 12:24:04.837818 UTC
Evaluación 82 -> 2025-04-11 12:25:46.963361 UTC
Evaluación 83 -> 2025-04-11 12:27:27.612083 UTC
Evaluación 84 -> 2025-04-11 12:29:02.125749 UTC
Evaluación 85 -> 2025-04-11 12:30:26.834808 UTC
Evaluación 86 -> 2025-04-11 12:32:00.107321 UTC
Evaluación 87 -> 2025-04-11 12:33:24.355834 UTC
Evaluación 88 -> 2025-04-11 12:34:57.482321 UTC
Evaluación 89 -> 2025-04-11 12:36:34.098302 UTC
Evaluación 90 -> 2025-04-11 12:37:58.109313 UTC
Evaluación 91 -> 2025-04-11 12:39:20.355613 UTC
Evaluación 92 -> 2025-04-11 12:40:42.303698 UTC
Evaluación 93 -> 2025-04-11 12:42:04.156158 UTC
Evaluación 94 -> 2025-04-11 12:43:25.837836 UTC
Evaluación 95 -> 2025-04-11 12:44:51.940040 UTC
Evaluación 96 -> 2025-04-11 12:46:14.114909 UTC
Evaluación 97 -> 2025-04-11 12:47:26.474750 UTC
Evaluación 98 -> 2025-04-11 12:48:47.759796 UTC
Evaluación 99 -> 2025-04-11 12:50:09.310061 UTC
Evaluación 100 -> 2025-04-11 12:51:30.099812 UTC


---------------------------------------RPS  mobilenet  GENETICO3  75%----------------------------------------------

Start time: 2025-04-11 12:52:56.395681 UTC
Evaluación 1 -> 2025-04-11 12:54:58.327710 UTC
Evaluación 2 -> 2025-04-11 12:57:00.739994 UTC
Evaluación 3 -> 2025-04-11 12:59:00.964190 UTC
Evaluación 4 -> 2025-04-11 13:01:01.827499 UTC
Evaluación 5 -> 2025-04-11 13:03:31.609201 UTC
Evaluación 6 -> 2025-04-11 13:05:36.186259 UTC
Evaluación 7 -> 2025-04-11 13:07:36.732290 UTC
Evaluación 8 -> 2025-04-11 13:09:35.364527 UTC
Evaluación 9 -> 2025-04-11 13:11:36.495194 UTC
Evaluación 10 -> 2025-04-11 13:13:38.044975 UTC
Evaluación 11 -> 2025-04-11 13:15:46.070584 UTC
Evaluación 12 -> 2025-04-11 13:17:46.589505 UTC
Evaluación 13 -> 2025-04-11 13:19:56.500463 UTC
Evaluación 14 -> 2025-04-11 13:21:56.530331 UTC
Evaluación 15 -> 2025-04-11 13:23:59.991942 UTC
Evaluación 16 -> 2025-04-11 13:26:01.719173 UTC
Evaluación 17 -> 2025-04-11 13:28:08.303217 UTC
Evaluación 18 -> 2025-04-11 13:30:19.579845 UTC
Evaluación 19 -> 2025-04-11 13:32:21.551056 UTC
Evaluación 20 -> 2025-04-11 13:34:31.779317 UTC
Evaluación 21 -> 2025-04-11 13:36:32.889180 UTC
Evaluación 22 -> 2025-04-11 13:38:36.244315 UTC
Evaluación 23 -> 2025-04-11 13:40:35.546199 UTC
Evaluación 24 -> 2025-04-11 13:42:46.521051 UTC
Evaluación 25 -> 2025-04-11 13:44:56.599787 UTC
Evaluación 26 -> 2025-04-11 13:46:58.684534 UTC
Evaluación 27 -> 2025-04-11 13:49:01.247992 UTC
Evaluación 28 -> 2025-04-11 13:51:10.898223 UTC
Evaluación 29 -> 2025-04-11 13:53:12.440488 UTC
Evaluación 30 -> 2025-04-11 13:55:29.676467 UTC
Evaluación 31 -> 2025-04-11 13:57:33.350151 UTC
Evaluación 32 -> 2025-04-11 13:59:41.958121 UTC
Evaluación 33 -> 2025-04-11 14:01:51.912504 UTC
Evaluación 34 -> 2025-04-11 14:03:52.482074 UTC
Evaluación 35 -> 2025-04-11 14:05:55.802892 UTC
Evaluación 36 -> 2025-04-11 14:08:00.299614 UTC
Evaluación 37 -> 2025-04-11 14:10:02.208867 UTC
Evaluación 38 -> 2025-04-11 14:12:13.284139 UTC
Evaluación 39 -> 2025-04-11 14:14:15.096331 UTC
