Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final
RS,0.1,1:27:40,0.897196261682243,0.8937475974382824,0.897196261682243,0.8951849960037681,100,0.09001866
RS,0.25,3:20:15,0.9158878504672897,0.9123790085386004,0.9158878504672897,0.9133614047226483,100,0.22504663
RS,0.5,6:32:10,0.9252336448598131,0.9231916035078751,0.9252336448598131,0.9235035814987418,100,0.45009327
RS,0.75,10:11:45,0.9345794392523364,0.9332260371041787,0.9345794392523364,0.9335864642379312,100,0.6751399
LR,0.1,1:38:56,0.9065420560747663,0.9020846349733108,0.9065420560747663,0.9015164154998435,100,0.09001866
LR,0.25,3:22:25,0.9182242990654206,0.9161634199759487,0.9182242990654206,0.9167516543843486,100,0.22504663
LR,0.5,6:32:02,0.9252336448598131,0.9239281885711901,0.9252336448598131,0.92417169270325,100,0.45009327
LR,0.75,10:03:03,0.9322429906542056,0.9300823791512205,0.9322429906542056,0.9308184392929865,100,0.6751399
