Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
genetico2,0.1,0:16:25,0.8038,0.8144,0.8038,0.7934,14,0.1,0.3373,0.2897,0.373
genetico2,0.25,0:21:03,0.8011,0.8098,0.8011,0.7941,14,0.25,0.3508,0.3206,0.3286
genetico2,0.5,0:36:32,0.7903,0.8071,0.7903,0.7835,14,0.4437,0.3283,0.3515,0.3202
genetico2,0.75,0:51:07,0.793,0.8228,0.793,0.7876,14,0.75,0.3418,0.3238,0.3344
