Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
genetico2_2,0.1,0:30:23,0.8763,0.877,0.8763,0.8762,100,0.1,0.381,0.3492,0.2698
genetico2_2,0.25,1:03:28,0.8602,0.8643,0.8602,0.8559,100,0.25,0.346,0.327,0.327
genetico2_2,0.5,1:58:38,0.8226,0.8388,0.8226,0.8137,100,0.5,0.3484,0.3206,0.331
genetico2_2,0.75,2:52:41,0.828,0.8412,0.828,0.8238,100,0.75,0.337,0.3238,0.3392
