

---------------------------------------RPS  mobilenet  GENETICO  10%----------------------------------------------

Start time: 2025-05-11 09:10:34.476547 UTC
Evaluación 1 -> 2025-05-11 09:11:06.247883 UTC
Evaluación 2 -> 2025-05-11 09:11:24.999104 UTC
Evaluación 3 -> 2025-05-11 09:11:43.628561 UTC
Evaluación 4 -> 2025-05-11 09:12:02.373859 UTC
Evaluación 5 -> 2025-05-11 09:12:21.168871 UTC
Evaluación 6 -> 2025-05-11 09:12:39.830127 UTC
Evaluación 7 -> 2025-05-11 09:12:58.073889 UTC
Evaluación 8 -> 2025-05-11 09:13:16.846284 UTC
Evaluación 9 -> 2025-05-11 09:13:35.415423 UTC
Evaluación 10 -> 2025-05-11 09:13:54.179417 UTC
Evaluación 11 -> 2025-05-11 09:14:12.784499 UTC
Evaluación 12 -> 2025-05-11 09:14:31.606267 UTC
Evaluación 13 -> 2025-05-11 09:14:50.517221 UTC
Evaluación 14 -> 2025-05-11 09:15:08.898301 UTC
Evaluación 15 -> 2025-05-11 09:15:27.537827 UTC
Evaluación 16 -> 2025-05-11 09:15:45.748567 UTC
Evaluación 17 -> 2025-05-11 09:16:03.878700 UTC
Evaluación 18 -> 2025-05-11 09:16:22.624779 UTC
Evaluación 19 -> 2025-05-11 09:16:40.910861 UTC
Evaluación 20 -> 2025-05-11 09:16:59.535218 UTC
Evaluación 21 -> 2025-05-11 09:17:18.004237 UTC
Evaluación 22 -> 2025-05-11 09:17:35.901746 UTC
Evaluación 23 -> 2025-05-11 09:17:54.283172 UTC
Evaluación 24 -> 2025-05-11 09:18:12.719463 UTC
Evaluación 25 -> 2025-05-11 09:18:31.157382 UTC
Evaluación 26 -> 2025-05-11 09:18:49.284047 UTC
Evaluación 27 -> 2025-05-11 09:19:07.396435 UTC
Evaluación 28 -> 2025-05-11 09:19:25.299904 UTC
Evaluación 29 -> 2025-05-11 09:19:43.877635 UTC
Evaluación 30 -> 2025-05-11 09:20:02.257673 UTC
Evaluación 31 -> 2025-05-11 09:20:20.654010 UTC
Evaluación 32 -> 2025-05-11 09:20:39.143053 UTC
Evaluación 33 -> 2025-05-11 09:20:57.222382 UTC
Evaluación 34 -> 2025-05-11 09:21:15.342057 UTC
Evaluación 35 -> 2025-05-11 09:21:33.755836 UTC
Evaluación 36 -> 2025-05-11 09:21:52.437195 UTC
Evaluación 37 -> 2025-05-11 09:22:10.936264 UTC
Evaluación 38 -> 2025-05-11 09:22:29.070008 UTC
Evaluación 39 -> 2025-05-11 09:22:47.319482 UTC
Evaluación 40 -> 2025-05-11 09:23:06.021431 UTC
Evaluación 41 -> 2025-05-11 09:23:24.270702 UTC
Evaluación 42 -> 2025-05-11 09:23:42.862650 UTC
Evaluación 43 -> 2025-05-11 09:24:01.500850 UTC
Evaluación 44 -> 2025-05-11 09:24:19.836799 UTC
Evaluación 45 -> 2025-05-11 09:24:38.104429 UTC
Evaluación 46 -> 2025-05-11 09:24:56.545375 UTC
Evaluación 47 -> 2025-05-11 09:25:15.136399 UTC
Evaluación 48 -> 2025-05-11 09:25:33.734034 UTC
Evaluación 49 -> 2025-05-11 09:25:52.250403 UTC
Evaluación 50 -> 2025-05-11 09:26:10.649388 UTC
Evaluación 51 -> 2025-05-11 09:26:29.245203 UTC
Evaluación 52 -> 2025-05-11 09:26:47.545912 UTC
Evaluación 53 -> 2025-05-11 09:27:06.027698 UTC
Evaluación 54 -> 2025-05-11 09:27:24.384832 UTC
Evaluación 55 -> 2025-05-11 09:27:42.831706 UTC
Evaluación 56 -> 2025-05-11 09:28:01.350289 UTC
Evaluación 57 -> 2025-05-11 09:28:19.883631 UTC
Evaluación 58 -> 2025-05-11 09:28:38.461956 UTC
Evaluación 59 -> 2025-05-11 09:28:56.818698 UTC
Evaluación 60 -> 2025-05-11 09:29:15.070626 UTC
Evaluación 61 -> 2025-05-11 09:29:33.358751 UTC
Evaluación 62 -> 2025-05-11 09:29:51.909504 UTC
Evaluación 63 -> 2025-05-11 09:30:10.090977 UTC
Evaluación 64 -> 2025-05-11 09:30:28.534891 UTC
Evaluación 65 -> 2025-05-11 09:30:47.072186 UTC
Evaluación 66 -> 2025-05-11 09:31:05.663280 UTC
Evaluación 67 -> 2025-05-11 09:31:24.103206 UTC
Evaluación 68 -> 2025-05-11 09:31:42.525554 UTC
Evaluación 69 -> 2025-05-11 09:32:01.133993 UTC
Evaluación 70 -> 2025-05-11 09:32:19.541443 UTC
Evaluación 71 -> 2025-05-11 09:32:37.952223 UTC
Evaluación 72 -> 2025-05-11 09:32:56.360691 UTC
Evaluación 73 -> 2025-05-11 09:33:15.315371 UTC
Evaluación 74 -> 2025-05-11 09:33:33.821053 UTC
Evaluación 75 -> 2025-05-11 09:33:52.340963 UTC
Evaluación 76 -> 2025-05-11 09:34:10.683736 UTC
Evaluación 77 -> 2025-05-11 09:34:29.313637 UTC
Evaluación 78 -> 2025-05-11 09:34:47.850472 UTC
Evaluación 79 -> 2025-05-11 09:35:06.458782 UTC
Evaluación 80 -> 2025-05-11 09:35:24.868645 UTC
Evaluación 81 -> 2025-05-11 09:35:43.761097 UTC
Evaluación 82 -> 2025-05-11 09:36:02.092657 UTC
Evaluación 83 -> 2025-05-11 09:36:20.661379 UTC
Evaluación 84 -> 2025-05-11 09:36:39.029860 UTC
Evaluación 85 -> 2025-05-11 09:36:57.518776 UTC
Evaluación 86 -> 2025-05-11 09:37:15.921014 UTC
Evaluación 87 -> 2025-05-11 09:37:34.381296 UTC
Evaluación 88 -> 2025-05-11 09:37:52.829087 UTC
Evaluación 89 -> 2025-05-11 09:38:11.237855 UTC
Evaluación 90 -> 2025-05-11 09:38:29.836626 UTC
Evaluación 91 -> 2025-05-11 09:38:48.179256 UTC
Evaluación 92 -> 2025-05-11 09:39:06.559912 UTC
Evaluación 93 -> 2025-05-11 09:39:24.900486 UTC
Evaluación 94 -> 2025-05-11 09:39:43.590511 UTC
Evaluación 95 -> 2025-05-11 09:40:02.153202 UTC
Evaluación 96 -> 2025-05-11 09:40:20.876008 UTC
Evaluación 97 -> 2025-05-11 09:40:39.471535 UTC
Evaluación 98 -> 2025-05-11 09:40:58.058948 UTC
Evaluación 99 -> 2025-05-11 09:41:16.628299 UTC
Evaluación 100 -> 2025-05-11 09:41:35.055824 UTC


---------------------------------------RPS  mobilenet  GENETICO  25%----------------------------------------------

Start time: 2025-05-11 09:41:53.856473 UTC
Evaluación 1 -> 2025-05-11 09:42:32.193940 UTC
Evaluación 2 -> 2025-05-11 09:43:09.664297 UTC
Evaluación 3 -> 2025-05-11 09:43:46.784886 UTC
Evaluación 4 -> 2025-05-11 09:44:24.142444 UTC
Evaluación 5 -> 2025-05-11 09:45:00.993110 UTC
Evaluación 6 -> 2025-05-11 09:45:38.421257 UTC
Evaluación 7 -> 2025-05-11 09:46:15.301060 UTC
Evaluación 8 -> 2025-05-11 09:46:52.739472 UTC
Evaluación 9 -> 2025-05-11 09:47:30.060269 UTC
Evaluación 10 -> 2025-05-11 09:48:07.257564 UTC
Evaluación 11 -> 2025-05-11 09:48:44.211836 UTC
Evaluación 12 -> 2025-05-11 09:49:21.510060 UTC
Evaluación 13 -> 2025-05-11 09:49:58.529707 UTC
Evaluación 14 -> 2025-05-11 09:50:35.920551 UTC
Evaluación 15 -> 2025-05-11 09:51:13.122828 UTC
Evaluación 16 -> 2025-05-11 09:51:50.498351 UTC
Evaluación 17 -> 2025-05-11 09:52:28.011810 UTC
Evaluación 18 -> 2025-05-11 09:53:05.372413 UTC
Evaluación 19 -> 2025-05-11 09:53:43.083258 UTC
Evaluación 20 -> 2025-05-11 09:54:20.340681 UTC
Evaluación 21 -> 2025-05-11 09:54:58.136628 UTC
Evaluación 22 -> 2025-05-11 09:55:35.762495 UTC
Evaluación 23 -> 2025-05-11 09:56:13.439544 UTC
Evaluación 24 -> 2025-05-11 09:56:50.758221 UTC
Evaluación 25 -> 2025-05-11 09:57:27.719434 UTC
Evaluación 26 -> 2025-05-11 09:58:04.765217 UTC
Evaluación 27 -> 2025-05-11 09:58:42.261570 UTC
Evaluación 28 -> 2025-05-11 09:59:20.063678 UTC
Evaluación 29 -> 2025-05-11 09:59:57.785345 UTC
Evaluación 30 -> 2025-05-11 10:00:35.701425 UTC
Evaluación 31 -> 2025-05-11 10:01:13.230917 UTC
Evaluación 32 -> 2025-05-11 10:01:50.814677 UTC
Evaluación 33 -> 2025-05-11 10:02:27.685078 UTC
Evaluación 34 -> 2025-05-11 10:03:05.214517 UTC
Evaluación 35 -> 2025-05-11 10:03:42.660832 UTC
Evaluación 36 -> 2025-05-11 10:04:19.981830 UTC
Evaluación 37 -> 2025-05-11 10:04:57.599248 UTC
Evaluación 38 -> 2025-05-11 10:05:34.613511 UTC
Evaluación 39 -> 2025-05-11 10:06:11.829798 UTC
Evaluación 40 -> 2025-05-11 10:06:48.894530 UTC
Evaluación 41 -> 2025-05-11 10:07:25.875407 UTC
Evaluación 42 -> 2025-05-11 10:08:03.041320 UTC
Evaluación 43 -> 2025-05-11 10:08:40.616283 UTC
Evaluación 44 -> 2025-05-11 10:09:17.770292 UTC
Evaluación 45 -> 2025-05-11 10:09:55.082173 UTC
