

---------------------------------------RPS  mobilenet  GENETICO  10%----------------------------------------------

Start time: 2025-05-11 09:10:34.512490 UTC
Evaluación 1 -> 2025-05-11 09:11:06.258952 UTC
Evaluación 2 -> 2025-05-11 09:11:21.227099 UTC
Evaluación 3 -> 2025-05-11 09:11:36.463571 UTC
Evaluación 4 -> 2025-05-11 09:11:51.698288 UTC
Evaluación 5 -> 2025-05-11 09:12:06.268103 UTC
Evaluación 6 -> 2025-05-11 09:12:20.676989 UTC
Evaluación 7 -> 2025-05-11 09:12:35.046052 UTC
Evaluación 8 -> 2025-05-11 09:12:49.682562 UTC
Evaluación 9 -> 2025-05-11 09:13:04.007800 UTC
Evaluación 10 -> 2025-05-11 09:13:19.038352 UTC
Evaluación 11 -> 2025-05-11 09:13:33.578524 UTC
Evaluación 12 -> 2025-05-11 09:13:48.404218 UTC
Evaluación 13 -> 2025-05-11 09:14:03.030562 UTC
Evaluación 14 -> 2025-05-11 09:14:17.300140 UTC
Evaluación 15 -> 2025-05-11 09:14:31.647275 UTC
Evaluación 16 -> 2025-05-11 09:14:46.007331 UTC
Evaluación 17 -> 2025-05-11 09:15:00.708995 UTC
Evaluación 18 -> 2025-05-11 09:15:15.333221 UTC
Evaluación 19 -> 2025-05-11 09:15:30.014070 UTC
Evaluación 20 -> 2025-05-11 09:15:44.197240 UTC
Evaluación 21 -> 2025-05-11 09:15:58.809561 UTC
Evaluación 22 -> 2025-05-11 09:16:13.224536 UTC
Evaluación 23 -> 2025-05-11 09:16:27.625286 UTC
Evaluación 24 -> 2025-05-11 09:16:42.674536 UTC
Evaluación 25 -> 2025-05-11 09:16:57.011712 UTC
Evaluación 26 -> 2025-05-11 09:17:11.713507 UTC
Evaluación 27 -> 2025-05-11 09:17:26.378067 UTC
Evaluación 28 -> 2025-05-11 09:17:41.262264 UTC
Evaluación 29 -> 2025-05-11 09:17:56.355333 UTC
Evaluación 30 -> 2025-05-11 09:18:11.019826 UTC
Evaluación 31 -> 2025-05-11 09:18:25.678920 UTC
Evaluación 32 -> 2025-05-11 09:18:40.221618 UTC
Evaluación 33 -> 2025-05-11 09:18:54.723058 UTC
Evaluación 34 -> 2025-05-11 09:19:09.789242 UTC
Evaluación 35 -> 2025-05-11 09:19:24.565766 UTC
Evaluación 36 -> 2025-05-11 09:19:39.122207 UTC
Evaluación 37 -> 2025-05-11 09:19:53.726912 UTC
Evaluación 38 -> 2025-05-11 09:20:08.480222 UTC
Evaluación 39 -> 2025-05-11 09:20:22.852055 UTC
Evaluación 40 -> 2025-05-11 09:20:37.220896 UTC
Evaluación 41 -> 2025-05-11 09:20:52.072653 UTC
Evaluación 42 -> 2025-05-11 09:21:06.375683 UTC
Evaluación 43 -> 2025-05-11 09:21:20.665501 UTC
Evaluación 44 -> 2025-05-11 09:21:35.175252 UTC
Evaluación 45 -> 2025-05-11 09:21:49.885546 UTC
Evaluación 46 -> 2025-05-11 09:22:04.465231 UTC
Evaluación 47 -> 2025-05-11 09:22:18.665619 UTC
Evaluación 48 -> 2025-05-11 09:22:33.213549 UTC
