

---------------------------------------RPS  mobilenet  GENETICO  10%----------------------------------------------

Start time: 2025-05-12 00:34:15.273831 UTC
Evaluación 1 -> 2025-05-12 00:34:42.132927 UTC
Evaluación 2 -> 2025-05-12 00:34:56.755157 UTC
Evaluación 3 -> 2025-05-12 00:35:11.428666 UTC
Evaluación 4 -> 2025-05-12 00:35:26.028678 UTC
Evaluación 5 -> 2025-05-12 00:35:41.785232 UTC
Evaluación 6 -> 2025-05-12 00:35:56.669743 UTC
Evaluación 7 -> 2025-05-12 00:36:11.453594 UTC
Evaluación 8 -> 2025-05-12 00:36:26.334089 UTC
Evaluación 9 -> 2025-05-12 00:36:40.840722 UTC
Evaluación 10 -> 2025-05-12 00:36:55.108922 UTC
Evaluación 11 -> 2025-05-12 00:37:09.882306 UTC
Evaluación 12 -> 2025-05-12 00:37:24.397227 UTC
Evaluación 13 -> 2025-05-12 00:37:38.871397 UTC
Evaluación 14 -> 2025-05-12 00:37:53.480606 UTC
Evaluación 15 -> 2025-05-12 00:38:07.995383 UTC
Evaluación 16 -> 2025-05-12 00:38:22.375121 UTC
Evaluación 17 -> 2025-05-12 00:38:37.231286 UTC
Evaluación 18 -> 2025-05-12 00:38:51.617550 UTC
Evaluación 19 -> 2025-05-12 00:39:06.106009 UTC
Evaluación 20 -> 2025-05-12 00:39:20.664634 UTC
Evaluación 21 -> 2025-05-12 00:39:34.869250 UTC
Evaluación 22 -> 2025-05-12 00:39:49.211513 UTC
Evaluación 23 -> 2025-05-12 00:40:03.824316 UTC
Evaluación 24 -> 2025-05-12 00:40:18.238682 UTC
Evaluación 25 -> 2025-05-12 00:40:32.721255 UTC
Evaluación 26 -> 2025-05-12 00:40:47.439712 UTC
Evaluación 27 -> 2025-05-12 00:41:02.183045 UTC
Evaluación 28 -> 2025-05-12 00:41:16.719066 UTC
Evaluación 29 -> 2025-05-12 00:41:31.367160 UTC
Evaluación 30 -> 2025-05-12 00:41:45.813240 UTC
Evaluación 31 -> 2025-05-12 00:42:00.308643 UTC
Evaluación 32 -> 2025-05-12 00:42:15.001614 UTC
Evaluación 33 -> 2025-05-12 00:42:29.448152 UTC
Evaluación 34 -> 2025-05-12 00:42:43.805841 UTC
Evaluación 35 -> 2025-05-12 00:42:58.221542 UTC
Evaluación 36 -> 2025-05-12 00:43:12.590160 UTC
Evaluación 37 -> 2025-05-12 00:43:27.079804 UTC
