Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
GA-PR,0.1,0:38:14,0.8199,0.8445,0.8199,0.8061,100,0.1,0.2897,0.3056,0.4048
GA-PR,0.25,1:21:49,0.8145,0.8328,0.8145,0.8092,100,0.25,0.3238,0.3222,0.354
GA-PR,0.5,2:33:50,0.8118,0.8314,0.8118,0.8008,100,0.5,0.3222,0.3317,0.346
GA-PR,0.75,3:40:20,0.8199,0.8309,0.8199,0.8132,100,0.75,0.3376,0.3328,0.3296
