

---------------------------------------RPS  mobilenet  MEMETICO (LIBRE)  10%----------------------------------------------

Start time: 2025-05-17 16:45:16.928204 UTC
Evaluación 1 -> 2025-05-17 16:46:13.192732 UTC
Evaluación 2 -> 2025-05-17 16:46:35.831889 UTC
Evaluación 3 -> 2025-05-17 16:46:57.905931 UTC
Evaluación 4 -> 2025-05-17 16:47:20.068430 UTC
Evaluación 5 -> 2025-05-17 16:47:42.012165 UTC
Evaluación 6 -> 2025-05-17 16:48:04.348361 UTC
Evaluación 7 -> 2025-05-17 16:48:26.561884 UTC
Evaluación 8 -> 2025-05-17 16:48:48.804257 UTC
Evaluación 9 -> 2025-05-17 16:49:10.756458 UTC
Evaluación 10 -> 2025-05-17 16:49:32.185860 UTC
Evaluación 11 -> 2025-05-17 16:50:00.238750 UTC
Evaluación 12 -> 2025-05-17 16:50:29.335601 UTC
Evaluación 13 -> 2025-05-17 16:50:48.627991 UTC
Evaluación 14 -> 2025-05-17 16:51:08.083938 UTC
Evaluación 15 -> 2025-05-17 16:51:28.466094 UTC
Evaluación 16 -> 2025-05-17 16:51:49.038015 UTC
Evaluación 17 -> 2025-05-17 16:52:09.192345 UTC
Evaluación 18 -> 2025-05-17 16:52:28.122467 UTC
Evaluación 19 -> 2025-05-17 16:52:46.995719 UTC
Evaluación 20 -> 2025-05-17 16:53:06.494768 UTC
Evaluación 21 -> 2025-05-17 16:53:25.540482 UTC
Evaluación 22 -> 2025-05-17 16:53:44.731011 UTC
Evaluación 23 -> 2025-05-17 16:54:03.480863 UTC
Evaluación 24 -> 2025-05-17 16:54:27.239722 UTC
Evaluación 25 -> 2025-05-17 16:54:50.760064 UTC
Evaluación 26 -> 2025-05-17 16:55:12.920103 UTC
Evaluación 27 -> 2025-05-17 16:55:35.307606 UTC
Evaluación 28 -> 2025-05-17 16:55:57.570821 UTC
Evaluación 29 -> 2025-05-17 16:56:20.224768 UTC
Evaluación 30 -> 2025-05-17 16:56:42.011507 UTC
Evaluación 31 -> 2025-05-17 16:57:04.402338 UTC
Evaluación 32 -> 2025-05-17 16:57:26.604898 UTC
Evaluación 33 -> 2025-05-17 16:57:48.595327 UTC
Evaluación 34 -> 2025-05-17 16:58:10.751788 UTC
Evaluación 35 -> 2025-05-17 16:58:32.745845 UTC
Evaluación 36 -> 2025-05-17 16:58:54.842570 UTC
Evaluación 37 -> 2025-05-17 16:59:11.355246 UTC
Evaluación 38 -> 2025-05-17 16:59:27.507124 UTC
Evaluación 39 -> 2025-05-17 16:59:44.467082 UTC
Evaluación 40 -> 2025-05-17 17:00:00.846460 UTC
Evaluación 41 -> 2025-05-17 17:00:17.428009 UTC
Evaluación 42 -> 2025-05-17 17:00:33.741153 UTC
Evaluación 43 -> 2025-05-17 17:00:50.218381 UTC
Evaluación 44 -> 2025-05-17 17:01:06.873442 UTC
Evaluación 45 -> 2025-05-17 17:01:23.133154 UTC
Evaluación 46 -> 2025-05-17 17:01:39.221101 UTC
Evaluación 47 -> 2025-05-17 17:01:55.583201 UTC
Evaluación 48 -> 2025-05-17 17:02:12.118763 UTC
Evaluación 49 -> 2025-05-17 17:02:30.914097 UTC
Evaluación 50 -> 2025-05-17 17:02:49.966107 UTC
Evaluación 51 -> 2025-05-17 17:03:09.381930 UTC
Evaluación 52 -> 2025-05-17 17:03:28.355891 UTC
Evaluación 53 -> 2025-05-17 17:03:47.301653 UTC
Evaluación 54 -> 2025-05-17 17:04:06.614438 UTC
Evaluación 55 -> 2025-05-17 17:04:25.123542 UTC
Evaluación 56 -> 2025-05-17 17:04:44.409644 UTC
Evaluación 57 -> 2025-05-17 17:05:03.883109 UTC
Evaluación 58 -> 2025-05-17 17:05:23.251431 UTC
Evaluación 59 -> 2025-05-17 17:05:41.958684 UTC
Evaluación 60 -> 2025-05-17 17:06:05.640014 UTC
Evaluación 61 -> 2025-05-17 17:06:30.222682 UTC
Evaluación 62 -> 2025-05-17 17:06:54.622908 UTC
Evaluación 63 -> 2025-05-17 17:07:19.560041 UTC
Evaluación 64 -> 2025-05-17 17:07:43.945342 UTC
Evaluación 65 -> 2025-05-17 17:08:08.293124 UTC
Evaluación 66 -> 2025-05-17 17:08:32.980541 UTC
Evaluación 67 -> 2025-05-17 17:08:57.619725 UTC
Evaluación 68 -> 2025-05-17 17:09:21.477876 UTC
Evaluación 69 -> 2025-05-17 17:09:45.244234 UTC
Evaluación 70 -> 2025-05-17 17:10:07.986612 UTC
Evaluación 71 -> 2025-05-17 17:10:25.950029 UTC
Evaluación 72 -> 2025-05-17 17:10:43.881715 UTC
Evaluación 73 -> 2025-05-17 17:11:09.857452 UTC
Evaluación 74 -> 2025-05-17 17:11:28.632831 UTC
Evaluación 75 -> 2025-05-17 17:11:47.353040 UTC
Evaluación 76 -> 2025-05-17 17:12:06.274553 UTC
Evaluación 77 -> 2025-05-17 17:12:25.241892 UTC
Evaluación 78 -> 2025-05-17 17:12:44.773500 UTC
Evaluación 79 -> 2025-05-17 17:13:03.792533 UTC
Evaluación 80 -> 2025-05-17 17:13:22.684201 UTC
Evaluación 81 -> 2025-05-17 17:13:41.616204 UTC
Evaluación 82 -> 2025-05-17 17:14:00.895440 UTC
Evaluación 83 -> 2025-05-17 17:14:20.011451 UTC
Evaluación 84 -> 2025-05-17 17:14:38.967128 UTC
Evaluación 85 -> 2025-05-17 17:14:54.365701 UTC
Evaluación 86 -> 2025-05-17 17:15:09.707519 UTC
Evaluación 87 -> 2025-05-17 17:15:25.096873 UTC
Evaluación 88 -> 2025-05-17 17:15:41.156136 UTC
Evaluación 89 -> 2025-05-17 17:15:56.922843 UTC
Evaluación 90 -> 2025-05-17 17:16:12.103629 UTC
Evaluación 91 -> 2025-05-17 17:16:27.456935 UTC
Evaluación 92 -> 2025-05-17 17:16:43.570626 UTC
Evaluación 93 -> 2025-05-17 17:16:59.345922 UTC
Evaluación 94 -> 2025-05-17 17:17:15.509238 UTC
Evaluación 95 -> 2025-05-17 17:17:31.238939 UTC
Evaluación 96 -> 2025-05-17 17:17:59.484429 UTC
Evaluación 97 -> 2025-05-17 17:18:27.865087 UTC
Evaluación 98 -> 2025-05-17 17:18:48.955936 UTC
Evaluación 99 -> 2025-05-17 17:19:09.848103 UTC
Evaluación 100 -> 2025-05-17 17:19:28.713377 UTC


---------------------------------------RPS  mobilenet  MEMETICO (LIBRE)  25%----------------------------------------------

Start time: 2025-05-17 17:19:48.354596 UTC
Evaluación 1 -> 2025-05-17 17:20:31.144763 UTC
Evaluación 2 -> 2025-05-17 17:21:13.177708 UTC
Evaluación 3 -> 2025-05-17 17:21:55.488268 UTC
Evaluación 4 -> 2025-05-17 17:22:37.137644 UTC
Evaluación 5 -> 2025-05-17 17:23:19.052156 UTC
Evaluación 6 -> 2025-05-17 17:24:01.183807 UTC
Evaluación 7 -> 2025-05-17 17:24:42.940223 UTC
Evaluación 8 -> 2025-05-17 17:25:24.575857 UTC
Evaluación 9 -> 2025-05-17 17:26:05.780127 UTC
Evaluación 10 -> 2025-05-17 17:26:48.596827 UTC
Evaluación 11 -> 2025-05-17 17:27:38.998549 UTC
Evaluación 12 -> 2025-05-17 17:28:28.008185 UTC
Evaluación 13 -> 2025-05-17 17:29:16.324532 UTC
