Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final
-,1.0,0:08:53,0.9205607476635514,0.91857609542415,0.9205607476635514,0.9190988692106031,1,0.90018654
