

---------------------------------------RPS  mobilenet  GENETICO2 (LIBRE)  10%----------------------------------------------

Start time: 2025-05-10 09:13:22.133428 UTC
Evaluación 1 -> 2025-05-10 09:14:05.974814 UTC
Evaluación 2 -> 2025-05-10 09:14:25.956906 UTC
Evaluación 3 -> 2025-05-10 09:14:45.967837 UTC
Evaluación 4 -> 2025-05-10 09:15:05.855616 UTC
Evaluación 5 -> 2025-05-10 09:15:25.468086 UTC
Evaluación 6 -> 2025-05-10 09:15:45.545816 UTC
Evaluación 7 -> 2025-05-10 09:16:04.790626 UTC
Evaluación 8 -> 2025-05-10 09:16:24.526101 UTC
Evaluación 9 -> 2025-05-10 09:16:43.840688 UTC
Evaluación 10 -> 2025-05-10 09:17:03.477945 UTC
Evaluación 11 -> 2025-05-10 09:17:21.681483 UTC
Evaluación 12 -> 2025-05-10 09:17:39.984733 UTC
Evaluación 13 -> 2025-05-10 09:17:57.432954 UTC
Evaluación 14 -> 2025-05-10 09:18:14.429737 UTC
Evaluación 15 -> 2025-05-10 09:18:40.022703 UTC
Evaluación 16 -> 2025-05-10 09:19:06.372506 UTC
Evaluación 17 -> 2025-05-10 09:19:24.982955 UTC
Evaluación 18 -> 2025-05-10 09:19:43.220098 UTC
Evaluación 19 -> 2025-05-10 09:20:04.078647 UTC
Evaluación 20 -> 2025-05-10 09:20:24.149116 UTC
Evaluación 21 -> 2025-05-10 09:20:38.145034 UTC
Evaluación 22 -> 2025-05-10 09:20:52.174132 UTC
Evaluación 23 -> 2025-05-10 09:21:17.552942 UTC
Evaluación 24 -> 2025-05-10 09:21:42.987809 UTC
Evaluación 25 -> 2025-05-10 09:22:06.344211 UTC
Evaluación 26 -> 2025-05-10 09:22:29.944751 UTC
Evaluación 27 -> 2025-05-10 09:22:50.365423 UTC
Evaluación 28 -> 2025-05-10 09:23:10.678426 UTC
Evaluación 29 -> 2025-05-10 09:23:28.730542 UTC
Evaluación 30 -> 2025-05-10 09:23:46.438460 UTC
Evaluación 31 -> 2025-05-10 09:24:02.927320 UTC
Evaluación 32 -> 2025-05-10 09:24:19.058154 UTC
Evaluación 33 -> 2025-05-10 09:24:46.102932 UTC
Evaluación 34 -> 2025-05-10 09:25:13.762863 UTC
Evaluación 35 -> 2025-05-10 09:25:25.664380 UTC
Evaluación 36 -> 2025-05-10 09:25:37.108291 UTC
Evaluación 37 -> 2025-05-10 09:25:50.542090 UTC
Evaluación 38 -> 2025-05-10 09:26:03.747607 UTC
Evaluación 39 -> 2025-05-10 09:26:17.392782 UTC
Evaluación 40 -> 2025-05-10 09:26:30.698529 UTC
Evaluación 41 -> 2025-05-10 09:26:46.821189 UTC
Evaluación 42 -> 2025-05-10 09:27:02.583639 UTC
Evaluación 43 -> 2025-05-10 09:27:26.114512 UTC
Evaluación 44 -> 2025-05-10 09:27:49.591626 UTC
Evaluación 45 -> 2025-05-10 09:28:09.019206 UTC
Evaluación 46 -> 2025-05-10 09:28:29.091787 UTC
Evaluación 47 -> 2025-05-10 09:28:42.012227 UTC
Evaluación 48 -> 2025-05-10 09:28:54.588349 UTC
Evaluación 49 -> 2025-05-10 09:29:07.046782 UTC
Evaluación 50 -> 2025-05-10 09:29:20.195375 UTC
Evaluación 51 -> 2025-05-10 09:29:36.477416 UTC
Evaluación 52 -> 2025-05-10 09:29:52.307877 UTC
Evaluación 53 -> 2025-05-10 09:30:08.661450 UTC
Evaluación 54 -> 2025-05-10 09:30:24.977789 UTC
Evaluación 55 -> 2025-05-10 09:30:39.751286 UTC
Evaluación 56 -> 2025-05-10 09:30:54.111859 UTC
Evaluación 57 -> 2025-05-10 09:31:06.360446 UTC
Evaluación 58 -> 2025-05-10 09:31:19.146969 UTC
Evaluación 59 -> 2025-05-10 09:31:33.237147 UTC
Evaluación 60 -> 2025-05-10 09:31:47.196900 UTC
Evaluación 61 -> 2025-05-10 09:32:02.677112 UTC
Evaluación 62 -> 2025-05-10 09:32:17.960207 UTC
Evaluación 63 -> 2025-05-10 09:32:29.487149 UTC
Evaluación 64 -> 2025-05-10 09:32:41.064970 UTC
Evaluación 65 -> 2025-05-10 09:32:56.737566 UTC
Evaluación 66 -> 2025-05-10 09:33:13.011830 UTC
Evaluación 67 -> 2025-05-10 09:33:30.894089 UTC
