Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
RS,0.25,1:36:07,0.8629,0.8768,0.8629,0.8591,100,0.25,0.319,0.346,0.3349
RS,0.5,2:43:27,0.8817,0.8928,0.8817,0.8792,100,0.5,0.3397,0.3349,0.3254
RS,0.1,1:29:41,0.8441,0.8572,0.8441,0.8437,100,0.1,0.3333,0.3056,0.3611
RS,0.75,4:05:08,0.8844,0.8952,0.8844,0.881,100,0.75,0.336,0.3265,0.3376
