Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
RS,0.25,1:39:05,0.8737,0.8798,0.8737,0.8717,100,0.25,0.3222,0.3524,0.3254
RS,0.5,2:53:54,0.8817,0.8923,0.8817,0.8791,100,0.5,0.3405,0.323,0.3365
RS,0.1,1:32:14,0.8495,0.8645,0.8495,0.8479,100,0.1,0.3294,0.3532,0.3175
RS,0.75,4:12:22,0.8952,0.896,0.8952,0.8944,100,0.75,0.3291,0.3339,0.337
