Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final
100%,1.0,13:55:15,0.9205607476635514,0.91857609542415,0.9205607476635514,0.9190988692106031,100,0.90018654
RS,0.1,1:35:19,0.9030373831775701,0.8995737676003972,0.9030373831775701,0.9009427195396603,100,0.09001866
LS,0.1,1:37:17,0.9065420560747663,0.9032258736256857,0.9065420560747663,0.9034144356175298,100,0.09001866
GA,0.1,1:36:42,0.905373831775701,0.9034400687718236,0.905373831775701,0.9034807236359126,100,0.09001866
MA,0.1,1:36:27,0.905373831775701,0.90212889007394,0.905373831775701,0.9024535976502606,100,0.09001866
GA-WC,0.1,1:37:41,0.9065420560747663,0.9050589671410103,0.9065420560747663,0.9047331624780043,100,0.09001866
GA-PR,0.1,1:38:21,0.9100467289719626,0.907664399337514,0.9100467289719626,0.9080155650833474,100,0.09001866
