

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-19 10:26:32.008063 UTC
Evaluación 1 -> 2025-03-19 10:35:25.620748 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-19 10:43:45.126067 UTC
Evaluación 1 -> 2025-03-19 10:44:42.363189 UTC
Evaluación 2 -> 2025-03-19 10:45:40.945116 UTC
Evaluación 3 -> 2025-03-19 10:46:39.344931 UTC
Evaluación 4 -> 2025-03-19 10:47:38.220391 UTC
Evaluación 5 -> 2025-03-19 10:48:37.518709 UTC
Evaluación 6 -> 2025-03-19 10:49:38.507728 UTC
Evaluación 7 -> 2025-03-19 10:50:36.806839 UTC
Evaluación 8 -> 2025-03-19 10:51:35.381535 UTC
Evaluación 9 -> 2025-03-19 10:52:33.561252 UTC
Evaluación 10 -> 2025-03-19 10:53:32.453100 UTC
Evaluación 11 -> 2025-03-19 10:54:30.259212 UTC
Evaluación 12 -> 2025-03-19 10:55:28.867119 UTC
Evaluación 13 -> 2025-03-19 10:56:27.384729 UTC
Evaluación 14 -> 2025-03-19 10:57:26.074041 UTC
Evaluación 15 -> 2025-03-19 10:58:25.340413 UTC
Evaluación 16 -> 2025-03-19 10:59:24.066669 UTC
Evaluación 17 -> 2025-03-19 11:00:23.431774 UTC
Evaluación 18 -> 2025-03-19 11:01:21.648348 UTC
Evaluación 19 -> 2025-03-19 11:02:20.482530 UTC
Evaluación 20 -> 2025-03-19 11:03:17.844870 UTC
Evaluación 21 -> 2025-03-19 11:04:16.182692 UTC
Evaluación 22 -> 2025-03-19 11:05:15.040990 UTC
Evaluación 23 -> 2025-03-19 11:06:13.995594 UTC
Evaluación 24 -> 2025-03-19 11:07:12.794190 UTC
Evaluación 25 -> 2025-03-19 11:08:10.161499 UTC
Evaluación 26 -> 2025-03-19 11:09:08.269746 UTC
Evaluación 27 -> 2025-03-19 11:10:06.976863 UTC
Evaluación 28 -> 2025-03-19 11:11:06.684272 UTC
Evaluación 29 -> 2025-03-19 11:12:06.659614 UTC
Evaluación 30 -> 2025-03-19 11:13:05.429682 UTC
Evaluación 31 -> 2025-03-19 11:14:03.763750 UTC
Evaluación 32 -> 2025-03-19 11:15:01.014839 UTC
Evaluación 33 -> 2025-03-19 11:16:00.499341 UTC
Evaluación 34 -> 2025-03-19 11:16:59.555425 UTC
Evaluación 35 -> 2025-03-19 11:17:58.212130 UTC
Evaluación 36 -> 2025-03-19 11:18:57.422645 UTC
