

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-19 10:26:32.008030 UTC
Evaluación 1 -> 2025-03-19 10:35:48.317780 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-19 10:44:45.065162 UTC
Evaluación 1 -> 2025-03-19 10:45:47.336749 UTC
Evaluación 2 -> 2025-03-19 10:46:49.650739 UTC
Evaluación 3 -> 2025-03-19 10:47:53.779494 UTC
Evaluación 4 -> 2025-03-19 10:48:55.870740 UTC
Evaluación 5 -> 2025-03-19 10:49:57.207263 UTC
Evaluación 6 -> 2025-03-19 10:50:57.559873 UTC
Evaluación 7 -> 2025-03-19 10:51:58.423447 UTC
Evaluación 8 -> 2025-03-19 10:53:01.415389 UTC
Evaluación 9 -> 2025-03-19 10:54:03.958236 UTC
Evaluación 10 -> 2025-03-19 10:55:05.538632 UTC
Evaluación 11 -> 2025-03-19 10:56:07.696536 UTC
Evaluación 12 -> 2025-03-19 10:57:10.210400 UTC
Evaluación 13 -> 2025-03-19 10:58:12.537942 UTC
Evaluación 14 -> 2025-03-19 10:59:14.346703 UTC
Evaluación 15 -> 2025-03-19 11:00:16.365894 UTC
Evaluación 16 -> 2025-03-19 11:01:18.494190 UTC
Evaluación 17 -> 2025-03-19 11:02:20.509468 UTC
Evaluación 18 -> 2025-03-19 11:03:21.451901 UTC
Evaluación 19 -> 2025-03-19 11:04:22.430598 UTC
Evaluación 20 -> 2025-03-19 11:05:23.907404 UTC
Evaluación 21 -> 2025-03-19 11:06:26.518890 UTC
Evaluación 22 -> 2025-03-19 11:07:27.076724 UTC
Evaluación 23 -> 2025-03-19 11:08:27.915810 UTC
Evaluación 24 -> 2025-03-19 11:09:29.630490 UTC
Evaluación 25 -> 2025-03-19 11:10:32.476236 UTC
Evaluación 26 -> 2025-03-19 11:11:34.720977 UTC
Evaluación 27 -> 2025-03-19 11:12:34.955562 UTC
Evaluación 28 -> 2025-03-19 11:13:35.822441 UTC
Evaluación 29 -> 2025-03-19 11:14:37.956406 UTC
Evaluación 30 -> 2025-03-19 11:15:40.562043 UTC
Evaluación 31 -> 2025-03-19 11:16:43.070617 UTC
Evaluación 32 -> 2025-03-19 11:17:45.977008 UTC
Evaluación 33 -> 2025-03-19 11:18:47.395486 UTC
Evaluación 34 -> 2025-03-19 11:19:49.427440 UTC
Evaluación 35 -> 2025-03-19 11:20:50.991529 UTC
Evaluación 36 -> 2025-03-19 11:21:53.606018 UTC
Evaluación 37 -> 2025-03-19 11:22:55.489801 UTC
Evaluación 38 -> 2025-03-19 11:23:57.664591 UTC
Evaluación 39 -> 2025-03-19 11:25:01.232764 UTC
Evaluación 40 -> 2025-03-19 11:26:03.773303 UTC
Evaluación 41 -> 2025-03-19 11:27:05.521899 UTC
Evaluación 42 -> 2025-03-19 11:28:08.767320 UTC
Evaluación 43 -> 2025-03-19 11:29:11.558327 UTC
Evaluación 44 -> 2025-03-19 11:30:13.445483 UTC
Evaluación 45 -> 2025-03-19 11:31:16.038943 UTC
Evaluación 46 -> 2025-03-19 11:32:17.624350 UTC
Evaluación 47 -> 2025-03-19 11:33:17.938601 UTC
Evaluación 48 -> 2025-03-19 11:34:19.903055 UTC
Evaluación 49 -> 2025-03-19 11:35:22.112738 UTC
