

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-19 10:26:32.008063 UTC
Evaluación 1 -> 2025-03-19 10:35:25.620611 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-19 10:43:46.750859 UTC
Evaluación 1 -> 2025-03-19 10:44:42.443404 UTC
Evaluación 2 -> 2025-03-19 10:45:41.121267 UTC
Evaluación 3 -> 2025-03-19 10:46:39.323547 UTC
Evaluación 4 -> 2025-03-19 10:47:37.170426 UTC
Evaluación 5 -> 2025-03-19 10:48:34.442956 UTC
Evaluación 6 -> 2025-03-19 10:49:34.996719 UTC
Evaluación 7 -> 2025-03-19 10:50:33.797314 UTC
Evaluación 8 -> 2025-03-19 10:51:32.921341 UTC
Evaluación 9 -> 2025-03-19 10:52:31.185009 UTC
Evaluación 10 -> 2025-03-19 10:53:29.522791 UTC
Evaluación 11 -> 2025-03-19 10:54:27.680620 UTC
Evaluación 12 -> 2025-03-19 10:55:25.987386 UTC
Evaluación 13 -> 2025-03-19 10:56:23.934447 UTC
Evaluación 14 -> 2025-03-19 10:57:23.474328 UTC
Evaluación 15 -> 2025-03-19 10:58:20.318675 UTC
Evaluación 16 -> 2025-03-19 10:59:18.072159 UTC
Evaluación 17 -> 2025-03-19 11:00:17.666347 UTC
Evaluación 18 -> 2025-03-19 11:01:16.568958 UTC
Evaluación 19 -> 2025-03-19 11:02:15.068479 UTC
Evaluación 20 -> 2025-03-19 11:03:13.079022 UTC
Evaluación 21 -> 2025-03-19 11:04:12.261962 UTC
Evaluación 22 -> 2025-03-19 11:05:10.304365 UTC
Evaluación 23 -> 2025-03-19 11:06:09.280984 UTC
Evaluación 24 -> 2025-03-19 11:07:07.392662 UTC
Evaluación 25 -> 2025-03-19 11:08:05.487518 UTC
Evaluación 26 -> 2025-03-19 11:09:04.109337 UTC
Evaluación 27 -> 2025-03-19 11:10:02.502901 UTC
Evaluación 28 -> 2025-03-19 11:11:01.060773 UTC
Evaluación 29 -> 2025-03-19 11:11:59.684893 UTC
Evaluación 30 -> 2025-03-19 11:12:57.645677 UTC
Evaluación 31 -> 2025-03-19 11:13:55.167610 UTC
Evaluación 32 -> 2025-03-19 11:14:53.252039 UTC
