

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-19 10:26:32.008133 UTC
Evaluación 1 -> 2025-03-19 10:35:46.284623 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-19 10:44:42.780202 UTC
Evaluación 1 -> 2025-03-19 10:45:43.879384 UTC
Evaluación 2 -> 2025-03-19 10:46:46.304536 UTC
Evaluación 3 -> 2025-03-19 10:47:49.637847 UTC
Evaluación 4 -> 2025-03-19 10:48:53.475882 UTC
Evaluación 5 -> 2025-03-19 10:49:56.419786 UTC
Evaluación 6 -> 2025-03-19 10:50:57.432898 UTC
Evaluación 7 -> 2025-03-19 10:52:00.109028 UTC
Evaluación 8 -> 2025-03-19 10:53:01.251012 UTC
Evaluación 9 -> 2025-03-19 10:54:04.343503 UTC
Evaluación 10 -> 2025-03-19 10:55:06.664870 UTC
Evaluación 11 -> 2025-03-19 10:56:08.748247 UTC
Evaluación 12 -> 2025-03-19 10:57:11.268707 UTC
Evaluación 13 -> 2025-03-19 10:58:13.895730 UTC
Evaluación 14 -> 2025-03-19 10:59:16.835201 UTC
Evaluación 15 -> 2025-03-19 11:00:19.682292 UTC
Evaluación 16 -> 2025-03-19 11:01:21.702947 UTC
Evaluación 17 -> 2025-03-19 11:02:24.294402 UTC
Evaluación 18 -> 2025-03-19 11:03:25.487908 UTC
Evaluación 19 -> 2025-03-19 11:04:26.978746 UTC
Evaluación 20 -> 2025-03-19 11:05:28.626869 UTC
Evaluación 21 -> 2025-03-19 11:06:31.284059 UTC
Evaluación 22 -> 2025-03-19 11:07:32.842892 UTC
Evaluación 23 -> 2025-03-19 11:08:34.507448 UTC
Evaluación 24 -> 2025-03-19 11:09:35.797150 UTC
Evaluación 25 -> 2025-03-19 11:10:36.710866 UTC
Evaluación 26 -> 2025-03-19 11:11:37.079418 UTC
Evaluación 27 -> 2025-03-19 11:12:38.685844 UTC
Evaluación 28 -> 2025-03-19 11:13:40.565228 UTC
Evaluación 29 -> 2025-03-19 11:14:43.293684 UTC
Evaluación 30 -> 2025-03-19 11:15:45.624304 UTC
Evaluación 31 -> 2025-03-19 11:16:46.490424 UTC
Evaluación 32 -> 2025-03-19 11:17:49.458289 UTC
Evaluación 33 -> 2025-03-19 11:18:51.635236 UTC
Evaluación 34 -> 2025-03-19 11:19:53.252856 UTC
Evaluación 35 -> 2025-03-19 11:20:55.620918 UTC
Evaluación 36 -> 2025-03-19 11:21:58.735615 UTC
Evaluación 37 -> 2025-03-19 11:23:01.887867 UTC
Evaluación 38 -> 2025-03-19 11:24:04.280061 UTC
Evaluación 39 -> 2025-03-19 11:25:07.124755 UTC
Evaluación 40 -> 2025-03-19 11:26:08.924745 UTC
Evaluación 41 -> 2025-03-19 11:27:10.383121 UTC
Evaluación 42 -> 2025-03-19 11:28:13.377679 UTC
Evaluación 43 -> 2025-03-19 11:29:17.285561 UTC
Evaluación 44 -> 2025-03-19 11:30:17.659022 UTC
Evaluación 45 -> 2025-03-19 11:31:19.638611 UTC
Evaluación 46 -> 2025-03-19 11:32:20.804724 UTC
Evaluación 47 -> 2025-03-19 11:33:21.585978 UTC
Evaluación 48 -> 2025-03-19 11:34:23.078298 UTC
Evaluación 49 -> 2025-03-19 11:35:24.608250 UTC
Evaluación 50 -> 2025-03-19 11:36:26.127602 UTC
Evaluación 51 -> 2025-03-19 11:37:29.639034 UTC
Evaluación 52 -> 2025-03-19 11:38:31.361891 UTC
Evaluación 53 -> 2025-03-19 11:39:33.609436 UTC
Evaluación 54 -> 2025-03-19 11:40:36.628463 UTC
Evaluación 55 -> 2025-03-19 11:41:38.764784 UTC
Evaluación 56 -> 2025-03-19 11:42:40.637058 UTC
Evaluación 57 -> 2025-03-19 11:43:41.549391 UTC
Evaluación 58 -> 2025-03-19 11:44:41.877785 UTC
Evaluación 59 -> 2025-03-19 11:45:43.327842 UTC
Evaluación 60 -> 2025-03-19 11:46:46.503575 UTC
Evaluación 61 -> 2025-03-19 11:47:49.516295 UTC
Evaluación 62 -> 2025-03-19 11:48:51.374746 UTC
Evaluación 63 -> 2025-03-19 11:49:52.519848 UTC
Evaluación 64 -> 2025-03-19 11:50:53.839930 UTC
Evaluación 65 -> 2025-03-19 11:51:54.337408 UTC
Evaluación 66 -> 2025-03-19 11:52:56.140490 UTC
Evaluación 67 -> 2025-03-19 11:53:58.187242 UTC
Evaluación 68 -> 2025-03-19 11:54:59.620126 UTC
Evaluación 69 -> 2025-03-19 11:56:02.153574 UTC
Evaluación 70 -> 2025-03-19 11:57:03.774552 UTC
Evaluación 71 -> 2025-03-19 11:58:04.173463 UTC
Evaluación 72 -> 2025-03-19 11:59:05.828653 UTC
Evaluación 73 -> 2025-03-19 12:00:07.285528 UTC
Evaluación 74 -> 2025-03-19 12:01:08.620286 UTC
Evaluación 75 -> 2025-03-19 12:02:09.785025 UTC
Evaluación 76 -> 2025-03-19 12:03:11.052117 UTC
Evaluación 77 -> 2025-03-19 12:04:11.352667 UTC
Evaluación 78 -> 2025-03-19 12:05:12.935382 UTC
Evaluación 79 -> 2025-03-19 12:06:15.120442 UTC
Evaluación 80 -> 2025-03-19 12:07:17.279825 UTC
Evaluación 81 -> 2025-03-19 12:08:19.326254 UTC
Evaluación 82 -> 2025-03-19 12:09:20.652526 UTC
Evaluación 83 -> 2025-03-19 12:10:22.926404 UTC
Evaluación 84 -> 2025-03-19 12:11:23.814408 UTC
Evaluación 85 -> 2025-03-19 12:12:26.098811 UTC
Evaluación 86 -> 2025-03-19 12:13:29.902716 UTC
Evaluación 87 -> 2025-03-19 12:14:32.308532 UTC
Evaluación 88 -> 2025-03-19 12:15:33.731255 UTC
Evaluación 89 -> 2025-03-19 12:16:34.635974 UTC
Evaluación 90 -> 2025-03-19 12:17:35.542535 UTC
Evaluación 91 -> 2025-03-19 12:18:37.786874 UTC
Evaluación 92 -> 2025-03-19 12:19:38.173242 UTC
Evaluación 93 -> 2025-03-19 12:20:39.359356 UTC
Evaluación 94 -> 2025-03-19 12:21:40.294049 UTC
Evaluación 95 -> 2025-03-19 12:22:40.268646 UTC
Evaluación 96 -> 2025-03-19 12:23:42.789732 UTC
Evaluación 97 -> 2025-03-19 12:24:47.005502 UTC
Evaluación 98 -> 2025-03-19 12:25:47.570944 UTC
Evaluación 99 -> 2025-03-19 12:26:48.539423 UTC
Evaluación 100 -> 2025-03-19 12:27:49.180342 UTC


---------------------------------------mobilenet  BUSQUEDA LOCAL  10%----------------------------------------------

Start time: 2025-03-19 12:28:52.648172 UTC
Evaluación 1 -> 2025-03-19 12:29:53.409387 UTC
Evaluación 2 -> 2025-03-19 12:30:54.773419 UTC
Evaluación 3 -> 2025-03-19 12:31:57.884443 UTC
Evaluación 4 -> 2025-03-19 12:33:00.285646 UTC
Evaluación 5 -> 2025-03-19 12:34:02.500100 UTC
Evaluación 6 -> 2025-03-19 12:35:03.772881 UTC
Evaluación 7 -> 2025-03-19 12:36:06.428677 UTC
Evaluación 8 -> 2025-03-19 12:37:07.635727 UTC
Evaluación 9 -> 2025-03-19 12:38:11.233904 UTC
Evaluación 10 -> 2025-03-19 12:39:14.310296 UTC
Evaluación 11 -> 2025-03-19 12:40:17.585751 UTC
Evaluación 12 -> 2025-03-19 12:41:18.419278 UTC
Evaluación 13 -> 2025-03-19 12:42:21.466507 UTC
Evaluación 14 -> 2025-03-19 12:43:22.378184 UTC
Evaluación 15 -> 2025-03-19 12:44:24.173781 UTC
Evaluación 16 -> 2025-03-19 12:45:24.596356 UTC
Evaluación 17 -> 2025-03-19 12:46:25.968917 UTC
Evaluación 18 -> 2025-03-19 12:47:27.775853 UTC
Evaluación 19 -> 2025-03-19 12:48:29.740695 UTC
Evaluación 20 -> 2025-03-19 12:49:31.057115 UTC
Evaluación 21 -> 2025-03-19 12:50:32.840987 UTC
Evaluación 22 -> 2025-03-19 12:51:34.072473 UTC
Evaluación 23 -> 2025-03-19 12:52:35.910936 UTC
Evaluación 24 -> 2025-03-19 12:53:37.919395 UTC
Evaluación 25 -> 2025-03-19 12:54:40.269383 UTC
Evaluación 26 -> 2025-03-19 12:55:41.962979 UTC
Evaluación 27 -> 2025-03-19 12:56:43.857088 UTC
Evaluación 28 -> 2025-03-19 12:57:46.307888 UTC
Evaluación 29 -> 2025-03-19 12:58:48.946430 UTC
Evaluación 30 -> 2025-03-19 12:59:51.435099 UTC
Evaluación 31 -> 2025-03-19 13:00:54.047895 UTC
Evaluación 32 -> 2025-03-19 13:01:55.653937 UTC
Evaluación 33 -> 2025-03-19 13:02:57.754104 UTC
Evaluación 34 -> 2025-03-19 13:03:58.811844 UTC
Evaluación 35 -> 2025-03-19 13:04:59.531793 UTC
Evaluación 36 -> 2025-03-19 13:06:01.669047 UTC
Evaluación 37 -> 2025-03-19 13:07:02.411969 UTC
Evaluación 38 -> 2025-03-19 13:08:02.597558 UTC
Evaluación 39 -> 2025-03-19 13:09:04.529135 UTC
Evaluación 40 -> 2025-03-19 13:10:05.096223 UTC
Evaluación 41 -> 2025-03-19 13:11:06.526985 UTC
Evaluación 42 -> 2025-03-19 13:12:07.629437 UTC
Evaluación 43 -> 2025-03-19 13:13:09.147329 UTC
Evaluación 44 -> 2025-03-19 13:14:11.540323 UTC
Evaluación 45 -> 2025-03-19 13:15:12.674117 UTC
Evaluación 46 -> 2025-03-19 13:16:15.209115 UTC
Evaluación 47 -> 2025-03-19 13:17:17.831851 UTC
Evaluación 48 -> 2025-03-19 13:18:20.166580 UTC
Evaluación 49 -> 2025-03-19 13:19:21.691150 UTC
Evaluación 50 -> 2025-03-19 13:20:22.828721 UTC
Evaluación 51 -> 2025-03-19 13:21:24.621282 UTC
