Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
LS,0.1,0:36:38,0.8145,0.8129,0.8145,0.812,100,0.1,0.4206,0.2937,0.2857
LS,0.25,1:12:48,0.8091,0.8263,0.8091,0.8042,100,0.25,0.3429,0.3175,0.3397
LS,0.5,2:17:25,0.8065,0.8366,0.8065,0.8005,100,0.5,0.3302,0.3429,0.327
LS,0.75,3:19:55,0.8226,0.8474,0.8226,0.8146,100,0.75,0.3333,0.3286,0.3381
