

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-16 13:00:07.310524 UTC
Evaluación 1 -> 2025-03-16 13:08:54.107715 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-16 13:17:18.833623 UTC
Evaluación 1 -> 2025-03-16 13:18:18.324550 UTC
Evaluación 2 -> 2025-03-16 13:19:16.602484 UTC
Evaluación 3 -> 2025-03-16 13:20:15.248593 UTC
Evaluación 4 -> 2025-03-16 13:21:15.041515 UTC
Evaluación 5 -> 2025-03-16 13:22:13.725933 UTC
Evaluación 6 -> 2025-03-16 13:23:14.234298 UTC
Evaluación 7 -> 2025-03-16 13:24:13.066214 UTC
Evaluación 8 -> 2025-03-16 13:25:12.494827 UTC
Evaluación 9 -> 2025-03-16 13:26:11.363565 UTC
Evaluación 10 -> 2025-03-16 13:27:09.578064 UTC
Evaluación 11 -> 2025-03-16 13:28:08.808716 UTC
Evaluación 12 -> 2025-03-16 13:29:08.973588 UTC
Evaluación 13 -> 2025-03-16 13:30:08.244167 UTC
Evaluación 14 -> 2025-03-16 13:31:06.799497 UTC
Evaluación 15 -> 2025-03-16 13:32:05.854162 UTC
Evaluación 16 -> 2025-03-16 13:33:04.877219 UTC
Evaluación 17 -> 2025-03-16 13:34:03.359330 UTC
Evaluación 18 -> 2025-03-16 13:35:01.987683 UTC
Evaluación 19 -> 2025-03-16 13:36:00.581207 UTC
Evaluación 20 -> 2025-03-16 13:37:00.316085 UTC
Evaluación 21 -> 2025-03-16 13:37:57.494420 UTC
Evaluación 22 -> 2025-03-16 13:38:56.487844 UTC
Evaluación 23 -> 2025-03-16 13:39:55.027023 UTC
Evaluación 24 -> 2025-03-16 13:40:53.935647 UTC
Evaluación 25 -> 2025-03-16 13:41:53.680856 UTC
Evaluación 26 -> 2025-03-16 13:42:52.843103 UTC
Evaluación 27 -> 2025-03-16 13:43:51.123800 UTC
Evaluación 28 -> 2025-03-16 13:44:48.421707 UTC
Evaluación 29 -> 2025-03-16 13:45:46.295182 UTC
Evaluación 30 -> 2025-03-16 13:46:44.678962 UTC
Evaluación 31 -> 2025-03-16 13:47:43.809432 UTC
Evaluación 32 -> 2025-03-16 13:48:42.998740 UTC
Evaluación 33 -> 2025-03-16 13:49:41.694769 UTC
Evaluación 34 -> 2025-03-16 13:50:40.620854 UTC
Evaluación 35 -> 2025-03-16 13:51:38.621681 UTC
Evaluación 36 -> 2025-03-16 13:52:36.752018 UTC
Evaluación 37 -> 2025-03-16 13:53:36.505766 UTC
Evaluación 38 -> 2025-03-16 13:54:35.183322 UTC
Evaluación 39 -> 2025-03-16 13:55:36.052113 UTC
Evaluación 40 -> 2025-03-16 13:56:34.369889 UTC
Evaluación 41 -> 2025-03-16 13:57:33.762046 UTC
Evaluación 42 -> 2025-03-16 13:58:32.089025 UTC
Evaluación 43 -> 2025-03-16 13:59:29.893420 UTC
Evaluación 44 -> 2025-03-16 14:00:28.785405 UTC
Evaluación 45 -> 2025-03-16 14:01:28.239200 UTC
Evaluación 46 -> 2025-03-16 14:02:28.316510 UTC
Evaluación 47 -> 2025-03-16 14:03:27.047548 UTC
Evaluación 48 -> 2025-03-16 14:04:25.485864 UTC
Evaluación 49 -> 2025-03-16 14:05:23.768440 UTC
Evaluación 50 -> 2025-03-16 14:06:21.747354 UTC
Evaluación 51 -> 2025-03-16 14:07:20.749738 UTC
Evaluación 52 -> 2025-03-16 14:08:19.605283 UTC
Evaluación 53 -> 2025-03-16 14:09:19.056681 UTC
Evaluación 54 -> 2025-03-16 14:10:18.540009 UTC
Evaluación 55 -> 2025-03-16 14:11:16.812785 UTC
Evaluación 56 -> 2025-03-16 14:12:16.026107 UTC
Evaluación 57 -> 2025-03-16 14:13:15.895615 UTC
Evaluación 58 -> 2025-03-16 14:14:14.929536 UTC
Evaluación 59 -> 2025-03-16 14:15:13.290265 UTC
Evaluación 60 -> 2025-03-16 14:16:12.779303 UTC
Evaluación 61 -> 2025-03-16 14:17:12.236811 UTC
Evaluación 62 -> 2025-03-16 14:18:10.939026 UTC
Evaluación 63 -> 2025-03-16 14:19:08.582531 UTC
Evaluación 64 -> 2025-03-16 14:20:07.209293 UTC
Evaluación 65 -> 2025-03-16 14:21:05.128037 UTC
Evaluación 66 -> 2025-03-16 14:22:04.237078 UTC
Evaluación 67 -> 2025-03-16 14:23:04.171470 UTC
Evaluación 68 -> 2025-03-16 14:24:03.900970 UTC
Evaluación 69 -> 2025-03-16 14:25:02.387218 UTC
Evaluación 70 -> 2025-03-16 14:26:01.717409 UTC
Evaluación 71 -> 2025-03-16 14:27:01.753635 UTC
Evaluación 72 -> 2025-03-16 14:28:00.916998 UTC
Evaluación 73 -> 2025-03-16 14:28:59.217638 UTC
Evaluación 74 -> 2025-03-16 14:29:57.847500 UTC
Evaluación 75 -> 2025-03-16 14:30:57.632542 UTC
