

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-16 13:00:07.310378 UTC
Evaluación 1 -> 2025-03-16 13:09:22.180803 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-16 13:18:15.079030 UTC
Evaluación 1 -> 2025-03-16 13:19:15.410241 UTC
Evaluación 2 -> 2025-03-16 13:20:17.100990 UTC
Evaluación 3 -> 2025-03-16 13:21:20.506928 UTC
Evaluación 4 -> 2025-03-16 13:22:23.198782 UTC
Evaluación 5 -> 2025-03-16 13:23:24.414849 UTC
Evaluación 6 -> 2025-03-16 13:24:28.236986 UTC
Evaluación 7 -> 2025-03-16 13:25:31.100278 UTC
Evaluación 8 -> 2025-03-16 13:26:34.806631 UTC
Evaluación 9 -> 2025-03-16 13:27:37.223776 UTC
Evaluación 10 -> 2025-03-16 13:28:39.951905 UTC
Evaluación 11 -> 2025-03-16 13:29:41.255486 UTC
Evaluación 12 -> 2025-03-16 13:30:42.090710 UTC
Evaluación 13 -> 2025-03-16 13:31:43.345227 UTC
Evaluación 14 -> 2025-03-16 13:32:45.472195 UTC
Evaluación 15 -> 2025-03-16 13:33:45.503695 UTC
Evaluación 16 -> 2025-03-16 13:34:47.196707 UTC
Evaluación 17 -> 2025-03-16 13:35:50.004154 UTC
Evaluación 18 -> 2025-03-16 13:36:52.916913 UTC
Evaluación 19 -> 2025-03-16 13:37:54.272128 UTC
Evaluación 20 -> 2025-03-16 13:38:55.506261 UTC
Evaluación 21 -> 2025-03-16 13:39:57.356291 UTC
Evaluación 22 -> 2025-03-16 13:40:58.426055 UTC
Evaluación 23 -> 2025-03-16 13:42:00.864503 UTC
Evaluación 24 -> 2025-03-16 13:43:02.860447 UTC
Evaluación 25 -> 2025-03-16 13:44:04.347999 UTC
Evaluación 26 -> 2025-03-16 13:45:06.617168 UTC
Evaluación 27 -> 2025-03-16 13:46:08.882493 UTC
Evaluación 28 -> 2025-03-16 13:47:11.170578 UTC
Evaluación 29 -> 2025-03-16 13:48:13.750349 UTC
Evaluación 30 -> 2025-03-16 13:49:15.811676 UTC
Evaluación 31 -> 2025-03-16 13:50:16.861057 UTC
Evaluación 32 -> 2025-03-16 13:51:18.486582 UTC
Evaluación 33 -> 2025-03-16 13:52:21.473123 UTC
Evaluación 34 -> 2025-03-16 13:53:21.902106 UTC
Evaluación 35 -> 2025-03-16 13:54:24.171093 UTC
Evaluación 36 -> 2025-03-16 13:55:27.415981 UTC
Evaluación 37 -> 2025-03-16 13:56:29.504221 UTC
Evaluación 38 -> 2025-03-16 13:57:30.983464 UTC
Evaluación 39 -> 2025-03-16 13:58:31.134066 UTC
Evaluación 40 -> 2025-03-16 13:59:33.575030 UTC
Evaluación 41 -> 2025-03-16 14:00:34.364666 UTC
Evaluación 42 -> 2025-03-16 14:01:37.364504 UTC
Evaluación 43 -> 2025-03-16 14:02:39.329393 UTC
Evaluación 44 -> 2025-03-16 14:03:41.974556 UTC
Evaluación 45 -> 2025-03-16 14:04:42.504086 UTC
Evaluación 46 -> 2025-03-16 14:05:43.396510 UTC
Evaluación 47 -> 2025-03-16 14:06:46.812909 UTC
Evaluación 48 -> 2025-03-16 14:07:49.638859 UTC
Evaluación 49 -> 2025-03-16 14:08:52.323030 UTC
Evaluación 50 -> 2025-03-16 14:09:54.721048 UTC
Evaluación 51 -> 2025-03-16 14:10:57.102169 UTC
Evaluación 52 -> 2025-03-16 14:11:58.949589 UTC
Evaluación 53 -> 2025-03-16 14:13:00.414301 UTC
Evaluación 54 -> 2025-03-16 14:14:02.462241 UTC
Evaluación 55 -> 2025-03-16 14:15:03.626002 UTC
Evaluación 56 -> 2025-03-16 14:16:05.872607 UTC
Evaluación 57 -> 2025-03-16 14:17:08.444543 UTC
Evaluación 58 -> 2025-03-16 14:18:10.467086 UTC
Evaluación 59 -> 2025-03-16 14:19:12.268277 UTC
Evaluación 60 -> 2025-03-16 14:20:14.514808 UTC
Evaluación 61 -> 2025-03-16 14:21:15.161999 UTC
Evaluación 62 -> 2025-03-16 14:22:17.277117 UTC
Evaluación 63 -> 2025-03-16 14:23:18.023754 UTC
Evaluación 64 -> 2025-03-16 14:24:20.690550 UTC
Evaluación 65 -> 2025-03-16 14:25:22.415745 UTC
Evaluación 66 -> 2025-03-16 14:26:23.855951 UTC
Evaluación 67 -> 2025-03-16 14:27:25.199212 UTC
Evaluación 68 -> 2025-03-16 14:28:26.744522 UTC
Evaluación 69 -> 2025-03-16 14:29:29.207285 UTC
Evaluación 70 -> 2025-03-16 14:30:31.619905 UTC
Evaluación 71 -> 2025-03-16 14:31:32.930325 UTC
Evaluación 72 -> 2025-03-16 14:32:35.635083 UTC
Evaluación 73 -> 2025-03-16 14:33:37.398291 UTC
Evaluación 74 -> 2025-03-16 14:34:39.548733 UTC
Evaluación 75 -> 2025-03-16 14:35:42.716036 UTC
