

---------------------------------------mobilenet  ALEATORIO  100%----------------------------------------------

Start time: 2025-03-16 13:00:07.308561 UTC
Evaluación 1 -> 2025-03-16 13:08:54.107940 UTC


---------------------------------------mobilenet  ALEATORIO  10%----------------------------------------------

Start time: 2025-03-16 13:17:18.489319 UTC
Evaluación 1 -> 2025-03-16 13:18:16.094887 UTC
Evaluación 2 -> 2025-03-16 13:19:15.088594 UTC
Evaluación 3 -> 2025-03-16 13:20:14.833624 UTC
Evaluación 4 -> 2025-03-16 13:21:14.596202 UTC
Evaluación 5 -> 2025-03-16 13:22:11.286247 UTC
Evaluación 6 -> 2025-03-16 13:23:09.596444 UTC
Evaluación 7 -> 2025-03-16 13:24:08.198891 UTC
Evaluación 8 -> 2025-03-16 13:25:09.334850 UTC
Evaluación 9 -> 2025-03-16 13:26:07.791860 UTC
Evaluación 10 -> 2025-03-16 13:27:06.703817 UTC
Evaluación 11 -> 2025-03-16 13:28:05.411983 UTC
Evaluación 12 -> 2025-03-16 13:29:05.007081 UTC
Evaluación 13 -> 2025-03-16 13:30:04.001792 UTC
Evaluación 14 -> 2025-03-16 13:31:02.539665 UTC
Evaluación 15 -> 2025-03-16 13:32:00.889116 UTC
Evaluación 16 -> 2025-03-16 13:33:00.313030 UTC
Evaluación 17 -> 2025-03-16 13:33:58.818297 UTC
Evaluación 18 -> 2025-03-16 13:34:57.488687 UTC
Evaluación 19 -> 2025-03-16 13:35:55.923880 UTC
Evaluación 20 -> 2025-03-16 13:36:55.397400 UTC
Evaluación 21 -> 2025-03-16 13:37:55.287915 UTC
Evaluación 22 -> 2025-03-16 13:38:53.192074 UTC
Evaluación 23 -> 2025-03-16 13:39:50.939818 UTC
Evaluación 24 -> 2025-03-16 13:40:50.320681 UTC
Evaluación 25 -> 2025-03-16 13:41:50.304440 UTC
Evaluación 26 -> 2025-03-16 13:42:50.757843 UTC
Evaluación 27 -> 2025-03-16 13:43:48.802383 UTC
Evaluación 28 -> 2025-03-16 13:44:47.072763 UTC
Evaluación 29 -> 2025-03-16 13:45:45.528476 UTC
Evaluación 30 -> 2025-03-16 13:46:44.253183 UTC
Evaluación 31 -> 2025-03-16 13:47:43.356585 UTC
Evaluación 32 -> 2025-03-16 13:48:42.199712 UTC
Evaluación 33 -> 2025-03-16 13:49:40.231855 UTC
Evaluación 34 -> 2025-03-16 13:50:39.249391 UTC
Evaluación 35 -> 2025-03-16 13:51:37.625136 UTC
Evaluación 36 -> 2025-03-16 13:52:37.132647 UTC
Evaluación 37 -> 2025-03-16 13:53:36.327016 UTC
Evaluación 38 -> 2025-03-16 13:54:35.063532 UTC
Evaluación 39 -> 2025-03-16 13:55:36.140310 UTC
Evaluación 40 -> 2025-03-16 13:56:34.902552 UTC
Evaluación 41 -> 2025-03-16 13:57:33.537112 UTC
Evaluación 42 -> 2025-03-16 13:58:32.399569 UTC
Evaluación 43 -> 2025-03-16 13:59:30.665212 UTC
Evaluación 44 -> 2025-03-16 14:00:29.976640 UTC
Evaluación 45 -> 2025-03-16 14:01:29.915130 UTC
Evaluación 46 -> 2025-03-16 14:02:30.112383 UTC
Evaluación 47 -> 2025-03-16 14:03:28.233869 UTC
Evaluación 48 -> 2025-03-16 14:04:27.660535 UTC
Evaluación 49 -> 2025-03-16 14:05:26.094031 UTC
Evaluación 50 -> 2025-03-16 14:06:25.688180 UTC
Evaluación 51 -> 2025-03-16 14:07:25.118455 UTC
